API_UWI_12,WellId,WellFormationId,WellApi,OBS_Number,FormationCode,FormationName,MD_Top,TVD_Top,DataSource,AgeEquivalence,WellFormationSource,Country,State,RSRegion,RSBasin,RSPlay
42-371-33625-00,840420000641195,15064064,42-371-33625,,,WOLFCAMP A,10220,10220,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15064066,42-371-33625,,,WOLFCAMP B,10630,10630,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470466,42-371-33625,,,1ST BONE SPRING,8785,8785,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470467,42-371-33625,,,2ND BONE SPRING,8935,8935,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470468,42-371-33625,,,2ND BONE SPRING SAND,9203,9203,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470469,42-371-33625,,,3RD BONE SPRING,9660,9660,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470470,42-371-33625,,,3RD BONE SPRING SAND,10045,10045,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470471,42-371-33625,,,AVALON LOWER,8457,8457,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470472,42-371-33625,,,AVALON MIDDLE,8128,8128,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470473,42-371-33625,,,AVALON UPPER,8012,8012,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470475,42-371-33625,,,PENN LOWER,15883,15883,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470476,42-371-33625,,,WOLFCAMP A LOWER,10285,10285,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470477,42-371-33625,,,WOLFCAMP B LOWER,10778,10778,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15470478,42-371-33625,,,WOODFORD BASE,18984,18984,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-33625-00,840420000641195,15723696,42-371-33625,,,BRUSHY CANYON,7529,7529,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36406-00,840420004673803,15343156,42-389-36406,,,BELL CANYON,5259,5164,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36406-00,840420004673803,15343157,42-389-36406,,,BONE SPRINGS,8218,8112,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36406-00,840420004673803,15343158,42-389-36406,,,CHERRY CANYON,6139,6035,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36406-00,840420004673803,15343159,42-389-36406,,,WOLFCAMP,10365,10225,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5055936,42-389-36577,,,BELL CANYON,5263,5216,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5055937,42-389-36577,,,BONE SPRINGS,8210,8158,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5055948,42-389-36577,,,CHERRY CANYON,6135,6083,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5055949,42-389-36577,,,FIRST BONE SPRING,9048,8996,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056008,42-389-36577,,,BRUSHY CANYON,7261,7209,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056042,42-389-36577,,,WOLFCAMP,10381,10269,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056116,42-389-36577,,,CASTILLE,3566,3541,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056118,42-389-36577,,,LAMAR,5240,5193,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056119,42-389-36577,,,SALADO,1429,1429,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056131,42-389-36577,,,RUSTLER,893,893,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056132,42-389-36577,,,SECOND BONE SPRING,9249,9197,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36577-00,840420004680738,5056210,42-389-36577,,,THIRD BONE SPRING,10000,9944,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36773-00,840420004730591,4383324,42-389-36773,,,BONE SPRINGS,10414,8951,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36773-00,840420004730591,4383325,42-389-36773,,,WOLFCAMP,10842,10505,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40043-00,840420005381410,6645619,42-371-40043,,,BONE SPRINGS,7967,7933,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40043-00,840420005381410,6669453,42-371-40043,,,WOLFCAMP,10175,10125,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40043-00,840420005381410,6677643,42-371-40043,,,DELAWARE,5336,5312,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38278-00,840420005381531,14712716,42-389-38278,,,BELL CANYON,5180,5159,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38278-00,840420005381531,14712717,42-389-38278,,,BONE SPRINGS,10035,10004,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38278-00,840420005381531,14712718,42-389-38278,,,CHERRY CANYON,,7119,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38278-00,840420005381531,14712719,42-389-38278,,,WOLFCAMP,10233,10172,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40173-00,840420005426809,7351259,42-371-40173,,,DELAWARE,5385,5314,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40173-00,840420005426809,7600625,42-371-40173,,,CANYON,6016,5924,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40173-00,840420005426809,7600690,42-371-40173,,,BONE SPRINGS,7972,7844,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38718-00,840420005425255,6765787,42-389-38718,,,BONE SPRINGS,,8317,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38718-00,840420005425255,6765851,42-389-38718,,,CHERRY CANYON,,5969,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38718-00,840420005425255,6765914,42-389-38718,,,BELL CANYON,,5253,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-38718-00,840420005425255,6765981,42-389-38718,,,DELAWARE,,5198,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40237-00,840420005436601,7375306,42-371-40237,,,DELAWARE,5327,5283,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40237-00,840420005436601,7375332,42-371-40237,,,BONE SPRING,7953,7943,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40237-00,840420005436601,7600615,42-371-40237,,,CANYON,5999,5939,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-39610-00,840420019351237,15345140,42-389-39610,,,BELL CANYON,5290,5243,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-39610-00,840420019351237,15345141,42-389-39610,,,BONE SPRING,8209,8161,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-39610-00,840420019351237,15345142,42-389-39610,,,CHERRY CANYON,6153,6105,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40359-00,840420019354921,15351963,42-371-40359,,,BONE SPRING,9133,8860,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40359-00,840420019354921,15351964,42-371-40359,,,DELAWARE,5402,5261,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40359-00,840420019354921,15351965,42-371-40359,,,WOLFCAMP,,10447,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40376-00,840420019358238,15390955,42-371-40376,,,BONE SPRING,8116,8116,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40376-00,840420019358238,15390956,42-371-40376,,,RUSTLER,1617,1617,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40376-00,840420019358238,15390957,42-371-40376,,,WOLFCAMP,10382,10382,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40007-00,840420019407951,15396791,42-389-40007,,,BELL CANYON,5200,5200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40007-00,840420019407951,15396792,42-389-40007,,,BONE SPRING,8400,8400,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40007-00,840420019407951,15396793,42-389-40007,,,CHERRY CANYON,6000,6000,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40007-00,840420019407951,15396794,42-389-40007,,,DELAWARE,5200,5200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40007-00,840420019407951,15396795,42-389-40007,,,WOLFCAMP,10491,10491,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40395-00,840420019409959,15708474,42-371-40395,,,AVALON,8040,8024,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40395-00,840420019409959,15708475,42-371-40395,,,BONE SPRING,8138,8122,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40395-00,840420019409959,15708476,42-371-40395,,,CHERRY CANYON,6042,6028,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40395-00,840420019409959,15708477,42-371-40395,,,LAMAR,5378,5363,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40395-00,840420019409959,15708478,42-371-40395,,,WOLFCAMP,10275,10238,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40396-00,840420019409960,15708479,42-371-40396,,,AVALON,8141,8033,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40396-00,840420019409960,15708480,42-371-40396,,,BONE SPRING,8263,8103,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40396-00,840420019409960,15708481,42-371-40396,,,CHERRY CANYON,6135,6021,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40396-00,840420019409960,15708482,42-371-40396,,,LAMAR,5453,5356,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-40396-00,840420019409960,15708483,42-371-40396,,,WOLFCAMP,10412,10238,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40233-00,840420019783275,15739387,42-389-40233,,,BELL CANYON,5226,5215,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40233-00,840420019783275,15739388,42-389-40233,,,BONE SPRING,8181,8170,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40233-00,840420019783275,15739389,42-389-40233,,,BONE SPRING 2,9119,9080,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40233-00,840420019783275,15739390,42-389-40233,,,CHERRY CANYON,6023,6012,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40610-00,840420019811492,15832415,42-389-40610,,,BELL CANYON,5250,5182,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40610-00,840420019811492,15832416,42-389-40610,,,BONE SPRING,8203,8176,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40610-00,840420019811492,15832417,42-389-40610,,,BONE SPRING 2,9831,9765,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40610-00,840420019811492,15832418,42-389-40610,,,BONE SPRING 3,10304,10006,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-40610-00,840420019811492,15832419,42-389-40610,,,CHERRY CANYON,6056,6012,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41065-00,840420020078445,15860676,42-389-41065,,,BELL CANYON,5542,5198,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41065-00,840420020078445,15860677,42-389-41065,,,BONE SPRING,8509,8089,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41065-00,840420020078445,15860678,42-389-41065,,,CASTILLE,3750,3564,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41065-00,840420020078445,15860679,42-389-41065,,,CHERRY CANYON,6397,5997,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41065-00,840420020078445,15860680,42-389-41065,,,DELAWARE,5493,5152,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41065-00,840420020078445,15860681,42-389-41065,,,WOLFCAMP,10729,10254,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41155-00,840420020293161,15830728,42-389-41155,,,BELL CANYON,5521,5178,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41155-00,840420020293161,15830729,42-389-41155,,,BONE SPRING,8486,8098,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41155-00,840420020293161,15830730,42-389-41155,,,CASTILLE,3777,3568,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41155-00,840420020293161,15830731,42-389-41155,,,CHERRY CANYON,6426,6044,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41155-00,840420020293161,15830732,42-389-41155,,,DELAWARE,814,812,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-41155-00,840420020293161,15830733,42-389-41155,,,WOLFCAMP,10755,10314,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39274-00,840420000648787,3609231,42-371-39274,,,BONE SPRINGS,8080,8080,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39274-00,840420000648787,3609234,42-371-39274,,,DELAWARE,5205,5205,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39274-00,840420000648787,3609330,42-371-39274,,,RUSTLER,1000,1000,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39274-00,840420000648787,3609649,42-371-39274,,,WOLFCAMP,10420,10420,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3008701,42-389-34927,,,BONE SPRINGS,9237,9237,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3008703,42-389-34927,,,WOLFCAMP,10267,10267,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3008817,42-389-34927,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3009047,42-389-34927,,,BELL CANYON,5281,5281,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3009048,42-389-34927,,,CHERRY CANYON,6071,6071,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3009049,42-389-34927,,,PERMIAN,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3009059,42-389-34927,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3009060,42-389-34927,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34927-00,840420000646321,3009062,42-389-34927,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35129-00,840420003229834,3613914,42-389-35129,,,DELAWARE,5170,5170,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35129-00,840420003229834,3614028,42-389-35129,,,BRUSHY CANYON,7205,7205,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35129-00,840420003229834,3614116,42-389-35129,,,BELL CANYON,5170,5170,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35129-00,840420003229834,3614158,42-389-35129,,,CHERRY CANYON,6053,6053,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35129-00,840420003229834,3614159,42-389-35129,,,FORD-DELAWARE,5170,5170,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39444-00,840420003902330,3671556,42-371-39444,,,BONE SPRINGS,8299,8276,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39444-00,840420003902330,3671560,42-371-39444,,,DELAWARE,5363,5362,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39444-00,840420003902330,3671571,42-371-39444,,,RUSTLER,1021,1021,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39444-00,840420003902330,3671583,42-371-39444,,,WOLFCAMP,10262,10213,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4253828,42-389-35624,,,BELL CANYON,5218,5214,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4253830,42-389-35624,,,CHERRY CANYON,6079,6074,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4253831,42-389-35624,,,CASTILLE,3437,3433,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4253833,42-389-35624,,,LAMAR,5181,5177,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4253834,42-389-35624,,,RUSTLER,810,810,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4253836,42-389-35624,,,SALADO,1318,1318,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4257182,42-389-35624,,,FIRST BONE SPRING,9101,9096,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4257183,42-389-35624,,,SECOND BONE SPRING,9490,9485,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4257184,42-389-35624,,,THIRD BONE SPRING,10348,10331,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4297756,42-389-35624,,,BONE SPRINGS,8217,8212,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35624-00,840420004173186,4297757,42-389-35624,,,WOLFCAMP,10597,10528,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30070-00,840420000641658,6712343,42-389-30070,,,FORD-DELAWARE,5350,5350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30070-00,840420000641658,6713713,42-389-30070,,,BELL CANYON,5350,5350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30070-00,840420000641658,6722361,42-389-30070,,,DELAWARE,5350,5350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30070-00,840420000641658,6725477,42-389-30070,,,CHERRY CANYON,5350,5350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30070-00,840420000641658,6726126,42-389-30070,,,DELAWARE CONSOLIDATED GAS,5350,5350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618414,42-389-35008,,,BELL CANYON,5233,5233,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618415,42-389-35008,,,BONE SPRINGS,7978,7978,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618416,42-389-35008,,,CASTILLE,954,954,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618433,42-389-35008,,,DELAWARE CONSOLIDATED GAS,5272,5272,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618436,42-389-35008,,,PERMIAN,954,954,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618439,42-389-35008,,,WOLFCAMP,10331,10331,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618440,42-389-35008,,,DELAWARE,5233,5233,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618638,42-389-35008,,,CHERRY CANYON,6066,6066,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35008-00,840420000646423,3618780,42-389-35008,,,FORD-DELAWARE,5287,5287,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35409-00,840420003872623,3671586,42-389-35409,,,BELL CANYON,5327,5326,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35409-00,840420003872623,3671587,42-389-35409,,,BONE SPRINGS,8269,5269,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35409-00,840420003872623,3671588,42-389-35409,,,CHERRY CANYON,5978,5978,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35409-00,840420003872623,3671589,42-389-35409,,,CASTILLE,3520,3519,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35409-00,840420003872623,3671590,42-389-35409,,,DELAWARE,6165,5164,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35409-00,840420003872623,3671598,42-389-35409,,,WOLFCAMP,10411,10268,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,1425052,42-389-32102,,,WOLFCAMP,10358,10358,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,1512063,42-389-32102,,,BRUSHY CANYON,7130,7130,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,2140948,42-389-32102,,,CHERRY CANYON,6030,6030,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,2335114,42-389-32102,,,LAMAR,5123,5123,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,2341313,42-389-32102,,,PYOTE,5322,5322,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,2397763,42-389-32102,,,BONE SPRINGS,7987,7987,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,12463503,42-389-32102,,,WOLFCAMP D,11607,11607,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32102-00,840420002867440,14850964,42-389-32102,,,WOLFCAMP C,11019,11019,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,1581044,42-389-00815,,,DELAWARE LIME,5200,5200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,1726129,42-389-00815,,,RUSTLER,1180,1180,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,2067980,42-389-00815,,,DELAWARE SAND,5228,5228,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,2389469,42-389-00815,,,LAMAR LIME,5240,5240,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,12489981,42-389-00815,,,WOLFCAMP B LOWER,10679,10679,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,12489983,42-389-00815,,,WOLFCAMP C,11019,11019,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,14867976,42-389-00815,,,WOLFCAMP A,10195,10195,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00815-00,840420002863658,14867977,42-389-00815,,,WOLFCAMP B,10579,10579,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38947-00,840420000642655,6617567,42-371-38947,,,BRUSHY CANYON,7217,7215,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38947-00,840420000642655,6667951,42-371-38947,,,WOLFCAMP,10423,10355,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-38947-00,840420000642655,15352478,42-371-38947,,,BONE SPRING,8109,8107,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32954-00,840420000645066,1543078,42-389-32954,,,RAMSEY SAND,5250,5250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32954-00,840420000645066,1568759,42-389-32954,,,BONE SPRING,8320,8320,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
