ev_id,station,r,az,tt_P,tt_S,ts-tp
texnet2022xlkd,WB03,0.2969841674990343,213.30627777534988,1.617494,2.983328,1.3658340000000002
texnet2023zora,WB03,0.4536384721592239,137.9595256775998,1.617513,2.847858,1.230345
texnet2022ymvg,WB03,0.4877131891807214,258.61339893172004,1.618052,2.779898,1.1618460000000002
texnet2022xcjr,PB24,2.737108048196745,239.4761074584836,1.618362,2.709747,1.091385
texnet2023yrbn,WB03,0.64640417582799,172.396160639282,1.61897,2.779778,1.1608079999999998
texnet2022wmxc,WB03,2.7027037611978475,128.65866749449054,1.619013,3.000985,1.381972
texnet2023fcne,PB35,0.1595550323220159,188.54621461592788,1.619695,2.380053,0.7603580000000001
texnet2024czey,WB03,0.5936532757623643,188.25813934387548,1.61998,2.815592,1.1956120000000001
texnet2023vxgc,PB24,1.7705166631537541,212.5501730186687,1.62,2.64,1.02
texnet2023pnls,PB36,2.101112629605684,267.5619643085507,1.620157,2.358838,0.7386809999999999
texnet2022wnki,PB24,2.058849653592069,236.5731401935136,1.620267,2.805329,1.185062
texnet2024dmyb,PB35,2.883450407698099,273.35221355525175,1.62224,2.370457,0.7482170000000001
texnet2022vqjc,PB31,1.9460141362860703,1.9646724515405802,1.622264,2.461625,0.8393610000000002
texnet2021nrco,PB28,1.7338427024091196,272.90068391680757,1.622945,2.609666,0.9867209999999997
texnet2023fhhz,PB35,2.1346224380519603,86.31004460170921,1.623021,2.692335,1.0693139999999999
texnet2023vzpy,WB03,2.9783611089433784,136.78694674278208,1.62355,2.736987,1.113437
texnet2022xakl,PB37,0.5339618257904214,65.19747461888296,1.62422,2.535935,0.9117149999999998
texnet2023kvyb,PB24,2.837291649545905,245.2645053162721,1.625168,2.695811,1.070643
texnet2024ejzn,WB03,1.2446864737657675,97.61643181615612,1.625881,2.907839,1.2819580000000002
texnet2023yaat,PB24,1.914676539404567,143.54726847930715,1.626027,2.618853,0.9928260000000002
texnet2023vthj,PB36,0.7550267086784754,115.93248914805702,1.626714,2.433333,0.8066190000000002
texnet2023wyva,PB37,1.452857306374497,51.3663028345701,1.627819,2.69304,1.065221
texnet2023eigt,PB37,2.1134186746278147,287.1545537727296,1.628036,2.582155,0.9541190000000002
texnet2023ytke,WB03,0.7392832664751487,21.310525514638933,1.628263,3.433367,1.805104
texnet2023xbsm,WB03,1.4937448720470445,121.64399274215623,1.628615,2.814408,1.1857929999999999
texnet2023wzeu,WB03,1.8540486997024366,96.54873233821365,1.628908,2.784091,1.155183
texnet2022xhzc,WB03,0.48470387248401625,260.54109866549027,1.629516,2.797186,1.16767
texnet2023wcxb,PB24,2.8117041330935595,244.0226304766619,1.629883,2.697465,1.0675819999999998
texnet2022wmpm,PB24,2.5421081680107096,182.75972289511805,1.629987,2.732836,1.1028489999999997
texnet2023wjbf,PB24,2.7840806209453044,240.15002362902493,1.630308,2.717624,1.0873159999999997
texnet2023vyib,PB24,2.2654478706864647,227.09742830181347,1.631,2.681,1.05
texnet2023vxiv,PB24,2.022336235391538,141.42631189104506,1.631,2.773906,1.1429060000000002
texnet2022wued,PB37,1.2718028584514358,137.44970440617345,1.63106,2.606216,0.9751559999999999
texnet2023vxfb,PB24,1.8213080123621366,137.8570023770074,1.631165,2.858358,1.227193
texnet2024dycf,PB35,2.324631838883168,90.1110833950272,1.63187,2.47525,0.84338
texnet2023pmjs,PB36,2.22217651861003,271.38428475420517,1.632271,2.421109,0.7888379999999999
texnet2022xcjq,PB24,2.806366558884056,243.71725345707057,1.633166,2.739185,1.106019
texnet2023vzpy,PB24,2.851444314828222,245.88473629019978,1.633248,2.736179,1.1029309999999999
texnet2023wfzt,PB24,0.5856911370297094,119.3606146571976,1.634234,2.756292,1.1220580000000002
texnet2023pmhk,PB36,2.3259545126643513,272.38887067971564,1.634706,2.420346,0.7856399999999999
texnet2024ekak,WB03,1.9719354256771287,108.37741909602677,1.634834,2.867253,1.232419
texnet2023yznx,PB34,2.9507724523600833,334.64052957798526,1.635544,2.669908,1.0343639999999998
texnet2023kvxs,PB24,2.753646440051001,239.08903317533412,1.635583,2.697275,1.0616919999999999
texnet2023nxgc,PB35,0.32489231688019193,249.56646312049617,1.63576,2.36044,0.72468
texnet2023wffy,PB37,2.0585730412429015,118.95723429103938,1.637125,2.490376,0.853251
texnet2023wfeh,PB37,2.0560439913709683,119.10230308400146,1.637437,2.515413,0.8779760000000001
texnet2023zcjq,PB34,2.982798622266748,332.5758560161271,1.637629,2.694886,1.057257
texnet2022zihu,WB03,1.1044222194513327,286.51828297206623,1.637891,2.744954,1.107063
texnet2023vxhq,WB03,1.2994115180325723,118.70089979179814,1.638739,2.836625,1.1978860000000002
texnet2023fawy,PB35,0.17569113212465692,239.13026218991533,1.639082,2.463,0.8239180000000002
texnet2023jwyc,WB03,2.411742122655202,114.31616142834062,1.639125,2.904671,1.265546
texnet2023wftl,PB24,2.849622797391738,245.18238434787827,1.639308,2.648108,1.0088000000000001
texnet2023wbio,PB24,1.806458467121873,137.95833167842915,1.639893,2.912,1.2721069999999999
texnet2023bmys,WB03,0.3031192664207169,170.78778793303275,1.639913,2.919684,1.2797710000000002
texnet2023mcvv,WB03,0.93726914108245,102.00455073992785,1.63996,2.848682,1.208722
texnet2022xaxy,PB24,0.6007792372446521,232.7466465821476,1.640287,2.704913,1.0646259999999999
texnet2022wnsz,PB24,2.72813514652646,238.24858008417525,1.640349,2.712927,1.072578
texnet2023zowx,WB03,1.5552807254382215,102.50654783556406,1.640457,2.87801,1.2375530000000001
texnet2023edur,WB03,1.0282120048476215,105.30721758652821,1.640501,2.830893,1.1903920000000001
texnet2022zeao,PB24,1.871998786522178,234.43767662357257,1.640725,2.696918,1.0561930000000002
texnet2021fmlc,PB28,1.7084918778299634,272.42246269189604,1.641314,2.497132,0.8558180000000002
texnet2023zqez,WB03,0.3906566232440905,146.51481873354115,1.641501,2.828499,1.1869979999999998
texnet2023eekn,PB38,1.3471354352445746,56.810915322675406,1.641689,2.524001,0.8823120000000002
texnet2023ehre,WB03,0.9375379413599245,106.33524381986159,1.642663,2.879251,1.236588
texnet2022wmul,WB03,2.423764741999552,140.74910049061756,1.642724,2.738441,1.0957169999999998
texnet2022rdfr,WB03,2.478092391528162,128.3824925436988,1.64315,3.400553,1.7574029999999998
texnet2023wcxc,PB24,2.870874504792528,243.93362777874012,1.643213,2.747113,1.1039
texnet2023yqac,WB03,0.5684270876918571,188.627361045547,1.643308,2.847478,1.2041700000000002
texnet2023vxzd,PB24,2.815115450138785,243.40205731040686,1.644065,2.713018,1.0689529999999998
texnet2022wtze,PB37,1.1092574608188202,140.0562485784571,1.644572,2.63441,0.989838
texnet2023vnhi,PB36,2.8533512983713725,336.68740258009433,1.644747,2.44335,0.7986030000000002
texnet2022xhgn,WB03,2.448217718857181,137.91785251917273,1.645459,2.863684,1.2182250000000001
texnet2023wpnb,PB24,1.8791185179459502,234.13514803559997,1.646018,2.721445,1.0754270000000001
texnet2024aqqw,PB36,0.7902321419655097,274.44440344135415,1.646136,2.518326,0.87219
texnet2024aoau,WB03,1.8130566175708256,107.61101727893009,1.64633,2.932269,1.2859389999999997
texnet2022woen,PB24,2.968130557506948,245.2975447621091,1.646547,2.8545,1.2079529999999998
texnet2023zoyu,WB03,1.2811602817767926,118.35695340379615,1.6475,2.856679,1.2091790000000002
texnet2023bnax,WB03,0.2879594173058395,210.46481228210513,1.648293,2.887082,1.238789
texnet2023zotk,WB03,0.34550313369396446,160.56707275156518,1.648674,2.829712,1.1810379999999998
texnet2022lgeh,PB28,0.4922074835934549,273.61777330228114,1.649041,2.663229,1.0141879999999999
texnet2023zgtr,PB35,2.8089951971828313,88.75500397663428,1.64905,2.508232,0.8591820000000001
texnet2022xiau,PB28,0.9602578666958844,265.8972521111361,1.649059,2.537032,0.8879729999999999
texnet2023vyil,PB24,1.8222740507718076,232.17259654693152,1.64953,2.702596,1.0530660000000003
texnet2022wqjy,WB03,2.446572296962817,137.8830468143743,1.649685,2.883528,1.233843
texnet2023asio,WB03,2.1653223120432146,95.30771640377856,1.650199,3.120973,1.4707740000000002
texnet2024dybs,PB35,2.508704072961599,89.54482270579261,1.650301,2.571273,0.9209720000000001
texnet2023xitt,PB24,0.8126765537289532,127.77654469797315,1.650397,2.805434,1.155037
texnet2024fzba,PB35,1.5607777272174308,88.42023693523836,1.650482,2.454877,0.8043950000000002
texnet2023yklq,PB36,2.9359799285279675,68.00895326309829,1.650718,2.932001,1.2812830000000002
texnet2023zpkt,WB03,1.6032715928876573,108.62299779521497,1.651009,2.914891,1.263882
texnet2023usxi,PB31,2.3636240686081305,326.7204889920184,1.651058,2.568753,0.9176950000000001
texnet2023uswy,PB31,2.3636240686081305,326.7204889920184,1.651537,2.606002,0.9544650000000001
texnet2022xapz,WB03,0.0692364014421404,212.18033749944314,1.651827,3.082342,1.4305150000000002
texnet2024dpjr,PB35,1.9075249509967962,87.3060322078242,1.652321,2.601292,0.948971
texnet2022xbae,PB24,2.873757265921879,244.3793386550813,1.652688,2.689674,1.0369860000000002
texnet2022xhap,PB36,1.0032387605403044,270.96536577304414,1.654321,2.511029,0.8567080000000002
texnet2022wmne,PB24,2.8722234808944522,244.09444640260475,1.655892,2.78799,1.1320980000000003
texnet2023ttyk,WB03,2.6162645172305155,129.11765947076753,1.655949,2.817602,1.161653
texnet2023zowv,WB03,1.6256436874476763,110.93038127239332,1.656454,2.893286,1.2368319999999997
texnet2023wtdc,PB24,1.8995478741683618,143.20945136562915,1.656591,2.613404,0.9568130000000001
texnet2022xgqt,PB36,1.1123543822554725,268.8721625044385,1.656889,2.501768,0.8448790000000002
texnet2023vxiz,WB03,2.4395856569662304,138.06491504383976,1.656972,2.835024,1.1780520000000003
texnet2022xaub,PB24,1.8448057515155358,264.38281488329335,1.657952,2.966225,1.308273
texnet2023edup,WB03,1.4662963962183773,104.48459012616621,1.657986,2.85797,1.199984
texnet2023crwt,PB35,1.8954076974575427,268.7884529000389,1.658208,2.565852,0.9076440000000001
texnet2022xbbe,PB24,2.8399431385212437,245.2398980911384,1.658822,2.639796,0.980974
texnet2023fvuo,PB35,1.6439387259234133,314.7485678075106,1.658844,2.4389,0.7800559999999999
texnet2023qkep,WB03,1.673458992707982,86.98923203179402,1.659048,2.994768,1.33572
texnet2023royu,WB03,0.9918461559954744,98.73253637474421,1.659126,2.933001,1.2738749999999999
texnet2022wmtd,WB03,1.442208025885969,103.7775986120157,1.659345,2.906657,1.247312
texnet2023iepj,PB36,0.29495226794284923,104.54305775728133,1.659583,2.56652,0.9069370000000001
texnet2023vncn,PB36,2.7070412497448344,343.12174984724015,1.660077,2.448338,0.7882610000000001
texnet2022ybet,WB03,0.2954967607077124,167.1721186174643,1.660652,2.963667,1.303015
texnet2023zosp,WB03,1.381894122521638,85.66372610111083,1.660756,3.318315,1.6575590000000002
texnet2023vzax,PB24,2.760464260260632,239.46816234856163,1.660761,2.710392,1.0496310000000002
texnet2024ieum,WB03,1.3278698431420108,69.66243668200634,1.662263,2.918678,1.2564149999999998
texnet2023spys,PB36,1.5469865734336539,279.33479158390213,1.662283,2.382145,0.719862
texnet2023wmmj,PB24,1.6612222191218746,139.07193220964962,1.663424,2.999426,1.3360020000000001
texnet2024euvp,SA06,1.6559319091422662,35.21956994692921,1.663821,2.586395,0.922574
texnet2022wocp,PB24,2.7747467279874947,240.4876144565865,1.664758,2.723448,1.05869
texnet2023aqwf,PB35,0.9426432247723439,330.06280691328953,1.664815,2.515845,0.8510300000000002
texnet2024exhk,SA06,1.884224054110219,46.3901336988651,1.664973,2.589816,0.9248429999999999
texnet2022wotl,WB03,2.9149318688357004,132.5469764697797,1.665209,2.853358,1.1881490000000001
texnet2023vuvj,PB35,1.9602413173373392,87.60532454849307,1.665692,2.575582,0.9098899999999999
texnet2023pklf,PB36,2.22293847337363,277.0025745134625,1.665923,2.566428,0.9005050000000001
texnet2022wodv,WB03,2.6971119439320104,125.0413556755706,1.665999,3.064102,1.398103
texnet2023icco,PB37,2.106449799843759,297.2608040046588,1.666749,2.674253,1.0075040000000002
texnet2024hofv,PB35,2.747659022614066,88.47313956271795,1.667086,2.537159,0.8700729999999999
texnet2024gdrz,WB03,1.3120538968968536,69.14748334438137,1.667331,2.894292,1.2269610000000002
texnet2024aafp,PB26,2.3440357759722805,38.079060505952754,1.668203,2.81463,1.146427
texnet2023vxar,PB24,2.8150032621912326,240.92480301877782,1.668223,2.738602,1.0703790000000002
texnet2022wrsq,PB24,2.9526253223306966,245.15896820822675,1.668635,2.870842,1.202207
texnet2021guaj,PB28,1.3082705797803267,271.6549021947803,1.668765,2.445545,0.77678
texnet2022ybel,WB03,0.17428845614940033,236.8959938204071,1.668968,2.999779,1.3308110000000002
texnet2023yklq,PB35,2.6555300427455233,126.24851785224328,1.669287,2.906001,1.2367139999999999
texnet2023wffr,PB37,2.0773715576541814,119.93326291267377,1.669302,2.513384,0.8440819999999998
texnet2023nsaz,PB35,0.6400843381621609,264.70405505026145,1.669388,2.514634,0.8452459999999999
texnet2022wuzz,PB37,1.3449347213033338,150.0511791995138,1.669486,2.55743,0.8879440000000001
texnet2024haue,WB03,1.019393309618614,57.11443654856869,1.669966,3.02583,1.355864
texnet2022vhix,PB33,1.3381167485668646,70.29232483523309,1.670235,2.74577,1.075535
texnet2023dshl,PB35,2.9998393893002007,194.07134477179872,1.670352,2.520024,0.8496719999999998
texnet2021gtvo,PB28,1.1286890559904459,268.9336149346077,1.672216,2.442845,0.7706290000000002
texnet2023amvh,PB35,1.402588835549728,320.83340610430986,1.672296,2.484436,0.8121400000000001
texnet2023coeo,WB03,0.47314790327177614,237.569021476768,1.672457,2.871837,1.1993800000000001
texnet2023ihss,PB36,0.19188720701313391,266.0907372247208,1.674034,2.576565,0.902531
texnet2023znrv,PB37,0.6788570285449961,82.67863206965411,1.674505,2.577826,0.903321
texnet2021oivc,PB28,1.2079029378552484,271.9497460596553,1.675249,2.497276,0.8220269999999998
texnet2023odip,PB28,1.2244960697450937,271.09299102701783,1.675294,2.492858,0.817564
texnet2023qrxl,PB37,2.3718550264758855,97.78518977540251,1.677863,2.509385,0.8315219999999999
texnet2023fice,PB28,1.128626905336977,262.154291261232,1.678361,2.659631,0.9812700000000001
texnet2021kwjp,PB28,1.054330647250985,267.83316809879017,1.678545,2.484804,0.8062590000000001
texnet2023vyxu,PB24,2.2925135603786218,238.22206183207436,1.679122,2.751385,1.072263
texnet2022zejm,PB35,1.9924580677776706,81.55593342482963,1.679444,2.670148,0.9907040000000003
texnet2024enrl,PB35,2.1675845843838,86.86517285374013,1.679453,2.578933,0.8994800000000001
texnet2024dfwa,PB35,2.8955907669522265,186.94200590814617,1.680368,2.442311,0.761943
texnet2023acht,WB03,0.34275136459327443,133.00723788369228,1.680901,3.024063,1.343162
texnet2023wtoe,PB37,2.1640497348613215,118.82074196891841,1.681189,2.416639,0.7354499999999999
texnet2021fpkk,PB28,1.2360732863289403,271.49409425680534,1.681237,2.498522,0.8172849999999998
texnet2021kwkt,PB28,1.0684071319369803,266.9094007178792,1.681239,2.454272,0.7730330000000001
texnet2023vonp,SA06,1.808377699972098,314.6460894744874,1.681275,2.659917,0.978642
texnet2023bvcy,WB03,0.947709845453488,101.93881379794101,1.681474,2.9195,1.2380260000000003
texnet2024eozr,PB35,1.7117837549493027,83.16138480204705,1.682213,2.645438,0.963225
texnet2021kwcw,PB28,1.2188289664371434,271.1501760354018,1.68225,2.485658,0.8034079999999999
texnet2023vtpd,SA06,1.7400378449522382,316.381296053765,1.682387,2.630413,0.9480259999999998
texnet2023voan,SA06,1.7884560279088189,314.7772328638161,1.682814,2.559208,0.8763939999999999
texnet2022xrfs,WB03,0.8697890097015221,292.4988295589364,1.682854,3.217758,1.5349039999999998
texnet2021kwpm,PB28,0.9485624601664072,267.1214751802514,1.68309,2.460798,0.7777080000000001
texnet2023zkay,SA06,1.4497455627184133,323.6491138670758,1.683368,2.662145,0.9787770000000002
texnet2021gttg,PB28,1.1358706606025832,267.93325250181954,1.683527,2.450648,0.7671210000000002
texnet2023oouk,PB25,2.663718091999413,333.9366958505208,1.684043,2.817268,1.133225
texnet2023yeos,PB35,2.913431618343391,64.43192492949524,1.684199,2.604236,0.9200370000000002
texnet2022mjfq,WB03,0.3146840879504413,74.22533734023528,1.684922,2.998786,1.313864
texnet2023wdwr,PB35,2.4729648218943376,127.773145957487,1.68505,2.700175,1.0151250000000003
texnet2023pklj,PB36,2.034836274569015,276.80279642996743,1.685105,2.554193,0.8690880000000001
texnet2021dhtf,PB28,1.2986056355048285,273.38114950269414,1.685141,2.474931,0.7897900000000002
texnet2023tkhy,PB28,1.4444208988088492,264.85101199027054,1.685569,2.461089,0.7755199999999998
texnet2024fcok,SA06,1.6683176564336792,31.994531578748308,1.685715,2.600307,0.9145919999999998
texnet2024dmcq,PB35,1.8103220304346792,84.8398847367412,1.685922,2.629235,0.9433130000000001
texnet2023oxcz,PB36,0.17166671756120086,18.05119269181934,1.686502,2.736124,1.0496219999999998
texnet2023wifs,PB35,1.9169990068902985,87.31930353932053,1.686641,2.565132,0.8784910000000001
texnet2022xcfq,PB36,2.075037915399239,276.8247631214803,1.686976,2.55204,0.8650639999999998
texnet2023adrx,PB37,1.1920998017855953,129.50765514630606,1.687514,2.705238,1.017724
texnet2023egkp,PB35,2.002604631181524,314.2286427952644,1.687837,2.551503,0.8636659999999998
texnet2023zowz,PB24,2.956058660669997,275.90716558324533,1.687881,3.055875,1.367994
texnet2023nobs,PB35,1.0044030199779945,270.1735583007148,1.688134,2.520937,0.832803
texnet2022xcjh,PB36,2.107986243000407,275.5053749059843,1.688405,2.56238,0.8739750000000002
texnet2024arsb,PB36,0.8919808498074187,282.36280029589324,1.688932,2.495293,0.8063610000000001
texnet2023yosh,PB37,0.9669012303565936,76.12997194146737,1.689338,2.618104,0.9287660000000002
texnet2023flkc,SA06,2.5468694437745714,56.39681119716967,1.689642,2.654194,0.9645519999999999
texnet2023kbji,WB03,0.5344663611653553,290.41793381437395,1.689755,3.063601,1.373846
texnet2023jzkf,WB03,0.8862035517972572,99.85658157229038,1.689871,2.974186,1.284315
texnet2024fppx,PB35,1.895128981947043,269.29118890519567,1.690549,2.476503,0.785954
texnet2023mszt,PB26,2.2196320738565487,44.5698392707018,1.691168,2.649,0.957832
texnet2023qjbz,PB37,2.200557632557117,95.13974106168872,1.691183,2.57924,0.8880569999999999
texnet2022xres,WB03,0.9195957712732498,290.4803685096467,1.692262,3.188718,1.4964560000000002
texnet2023xuhx,WB03,1.274407041099902,71.84043384072311,1.692894,2.926629,1.2337350000000002
texnet2024aoas,WB03,1.7987176197010277,105.21429976018163,1.693004,2.930185,1.2371809999999999
texnet2021uvox,PB28,1.2408132647717551,271.48841164364507,1.693575,2.483203,0.789628
texnet2024gdmn,WB03,1.2827536604581236,72.4827012826702,1.693997,2.906453,1.212456
texnet2023otcg,PB37,0.9663117939462587,75.57893476095923,1.694303,2.633078,0.9387749999999999
texnet2022movx,PB28,1.5819718410326427,274.06380555700287,1.69492,2.550567,0.855647
texnet2023nnyj,PB26,2.811965192322451,315.67180168104665,1.695271,2.815209,1.1199379999999999
texnet2023mprp,PB36,0.23958382392297176,279.91434198052974,1.695587,2.635991,0.9404040000000002
texnet2022wxsu,WB03,0.17428845614940033,236.8959938204071,1.695869,2.992338,1.296469
texnet2023wjtz,PB35,2.389961266195488,129.2636818211996,1.695924,2.679123,0.9831990000000002
texnet2023pkgk,PB36,2.318270474878764,276.96217906975306,1.695927,2.631777,0.9358500000000001
texnet2023wfio,SA06,1.5231441107582528,323.5570252792099,1.696881,2.670646,0.973765
texnet2023iayn,WB03,2.621746451262925,99.36013040622751,1.696906,3.157236,1.4603300000000001
texnet2023zoss,WB03,1.2909086814609272,91.17024914061977,1.697514,3.013561,1.3160470000000002
texnet2023yrde,WB03,0.9160119107090686,102.85603134349877,1.6981,2.918221,1.220121
texnet2023jber,PB24,2.1254336112733436,296.99706954809255,1.698696,3.249099,1.5504030000000002
texnet2024bpkm,SA06,2.574162999998981,61.289519025502145,1.699001,2.669001,0.9700000000000002
texnet2023cayr,PB35,2.7844500086995607,314.3319788930843,1.699021,2.5038,0.8047790000000001
texnet2023xuac,WB03,1.363056528788994,78.20767577532197,1.699776,2.869662,1.169886
texnet2023vihj,PB35,1.8560983459776992,269.9606393262144,1.699944,2.582322,0.8823780000000001
texnet2021viul,PB28,0.874239004287531,263.521041343678,1.699987,2.474405,0.774418
texnet2022poxc,PB37,1.1831675821616716,177.4563998261889,1.700154,2.673616,0.973462
texnet2023pkli,PB36,2.2453153429930572,278.98964941111865,1.700695,2.608265,0.9075699999999998
texnet2024ejzq,WB03,1.2193001132425108,100.57371712224676,1.700849,2.900501,1.1996520000000002
texnet2023qker,WB03,1.9554707260281543,91.41935192018947,1.701086,3.136762,1.435676
texnet2023klxy,PB36,1.119881098032822,282.537877645266,1.701167,2.673415,0.9722479999999998
texnet2023iepj,PB35,2.7594372890843086,186.15605768358753,1.701708,2.586344,0.884636
texnet2022xaiw,PB36,2.234730029502597,277.99770936399005,1.702212,2.592719,0.8905070000000002
texnet2023xlfj,WB03,2.0946711536587768,111.90204627373608,1.703697,2.902458,1.1987610000000002
texnet2023gxdr,PB37,1.127978550785492,139.97340093231458,1.703975,2.72424,1.020265
texnet2021hfff,PB28,1.4104171287813843,271.13006382896816,1.704008,2.501015,0.7970070000000002
texnet2022ebbw,SA02,1.9145617287401748,332.6042292833577,1.704309,2.676369,0.9720600000000001
texnet2022dlmj,PB28,1.9228438689511151,28.77338904174135,1.704449,2.458674,0.7542249999999997
texnet2022sdch,PB37,2.2469137710833182,100.16959357443939,1.704565,2.585799,0.8812340000000001
texnet2021smvq,PB28,1.4954928654434128,270.0891018565372,1.705016,2.53092,0.825904
texnet2022ygtq,WB03,2.677764919555724,119.37484784529727,1.705928,2.996501,1.2905729999999997
texnet2023pled,PB36,2.024668626054092,280.2962907654871,1.70617,2.75944,1.0532700000000002
texnet2023vxdb,PB24,2.23825327493542,210.52005220114057,1.707586,2.627159,0.9195729999999998
texnet2022faar,PB33,1.6714161290337979,93.6124625575676,1.708029,2.646647,0.9386180000000002
texnet2022wrxu,WB03,0.1132890225353931,241.43807936598475,1.709347,3.053418,1.3440710000000002
texnet2024dxbl,PB35,1.8652131738997932,84.95764324207518,1.709439,2.618706,0.909267
texnet2023pkha,PB36,2.354898075881153,277.9144909477775,1.709454,2.649524,0.94007
texnet2023puyo,PB36,2.1032854452622836,280.5217232310445,1.70977,2.736364,1.026594
texnet2023nugc,WB03,1.1208113152736534,90.385177665535,1.709835,3.183404,1.473569
texnet2022xrdr,WB03,0.6226096827198004,295.77440559280507,1.710168,3.241576,1.5314079999999999
texnet2022vejd,WB03,1.830406246206952,107.25678929752598,1.710266,3.016125,1.305859
texnet2024akbl,PB36,2.8528579009537642,120.28555673721512,1.710389,2.724377,1.0139880000000001
texnet2022wqam,PB36,1.8129362889129665,274.5724053863849,1.710603,2.619724,0.9091210000000001
texnet2024iedu,WB03,1.3380021368868278,74.70966546837174,1.711076,2.926552,1.215476
texnet2024fefn,SA06,1.7511408636699057,36.40628894289211,1.712592,2.659335,0.9467430000000001
texnet2023nurx,WB03,1.740500679799283,93.82515864034826,1.71303,3.070904,1.357874
texnet2024cjqx,PB35,1.9526711948744109,84.69362855785646,1.713208,2.680785,0.9675770000000001
texnet2023ihss,PB35,2.791663816042583,196.07457452854592,1.713275,2.674666,0.9613910000000001
texnet2023usxs,PB31,2.428603175039218,326.38889926624825,1.713316,2.70847,0.9951540000000001
texnet2023dmrh,WB03,0.33519424378916113,134.2243369143,1.713533,2.952105,1.238572
texnet2022wwzk,WB03,0.34131600598471895,137.47124656435298,1.713887,3.05786,1.3439729999999999
texnet2023kdvg,PB37,1.8820202849220045,118.53804106766917,1.714005,2.656282,0.942277
texnet2022sqaw,PB28,2.0493655215456754,278.90734546458606,1.714096,2.625628,0.9115319999999998
texnet2023aqck,PB35,1.0460518912472239,330.2072708855043,1.714263,2.558687,0.8444239999999998
texnet2022wvqm,PB37,0.6149599080278809,68.19436888645181,1.714436,2.64147,0.9270339999999999
texnet2021rhao,PB28,1.4242584080512677,271.96697815844084,1.714629,2.540321,0.8256920000000001
texnet2023jber,WB03,2.7484510594521474,90.84421737864923,1.714763,3.265165,1.550402
texnet2022wsya,PB24,2.634685768241702,245.06528108440043,1.714895,2.895857,1.1809619999999998
texnet2023vyhw,WB03,0.8507780220458572,98.75722265635648,1.71516,2.951432,1.236272
texnet2022rdfm,WB03,2.050928226654887,93.5852679603409,1.715241,3.13612,1.420879
texnet2023nugi,WB03,0.8616031985813646,92.49431341598529,1.71591,2.963675,1.2477649999999998
texnet2023zoqq,WB03,0.40807095248703457,111.49340081533623,1.715913,2.945951,1.230038
texnet2022wohy,WB03,0.12030150063492027,282.32023753756016,1.716051,3.123069,1.407018
texnet2024aqqw,PB35,2.94587485373893,207.70398751499448,1.716159,2.59239,0.876231
texnet2022wmpq,PB24,2.2007897239385397,246.92832604973296,1.716476,2.831572,1.115096
texnet2021xsru,WB01,2.824724679882083,111.75006533315624,1.717125,2.731588,1.014463
texnet2022wwal,WB03,0.3488357160160886,115.37982650434549,1.717567,3.17667,1.459103
texnet2022wodv,PB24,2.493544016634939,257.421714929367,1.717781,3.01232,1.2945389999999999
texnet2023uswp,PB31,2.428603175039218,326.38889926624825,1.719005,2.724775,1.0057700000000003
texnet2024ckjs,PB35,2.0534227619342533,84.20828267564256,1.719163,2.676343,0.9571800000000001
texnet2023jwyc,PB24,2.4441661755127133,270.29266992330827,1.719478,2.864495,1.1450169999999997
texnet2023zorm,WB03,0.8255185306636904,98.17135566048367,1.71979,2.979828,1.260038
texnet2023lxvr,PB36,1.2728687095035913,282.4388618320459,1.720927,2.701134,0.980207
texnet2024fdjh,SA06,1.7545210774063718,36.55568093888912,1.722001,2.672527,0.9505260000000002
texnet2022jkbe,PB28,1.835480435564745,25.98432205992466,1.722238,2.487401,0.7651630000000003
texnet2022gqww,SA02,2.5483798667702016,57.51996632533295,1.722245,3.005444,1.2831989999999998
texnet2024cozo,PB35,2.2201081095111492,80.54518196905752,1.722354,2.655696,0.9333419999999999
texnet2022xaxt,PB24,1.6104488752996446,264.6711949789015,1.722443,2.863729,1.1412860000000002
texnet2024dtxl,PB35,2.7141389618779588,88.0329420666735,1.722454,2.466936,0.7444820000000001
texnet2021fmmv,PB28,1.4859011839026526,271.92846089905794,1.722862,2.584828,0.861966
texnet2024fdcb,SA06,1.6949106331086798,30.0557932214915,1.722884,2.707192,0.984308
texnet2023xfch,PB37,2.353914429306967,294.4065071418983,1.72293,2.733452,1.0105220000000001
texnet2023cauk,PB35,2.6779158248821155,315.27232039679643,1.723,2.493,0.7699999999999998
texnet2022wvzo,WB03,0.08242178755084914,270.11584563642134,1.723313,3.117117,1.3938039999999998
texnet2022xrdn,WB03,0.6895585231141481,299.9167794016367,1.723887,3.244764,1.520877
texnet2021uodi,PB31,2.4431259335242896,325.3277558536818,1.725142,2.764772,1.0396299999999998
texnet2023wbps,PB24,2.721004136693439,161.1196966049435,1.725224,2.796876,1.071652
texnet2021smks,PB28,1.7034573121234904,271.04902753165436,1.725431,2.590531,0.8651
texnet2022zjph,PB35,2.3052667293506306,81.20388083624974,1.725585,2.90079,1.1752050000000003
texnet2023usyg,PB31,2.4455528101152764,320.0631554593632,1.72575,2.713367,0.987617
texnet2022xazi,WB03,2.879940514551287,125.94364024254574,1.725891,2.848062,1.122171
texnet2023uqxv,PB28,1.5762831775642154,273.5533550590612,1.726236,2.526459,0.8002229999999999
texnet2023vxfz,WB03,2.954374555722664,127.4073779095668,1.7268,2.921677,1.194877
