longitude,latitude,gap
-75.50639,4.90357,265.52
-75.50639,4.90457,266.10
-75.50639,4.90557,266.69
-75.50639,4.90657,267.29
-75.50639,4.90757,267.89
-75.50639,4.90857,268.50
-75.50639,4.90957,269.11
-75.50639,4.91057,269.73
-75.50639,4.91157,270.36
-75.50639,4.91257,270.98
-75.50639,4.91357,271.62
-75.50639,4.91457,272.25
-75.50639,4.91557,272.89
-75.50639,4.91657,273.53
-75.50639,4.91757,274.18
-75.50639,4.91857,274.83
-75.50639,4.91957,275.47
-75.50639,4.92057,276.12
-75.50639,4.92157,276.77
-75.50539,4.83257,280.48
-75.50539,4.83357,280.09
-75.50539,4.83457,279.71
-75.50539,4.83557,279.33
-75.50539,4.83657,278.97
-75.50539,4.83757,278.61
-75.50539,4.83857,278.27
-75.50539,4.83957,277.94
-75.50539,4.84057,277.63
-75.50539,4.84157,277.34
-75.50539,4.84257,277.07
-75.50539,4.84357,276.82
-75.50539,4.84457,276.61
-75.50539,4.84557,276.42
-75.50539,4.84657,276.28
-75.50539,4.84757,276.18
-75.50539,4.84857,276.13
-75.50539,4.84957,276.15
-75.50539,4.85057,276.26
-75.50539,4.85157,276.46
-75.50539,4.85257,276.79
-75.50539,4.85357,277.27
-75.50539,4.85457,277.96
-75.50539,4.85557,278.93
-75.50539,4.85657,280.28
-75.50539,4.85757,282.17
-75.50539,4.85857,284.86
-75.50539,4.85957,288.77
-75.50539,4.86057,294.69
-75.50539,4.86157,304.03
-75.50539,4.86257,316.92
-75.50539,4.86357,316.90
-75.50539,4.86457,309.60
-75.50539,4.86557,289.56
-75.50539,4.86657,276.77
-75.50539,4.86757,268.83
-75.50539,4.86857,263.73
-75.50539,4.86957,260.32
-75.50539,4.87057,257.97
-75.50539,4.87157,256.31
-75.50539,4.87257,255.13
-75.50539,4.87357,254.30
-75.50539,4.87457,253.72
-75.50539,4.87557,253.34
-75.50539,4.87657,253.11
-75.50539,4.87757,252.99
-75.50539,4.87857,252.98
-75.50539,4.87957,253.04
-75.50539,4.88057,253.17
-75.50539,4.88157,253.36
-75.50539,4.88257,253.60
-75.50539,4.88357,253.88
-75.50539,4.88457,254.20
-75.50539,4.88557,254.55
-75.50539,4.88657,254.93
-75.50539,4.88757,255.33
-75.50539,4.88857,255.76
-75.50539,4.88957,256.21
-75.50539,4.89057,256.68
-75.50539,4.89157,257.17
-75.50539,4.89257,257.67
-75.50539,4.89357,258.19
-75.50539,4.89457,258.72
-75.50539,4.89557,259.26
-75.50539,4.89657,259.81
-75.50539,4.89757,260.38
-75.50539,4.89857,260.96
-75.50539,4.89957,261.54
-75.50539,4.90057,262.14
-75.50539,4.90157,262.74
-75.50539,4.90257,263.35
-75.50539,4.90357,263.97
-75.50539,4.90457,264.59
-75.50539,4.90557,265.22
-75.50539,4.90657,265.86
-75.50539,4.90757,266.50
-75.50539,4.90857,267.15
-75.50539,4.90957,267.80
-75.50539,4.91057,268.45
-75.50539,4.91157,269.11
-75.50539,4.91257,269.77
-75.50539,4.91357,270.44
-75.50539,4.91457,271.11
-75.50539,4.91557,271.78
-75.50539,4.91657,272.45
-75.50539,4.91757,273.12
-75.50539,4.91857,273.80
-75.50539,4.91957,274.47
-75.50539,4.92057,275.15
-75.50539,4.92157,275.83
-75.50439,4.83257,278.71
-75.50439,4.83357,278.26
-75.50439,4.83457,277.80
-75.50439,4.83557,277.36
-75.50439,4.83657,276.91
-75.50439,4.83757,276.47
-75.50439,4.83857,276.04
-75.50439,4.83957,275.62
-75.50439,4.84057,275.20
-75.50439,4.84157,274.80
-75.50439,4.84257,274.40
-75.50439,4.84357,274.02
-75.50439,4.84457,273.66
-75.50439,4.84557,273.31
-75.50439,4.84657,272.98
-75.50439,4.84757,272.68
-75.50439,4.84857,272.41
-75.50439,4.84957,272.17
-75.50439,4.85057,271.98
-75.50439,4.85157,271.85
-75.50439,4.85257,271.78
-75.50439,4.85357,271.81
-75.50439,4.85457,271.95
-75.50439,4.85557,272.25
-75.50439,4.85657,272.77
-75.50439,4.85757,273.61
-75.50439,4.85857,274.95
-75.50439,4.85957,277.11
-75.50439,4.86057,280.74
-75.50439,4.86157,287.41
-75.50439,4.86257,301.45
-75.50439,4.86357,316.48
-75.50439,4.86457,296.14
-75.50439,4.86557,271.47
-75.50439,4.86657,260.82
-75.50439,4.86757,255.49
-75.50439,4.86857,252.48
-75.50439,4.86957,250.67
-75.50439,4.87057,249.55
-75.50439,4.87157,248.85
-75.50439,4.87257,248.44
-75.50439,4.87357,248.23
-75.50439,4.87457,248.17
-75.50439,4.87557,248.22
-75.50439,4.87657,248.36
-75.50439,4.87757,248.56
-75.50439,4.87857,248.83
-75.50439,4.87957,249.14
-75.50439,4.88057,249.49
-75.50439,4.88157,249.87
-75.50439,4.88257,250.29
-75.50439,4.88357,250.73
-75.50439,4.88457,251.19
-75.50439,4.88557,251.67
-75.50439,4.88657,252.17
-75.50439,4.88757,252.69
-75.50439,4.88857,253.22
-75.50439,4.88957,253.76
-75.50439,4.89057,254.32
-75.50439,4.89157,254.89
-75.50439,4.89257,255.47
-75.50439,4.89357,256.06
-75.50439,4.89457,256.66
-75.50439,4.89557,257.27
-75.50439,4.89657,257.89
-75.50439,4.89757,258.52
-75.50439,4.89857,259.15
-75.50439,4.89957,259.79
-75.50439,4.90057,260.44
-75.50439,4.90157,261.09
-75.50439,4.90257,261.75
-75.50439,4.90357,262.41
-75.50439,4.90457,263.08
-75.50439,4.90557,263.75
-75.50439,4.90657,264.43
-75.50439,4.90757,265.11
-75.50439,4.90857,265.79
-75.50439,4.90957,266.48
-75.50439,4.91057,267.17
-75.50439,4.91157,267.86
-75.50439,4.91257,268.56
-75.50439,4.91357,269.26
-75.50439,4.91457,269.96
-75.50439,4.91557,270.66
-75.50439,4.91657,271.36
-75.50439,4.91757,272.06
-75.50439,4.91857,272.77
-75.50439,4.91957,273.47
-75.50439,4.92057,274.17
-75.50439,4.92157,274.88
-75.50339,4.83257,276.94
-75.50339,4.83357,276.42
-75.50339,4.83457,275.90
-75.50339,4.83557,275.38
-75.50339,4.83657,274.85
-75.50339,4.83757,274.33
-75.50339,4.83857,273.81
-75.50339,4.83957,273.29
-75.50339,4.84057,272.76
-75.50339,4.84157,272.24
-75.50339,4.84257,271.72
-75.50339,4.84357,271.21
-75.50339,4.84457,270.69
-75.50339,4.84557,270.18
-75.50339,4.84657,269.66
-75.50339,4.84757,269.16
-75.50339,4.84857,268.65
-75.50339,4.84957,268.15
-75.50339,4.85057,267.66
-75.50339,4.85157,267.17
-75.50339,4.85257,266.69
-75.50339,4.85357,266.22
-75.50339,4.85457,265.77
-75.50339,4.85557,265.34
-75.50339,4.85657,264.94
-75.50339,4.85757,264.58
-75.50339,4.85857,264.28
-75.50339,4.85957,264.09
-75.50339,4.86057,264.11
-75.50339,4.86157,264.59
-75.50339,4.86257,266.58
-75.50339,4.86357,282.84
-75.50339,4.86457,247.83
-75.50339,4.86557,241.54
-75.50339,4.86657,240.32
-75.50339,4.86757,240.05
-75.50339,4.86857,240.13
-75.50339,4.86957,240.37
-75.50339,4.87057,240.71
-75.50339,4.87157,241.10
-75.50339,4.87257,241.54
-75.50339,4.87357,242.01
-75.50339,4.87457,242.50
-75.50339,4.87557,243.01
-75.50339,4.87657,243.54
-75.50339,4.87757,244.08
-75.50339,4.87857,244.63
-75.50339,4.87957,245.20
-75.50339,4.88057,245.77
-75.50339,4.88157,246.36
-75.50339,4.88257,246.95
-75.50339,4.88357,247.55
-75.50339,4.88457,248.16
-75.50339,4.88557,248.77
-75.50339,4.88657,249.39
-75.50339,4.88757,250.02
-75.50339,4.88857,250.66
-75.50339,4.88957,251.30
-75.50339,4.89057,251.95
-75.50339,4.89157,252.60
-75.50339,4.89257,253.26
-75.50339,4.89357,253.93
-75.50339,4.89457,254.60
-75.50339,4.89557,255.28
-75.50339,4.89657,255.96
-75.50339,4.89757,256.64
-75.50339,4.89857,257.33
-75.50339,4.89957,258.03
-75.50339,4.90057,258.73
-75.50339,4.90157,259.43
-75.50339,4.90257,260.13
-75.50339,4.90357,260.84
-75.50339,4.90457,261.56
-75.50339,4.90557,262.27
-75.50339,4.90657,262.99
-75.50339,4.90757,263.71
-75.50339,4.90857,264.43
-75.50339,4.90957,265.16
-75.50339,4.91057,265.89
-75.50339,4.91157,266.61
-75.50339,4.91257,267.34
-75.50339,4.91357,268.07
-75.50339,4.91457,268.81
-75.50339,4.91557,269.54
-75.50339,4.91657,270.27
-75.50339,4.91757,271.00
-75.50339,4.91857,271.73
-75.50339,4.91957,272.47
-75.50339,4.92057,273.20
-75.50339,4.92157,273.93
-75.50239,4.83257,275.17
-75.50239,4.83357,274.58
-75.50239,4.83457,273.99
-75.50239,4.83557,273.40
-75.50239,4.83657,272.79
-75.50239,4.83757,272.19
-75.50239,4.83857,271.57
-75.50239,4.83957,270.95
-75.50239,4.84057,270.33
-75.50239,4.84157,269.69
-75.50239,4.84257,269.04
-75.50239,4.84357,268.39
-75.50239,4.84457,267.72
-75.50239,4.84557,267.04
-75.50239,4.84657,266.34
-75.50239,4.84757,265.63
-75.50239,4.84857,264.89
-75.50239,4.84957,264.12
-75.50239,4.85057,263.32
-75.50239,4.85157,262.48
-75.50239,4.85257,261.59
-75.50239,4.85357,260.63
-75.50239,4.85457,259.58
-75.50239,4.85557,258.41
-75.50239,4.85657,257.07
-75.50239,4.85757,255.48
-75.50239,4.85857,253.51
-75.50239,4.85957,250.89
-75.50239,4.86057,247.08
-75.50239,4.86157,240.73
-75.50239,4.86257,227.48
-75.50239,4.86357,190.77
-75.50239,4.86457,183.86
-75.50239,4.86557,209.15
-75.50239,4.86657,219.10
-75.50239,4.86757,224.31
-75.50239,4.86857,227.62
-75.50239,4.86957,229.98
-75.50239,4.87057,231.81
-75.50239,4.87157,233.32
-75.50239,4.87257,234.62
-75.50239,4.87357,235.77
-75.50239,4.87457,236.82
-75.50239,4.87557,237.79
-75.50239,4.87657,238.71
-75.50239,4.87757,239.59
-75.50239,4.87857,240.43
-75.50239,4.87957,241.25
-75.50239,4.88057,242.05
-75.50239,4.88157,242.83
-75.50239,4.88257,243.60
-75.50239,4.88357,244.36
-75.50239,4.88457,245.12
-75.50239,4.88557,245.87
-75.50239,4.88657,246.61
-75.50239,4.88757,247.35
-75.50239,4.88857,248.09
-75.50239,4.88957,248.83
-75.50239,4.89057,249.57
-75.50239,4.89157,250.31
-75.50239,4.89257,251.05
-75.50239,4.89357,251.79
-75.50239,4.89457,252.53
-75.50239,4.89557,253.28
-75.50239,4.89657,254.02
-75.50239,4.89757,254.77
-75.50239,4.89857,255.51
-75.50239,4.89957,256.26
-75.50239,4.90057,257.01
-75.50239,4.90157,257.77
-75.50239,4.90257,258.52
-75.50239,4.90357,259.28
-75.50239,4.90457,260.03
-75.50239,4.90557,260.79
-75.50239,4.90657,261.55
-75.50239,4.90757,262.31
-75.50239,4.90857,263.07
-75.50239,4.90957,263.84
-75.50239,4.91057,264.60
-75.50239,4.91157,265.36
-75.50239,4.91257,266.13
-75.50239,4.91357,266.89
-75.50239,4.91457,267.65
-75.50239,4.91557,268.42
-75.50239,4.91657,269.18
-75.50239,4.91757,269.94
-75.50239,4.91857,270.70
-75.50239,4.91957,271.46
-75.50239,4.92057,272.22
-75.50239,4.92157,272.98
-75.50139,4.83257,273.40
-75.50139,4.83357,272.75
-75.50139,4.83457,272.09
-75.50139,4.83557,271.42
-75.50139,4.83657,270.74
-75.50139,4.83757,270.05
-75.50139,4.83857,269.34
-75.50139,4.83957,268.63
-75.50139,4.84057,267.89
-75.50139,4.84157,267.14
-75.50139,4.84257,266.37
-75.50139,4.84357,265.58
-75.50139,4.84457,264.77
-75.50139,4.84557,263.92
-75.50139,4.84657,263.04
-75.50139,4.84757,262.12
-75.50139,4.84857,261.15
-75.50139,4.84957,260.12
-75.50139,4.85057,259.03
-75.50139,4.85157,257.84
-75.50139,4.85257,256.55
-75.50139,4.85357,255.12
-75.50139,4.85457,253.50
-75.50139,4.85557,251.64
-75.50139,4.85657,249.44
-75.50139,4.85757,246.75
-75.50139,4.85857,243.34
-75.50139,4.85957,238.77
-75.50139,4.86057,232.27
