API_UWI_12,WellId,WellFormationId,WellApi,OBS_Number,FormationCode,FormationName,MD_Top,TVD_Top,DataSource,AgeEquivalence,WellFormationSource,Country,State,RSRegion,RSBasin,RSPlay
42-389-32037-00,840420002950278,1943144,42-389-32037,,,RAMSEY,2566,2566,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32037-00,840420002950278,2127338,42-389-32037,,,LAMAR,2535,2535,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2504378,42-389-34162,,,BONE SPRINGS,6576,6550,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2542958,42-389-34162,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2546718,42-389-34162,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2670027,42-389-34162,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2698546,42-389-34162,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2712341,42-389-34162,,,BELL CANYON,2910,2910,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2898532,42-389-34162,,,WOLFCAMP,9688,9660,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34162-00,840420000621468,2912058,42-389-34162,,,CHERRY CANYON,3849,3823,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2479638,42-389-34954,,,2ND BONE SPRING,9112,9054,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2544061,42-389-34954,,,BONE SPRINGS,7052,7019,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2562175,42-389-34954,,,BRUSHY CANYON,5560,5549,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2600585,42-389-34954,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2645424,42-389-34954,,,BASE AVALON SHALE,7669,7630,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2770015,42-389-34954,,,WOLFCAMP,10188,10114,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2825439,42-389-34954,,,LAMAR LM,3210,3208,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2866461,42-389-34954,,,CHERRY CANYON,4140,4138,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2887698,42-389-34954,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2901866,42-389-34954,,,MID AVALON LIMESTONE,7540,7503,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2935377,42-389-34954,,,BELL CANYON,3269,3267,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,2976357,42-389-34954,,,3RD BONE SPRING,9783,9724,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,3004270,42-389-34954,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34954-00,840420000646107,3005294,42-389-34954,,,DELAWARE CONSOLIDATED GAS,6500,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32843-00,840420000572023,2474441,42-109-32843,,,RUSTLER,270,270,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32843-00,840420000572023,2658552,42-109-32843,,,DELAWARE,2451,2450,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32843-00,840420000572023,2722635,42-109-32843,,,WOLFCAMP,9305,9206,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32843-00,840420000572023,2789798,42-109-32843,,,CHERRY CANYON,3366,3365,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32843-00,840420000572023,2890726,42-109-32843,,,FORD-DELAWARE,2451,2450,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32843-00,840420000572023,3004147,42-109-32843,,,BONE SPRINGS,5984,5979,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33537-00,840420000749664,1426677,42-389-33537,,,CHERRY CANYON,3700,3700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33537-00,840420000749664,1602265,42-389-33537,,,CASTILLE,1600,1600,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33537-00,840420000749664,2011580,42-389-33537,,,LAMAR,2820,2820,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33537-00,840420000749664,2225936,42-389-33537,,,BRUSHY CANYON,5250,5250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33537-00,840420000749664,2229602,42-389-33537,,,BELL CANYON,2829,2829,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-31661-00,840420002885502,7579421,42-389-31661,,,BLACK LIME,2426,2426,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-31661-00,840420002885502,7579422,42-389-31661,,,RAMSEY,2678,2678,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2459761,42-389-34743,,,WOLFCAMP,9903,9883,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2541712,42-389-34743,,,CASTILLE,1453,1453,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2561438,42-389-34743,,,DELAWARE,3026,3025,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2584787,42-389-34743,,,FORD-DELAWARE,3026,3025,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2701076,42-389-34743,,,BELL CANYON,3051,3050,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2738153,42-389-34743,,,BONE SPRINGS,6767,6749,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2889302,42-389-34743,,,CHERRY CANYON,4028,4018,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2978218,42-389-34743,,,DELAWARE CONSOLIDATED GAS,3026,3025,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34743-00,840420000636061,2999500,42-389-34743,,,PERMIAN,736,736,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32091-00,840420002950400,1578791,42-389-32091,,,OLDS PAY,3069,3069,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32091-00,840420002950400,1900181,42-389-32091,,,RAMSEY,2994,2994,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32091-00,840420002950400,1998663,42-389-32091,,,OLDS,3024,3024,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32397-00,840420000589676,1515872,42-109-32397,,,OLDS,2524,2524,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32397-00,840420000589676,1544317,42-109-32397,,,LAMAR,2426,2426,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32397-00,840420000589676,2108765,42-109-32397,,,RAMSEY,2468,2468,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-31226-00,840420002919363,1451010,42-389-31226,,,TOP DELAWARE,3038,3038,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-31226-00,840420002919363,2272959,42-389-31226,,,TOP LAMAR,2996,2996,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33284-00,840420004373097,4243874,42-301-33284,,,BELL CANYON,3562,3552,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33284-00,840420004373097,4243875,42-301-33284,,,BONE SPRINGS,7458,7432,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33284-00,840420004373097,4243876,42-301-33284,,,BRUSHY CANYON,5700,5682,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33284-00,840420004373097,4243877,42-301-33284,,,CHERRY CANYON,4530,4513,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33284-00,840420004373097,4243878,42-301-33284,,,DELAWARE,3541,3531,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33284-00,840420004373097,4243879,42-301-33284,,,WOLFCAMP,10644,10583,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227919,42-389-35885,,,BELL CANYON,3340,3337,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227920,42-389-35885,,,BONE SPRINGS,7208,7196,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227921,42-389-35885,,,CHERRY CANYON,4259,4256,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227922,42-389-35885,,,LAMAR,3319,3317,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227923,42-389-35885,,,WOLFCAMP,10382,10274,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227924,42-389-35885,,,1ST BONESPRINGS SANDTONE,8219,8180,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35885-00,840420004419466,4227925,42-389-35885,,,2ND BONESPRINGS SANDSTONE,8866,8802,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739190,42-389-35889,,,BONE SPRINGS,,7047,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739206,42-389-35889,,,DELAWARE,,3232,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739209,42-389-35889,,,PERMIAN,,1412,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739225,42-389-35889,,,CASTILLE,,1412,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739241,42-389-35889,,,BELL CANYON,,3257,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739242,42-389-35889,,,CHERRY CANYON,,4202,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739244,42-389-35889,,,FORD-DELAWARE,,3232,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35889-00,840420004420119,3739246,42-389-35889,,,WOLFCAMP,,10180,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33301-00,840420004420873,4247545,42-301-33301,,,CHERRY CANYON,4669,4669,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33301-00,840420004420873,4247570,42-301-33301,,,BELL CANYON,3787,3787,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33301-00,840420004420873,4247571,42-301-33301,,,BONE SPRINGS,7597,7597,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33301-00,840420004420873,4247572,42-301-33301,,,DELAWARE,3787,3787,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33301-00,840420004420873,4247573,42-301-33301,,,WOLFCAMP,10826,10804,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-33301-00,840420004420873,4247587,42-301-33301,,,BRUSHY CANYON,6031,6031,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374180,42-389-35893,,,BELL CANYON,2593,2592,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374181,42-389-35893,,,BONE SPRINGS,6297,6294,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374182,42-389-35893,,,BRUSHY CANYON,4702,4701,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374183,42-389-35893,,,CHERRY CANYON,3510,3509,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374184,42-389-35893,,,CASTILLE,1586,1585,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374185,42-389-35893,,,FORD-DELAWARE,2413,2413,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35893-00,840420004420866,4374186,42-389-35893,,,WOLFCAMP,9369,9324,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35978-00,840420004421484,4227770,42-389-35978,,,2ND BONE SPRINGS,8845,8821,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35978-00,840420004421484,4227771,42-389-35978,,,3RD BONE SPRINGS,9929,9899,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35978-00,840420004421484,4227772,42-389-35978,,,BONE SPRINGS,8191,8184,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35978-00,840420004421484,4227773,42-389-35978,,,UPPER AVALON,7661,7661,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35978-00,840420004421484,4227774,42-389-35978,,,WOLFCAMP,10882,10711,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33107-00,840420004421603,6764996,42-109-33107,,,RUSTLER,1140,1140,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33107-00,840420004421603,6765055,42-109-33107,,,DELAWARE,2469,2469,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33107-00,840420004421603,6765143,42-109-33107,,,BONE SPRINGS,5900,5900,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33107-00,840420004421603,6765144,42-109-33107,,,WOLFCAMP,8805,8717,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33107-00,840420004421603,6765218,42-109-33107,,,CHERRY CANYON,3440,3440,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275325,42-389-35990,,,AVALON,7020,6992,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275326,42-389-35990,,,BELL CANYON,3405,3398,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275327,42-389-35990,,,BONE SPRINGS,7997,7969,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275328,42-389-35990,,,CHERRY CANYON,4385,4371,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275329,42-389-35990,,,CASTILLE,3034,3028,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275330,42-389-35990,,,DELAWARE,5713,5688,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275331,42-389-35990,,,RUSTLER,928,927,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35990-00,840420004422070,4275332,42-389-35990,,,SALADO,1745,1745,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36081-00,840420004644383,4242877,42-389-36081,,,BELL CANYON,3291,3291,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36081-00,840420004644383,4242878,42-389-36081,,,BONE SPRINGS,6888,6887,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36081-00,840420004644383,4242879,42-389-36081,,,BRUSHY CANYON,5410,5409,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36081-00,840420004644383,4242880,42-389-36081,,,MIDDLE AVALON LIMESTONE,7363,7361,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36081-00,840420004644383,4242881,42-389-36081,,,WOLFCAMP,9936,9884,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36081-00,840420004644383,4242913,42-389-36081,,,POP,9377,9342,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3741981,42-389-36080,,,CASTILLE,1838,1838,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3741983,42-389-36080,,,PERMIAN,1838,1838,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3742072,42-389-36080,,,WOLFCAMP,10430,10345,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3742106,42-389-36080,,,BONE SPRINGS,7290,7250,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3742107,42-389-36080,,,DELAWARE,3663,3663,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3742108,42-389-36080,,,FORD-DELAWARE,3663,3663,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3742182,42-389-36080,,,BELL CANYON,3688,3688,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36080-00,840420004644526,3742183,42-389-36080,,,CHERRY CANYON,4688,4663,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235129,42-389-36086,,,BELL CANYON,3829,3829,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235130,42-389-36086,,,BONE SPRINGS,7298,7298,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235131,42-389-36086,,,CHERRY CANYON,4763,4763,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235132,42-389-36086,,,CASTILLE,2524,2524,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235133,42-389-36086,,,DELAWARE,3829,3829,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235134,42-389-36086,,,FORD-DELAWARE,3829,3829,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36086-00,840420004644604,4235135,42-389-36086,,,WOLFCAMP,10382,10322,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709476,42-389-36132,,,BELL CANYON,2612,2612,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709477,42-389-36132,,,BONE SPRINGS,6331,6331,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709478,42-389-36132,,,CHERRY CANYON,3742,3742,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709479,42-389-36132,,,CASTILLE,983,983,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709480,42-389-36132,,,DELAWARE,2612,2612,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709484,42-389-36132,,,FORD-DELAWARE,2612,2612,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36132-00,840420004646049,3709488,42-389-36132,,,WOLFCAMP,9245,9245,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366970,42-109-33150,,,AVALON,6478,6346,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366971,42-109-33150,,,BELL CANYON,2616,2599,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366972,42-109-33150,,,BONE SPRINGS,6363,6230,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366973,42-109-33150,,,BRUSHY CANYON,4786,4690,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366974,42-109-33150,,,CHERRY CANYON,3515,3464,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366975,42-109-33150,,,FIRST BONE SPRING,7277,7144,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366976,42-109-33150,,,LAMAR,2570,2554,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366977,42-109-33150,,,SECOND BONE SPRING,7921,7788,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-33150-00,840420004647264,4366978,42-109-33150,,,WOLFCAMP,9292,9149,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36217-00,840420004648055,4231839,42-389-36217,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36217-00,840420004648055,4231945,42-389-36217,,,DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36217-00,840420004648055,4231947,42-389-36217,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36217-00,840420004648055,4232025,42-389-36217,,,BELL CANYON,4800,4800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36217-00,840420004648055,4232030,42-389-36217,,,CHERRY CANYON,3800,3800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,4294885,42-389-36320,,,BONE SPRINGS,7924,7916,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,4294886,42-389-36320,,,DELAWARE,3360,3357,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567317,42-389-36320,,,AVALON,6975,6967,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567323,42-389-36320,,,BRUSHY CANYON,5660,5653,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567324,42-389-36320,,,RUSTLER,932,932,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567325,42-389-36320,,,CHERRY CANYON,4327,4322,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567328,42-389-36320,,,WOLFCAMP,10505,10239,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567355,42-389-36320,,,BELL CANYON,3360,3357,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36320-00,840420004669068,6567361,42-389-36320,,,SALADO,1602,1602,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277906,42-389-36322,,,BELL CANYON,2555,2555,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277907,42-389-36322,,,BONE SPRINGS,6226,6211,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277908,42-389-36322,,,CHERRY CANYON,3527,3525,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277909,42-389-36322,,,CASTILLE,25,25,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277910,42-389-36322,,,DELAWARE,2551,2551,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277911,42-389-36322,,,DELAWARE CONSOLIDATED GAS,2551,2551,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277912,42-389-36322,,,FORD-DELAWARE,2611,2611,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277913,42-389-36322,,,PERMIAN,25,25,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36322-00,840420004669070,4277914,42-389-36322,,,WOLFCAMP,9239,9214,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36319-00,840420004669067,4378129,42-389-36319,,,DELAWARE,3680,3680,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36319-00,840420004669067,4378135,42-389-36319,,,BELL CANYON,3680,3680,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36319-00,840420004669067,4378136,42-389-36319,,,FORD-DELAWARE,3680,3680,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
