API_UWI,API_UWI_12,WellID,LogId,DocumentName,FileExtension,DocumentType,LogType,LogTypeCode,TopDepth,BaseDepth,DocCategory,Description,NumberOfCurves,DepthIndexType,FileSize,DateUpdated,has_resistivity,has_gamma_ray,has_porosity_nphi,has_caliper,has_density,has_gas,has_porosity_dphi,has_porosity,has_lithology,has_sonic_transit_time,has_spontaneous_potential,has_photoelectric_effect,has_dipmeter,has_porosity_sphi,has_spectral_gamma_ray,has_total_organic_carbon,has_rate_of_penetration
42-389-32730,42-389-32730-00,840420000644923,811009965,42-389-32730-00-00_EC_RS0025627330.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3850.00,12070.50,LAS,"DPHI,DT,GR,NPHI,RESD_LL",5,MD,1518796,2023-11-04,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
42-389-32730,42-389-32730-00,840420000644923,811907184,42-389-32730-00-00_DIG_RS0031750273.LAS,LAS,DIGITAL_LOG,RAW,100,200.00,12090.00,LAS,"DPHI,DT,GR,LLD,LLS,NPHI",6,MD,2048948,2020-05-10,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
42-389-32730,42-389-32730-00,840420000644923,811842114,42-389-32730-00-00_ECP_RS0031561443.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,200.50,12079.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RESD_LL_E,RESS_LL_E,RHOB_E",29,MD,10745456,2023-11-21,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-32730,42-389-32730-00,840420000644923,812546705,42-389-32730-00-00_EC_RS0032889723.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,200.50,12079.50,LAS,"DPHI__A,DT__A,GR__A,NPHI__A,RESD_LL__A,RESS_LL__A",6,MD,2546235,2023-11-04,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,811023315,42-109-31359-00-00_EC_RS0025657273.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,12401.00,LAS,"CALI__A,CALI__A01,DPHI_LS__A,DRHO__A,DT__A,GR__A,GR__A01,GR__A02,NPHI_LS__A,RESD_LL__A,RESD__A,RESM__A,RESS_LL__A,RESS__A,RHOB__A,SP__A,TENS__A,TENS__A01",18,MD,7124006,2023-11-03,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,813769761,42-109-31359-00-00_DIG_RS0043619185.LAS,LAS,DIGITAL_LOG,RAW,100,0,12430.00,LAS,"CAL,DPHI,DT,GR,ILD,ILM,ILS,NPHI,RHOB,SP",10,MD,3333172,2019-06-28,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,811842838,42-109-31359-00-00_ECP_RS0031562208.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,13091.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,RESD_E,RESD_LL_E,RESM_E,RESS_E,RESS_LL_E,RHOB_E,SP_E",53,MD,21270052,2023-11-20,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,810029721,42-109-31359-00-00_DIG_RS0022584420.LAS,LAS,DIGITAL_LOG,RAW,100,0,12401.00,LAS,"CALD,CALS,DPHI,DRHO,DT,GRD,GRR,GRS,ILD,ILM,LLD,LLS,NPHI,RHOB,SFLU,SPR,TENR,TENS",18,,7944579,2019-01-23,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,811937689,42-109-31359-00-00_DIG_RS0031794142.LAS,LAS,DIGITAL_LOG,RAW,100,2.00,12420.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,NPHI,RHOB,SP",9,MD,2277879,2015-09-14,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,813931365,42-109-31359-00-00_EC_RS0044184652.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0.50,12424.00,LAS,"CALI__C,DPHI__C,DT__C,GR__C,NPHI__C,RESD__C,RESM__C,RESS__C,RHOB__C,SP__C",10,MD,4153775,2023-11-03,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,810028113,42-109-31359-00-00_DIG_RS0022545421.LAS,LAS,DIGITAL_LOG,RAW,100,12000.00,13091.01,LAS,DT,1,,52733,2018-02-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,812534698,42-109-31359-00-00_EC_RS0032874729.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2.00,12420.00,LAS,"CALI__B,DPHI__B,DT__B,GR__B,NPHI__B,RESD__B,RESS__B,RHOB__B,SP__B",9,MD,3778945,2023-11-03,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,811953948,42-109-31359-00-00_DIG_RS0031817466.LAS,LAS,DIGITAL_LOG,RAW,100,12000.00,13091.01,LAS,DT,1,,50489,2007-02-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31359,42-109-31359-00,840420003148576,811019601,42-109-31359-00-00_EC_RS0025652834.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,12000.50,13091.00,LAS,DT,1,MD,76120,2023-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32287,42-109-32287-00,840420002553465,811841774,42-109-32287-00-00_ECP_RS0031561087.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,181.00,12230.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DTS_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESD_LL_E,RESM_E,RESM_LL_E,RESS_E,RHOB_E,SP_E",61,MD,22471561,2023-11-20,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
42-109-32287,42-109-32287-00,840420002553465,810252863,42-109-32287-00-00_DIG_RS0023154743.LAS,LAS,DIGITAL_LOG,RAW,100,10082.00,12230.00,LAS,"AF10,AF20,AF30,AF60,AF90,AFCO,AO10,AO20,AO30,AO60,AO90,AORT,AORX,ASFI,AT10,AT20,AT30,AT60,AT90,ATCO,C1_OBMT,C2_OBMT,CHR1,CHR2,CHRP,CTEM,DCAL,DEVI,DT1R,DT2,DT2R,DT4P,DT4S,DTCO,DTRP,DTRS,DTSM,ED,GR_EDTC,GTEM,HAZI,ITT,ND,P1AZ,P1AZ_GPIT,PR,RB,RB_GPIT,SDEV,S",54,,2625281,2008-05-15,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
42-109-32287,42-109-32287-00,840420002553465,810030116,42-109-32287-00-00_DIG_RS0022584835.LAS,LAS,DIGITAL_LOG,RAW,100,4210.00,10370.00,LAS,"DTCO,DTSM,SPHI",3,,805320,2019-01-24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32287,42-109-32287-00,840420002553465,810029739,42-109-32287-00-00_DIG_RS0022584438.LAS,LAS,DIGITAL_LOG,RAW,100,4210.00,10370.00,LAS,"APLC,DPHI,DTCO,DTSM,HCAL,HCGR,HDRA,HSGR,PEFZ,PXND,RHOB,RLA3,RLA4,RLA5,RM_HRLT,RXOZ,SPHI",17,,3741417,2019-01-23,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32287,42-109-32287-00,840420002553465,811033156,42-109-32287-00-00_EC_RS0025669095.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,10082.00,12230.00,LAS,"CALI__A,CALI__A01,DCAL__A,DTS__A,DTS__A01,DTS__A02,DTS__A03,DTS__A04,DTS__A05,DT__A,DT__A01,DT__A02,GR__A,RESD_60M1__A,RESD_60M2__A,RESD_60M4__A,RESD_90M1__A,RESD_90M2__A,RESD_90M4__A,RESD__A,RESM_30M1__A,RESM_30M2__A,RESM_30M4__A,RESS_10M1__A,RESS_10M2",36,MD,2405683,2023-11-03,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
42-109-32287,42-109-32287-00,840420002553465,811026301,42-109-32287-00-00_EC_RS0025660857.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,4210.00,10370.00,LAS,"DTS__E,DT__E,SPHI__E",3,MD,767844,2023-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32287,42-109-32287-00,840420002553465,811020260,42-109-32287-00-00_EC_RS0025653609.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,4145.50,10380.00,LAS,"CALI,CALI__01,DCAL,DT,DTS,DTS__01,DTS__02,DTS__03,DTS__04,DTS__05,DT__01,DT__02,GR,SPHI,TEMP,TENS",16,MD,3215822,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32287,42-109-32287-00,840420002553465,810252864,42-109-32287-00-00_DIG_RS0023154744.LAS,LAS,DIGITAL_LOG,RAW,100,181.00,12232.50,LAS,"APLC,DPHZ,DT,HCAL,HSGR,NPHI,NPHI_N,PEF8,RHO8,RHOBC:1,RHOBC:2,RHOBC:3,RLA2,RLA3,RLA4,RLA5,RXO8,TENS",18,,6514176,2008-05-15,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32287,42-109-32287-00,840420002553465,810252862,42-109-32287-00-00_DIG_RS0023154742.LAS,LAS,DIGITAL_LOG,RAW,100,4145.50,10380.00,LAS,"C1,C2,CHR1,CHR2,CHRP,DCAL,DEVI,DT1R,DT2,DT2R,DT4P,DT4S,DTCO,DTRP,DTRS,DTSM,ED,GR_EDTC,GTEM,HAZI,ITT,ND,P1AZ,PR,RB,SDEV,SPHI,STIT,TENS",29,,4162419,2008-05-15,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32287,42-109-32287-00,840420002553465,811931519,42-109-32287-00-00_DIG_RS0031785291.LAS,LAS,DIGITAL_LOG,RAW,100,181.00,12231.00,LAS,"CAL,DT,GR,ILD,ILS",5,MD,1388399,2015-09-14,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-32245,42-389-32245-00,840420002916808,810904943,42-389-32245-00-00_DIG_RS0024742630.LAS,LAS,DIGITAL_LOG,RAW,100,2530.00,10610.00,LAS,"CALI,DT,GR,SPHI",4,,1329901,2019-05-22,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-389-32245,42-389-32245-00,840420002916808,811847732,42-389-32245-00-00_ECP_RS0031582690.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,2519.00,10623.50,LAS,"CALI_E,DT_E,GR_E",12,MD,3198182,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-32245,42-389-32245-00,840420002916808,811019296,42-389-32245-00-00_EC_RS0025652471.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2530.00,10610.00,LAS,"CALI,DT,GR,SPHI",4,MD,1250392,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-389-32245,42-389-32245-00,840420002916808,812513406,42-389-32245-00-00_EC_RS0032848205.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2519.00,10624.00,LAS,"CALI__B,DT__B,GR__B",3,MD,1008227,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-32245,42-389-32245-00,840420002916808,811930744,42-389-32245-00-00_DIG_RS0031784178.LAS,LAS,DIGITAL_LOG,RAW,100,2519.00,10624.00,LAS,"CAL,DT,GR",3,MD,785305,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32508,42-109-32508-00,840420000589684,817080043,42-109-32508-00-00_EC_RS0055439061.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,1970.50,8727.00,LAS,"DT__A,GR__A",2,MD,638731,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32508,42-109-32508-00,840420000589684,817080044,42-109-32508-00-00_EC_RS0055439062.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,1970.50,8727.00,LAS,"CALI,DT,GR",3,MD,841521,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32508,42-109-32508-00,840420000589684,815934367,42-109-32508-00-00_DIG_RS0051093502.LAS,LAS,DIGITAL_LOG,RAW,100,1970.00,8730.00,LAS,"CAL,DT,GR",3,MD,677714,2023-08-30,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32508,42-109-32508-00,840420000589684,813678608,42-109-32508-00-00_ECP_RS0041710013.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,1970.50,8727.00,LAS,"CALI_E,DT_E,GR_E",12,MD,2667070,2023-11-24,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32508,42-109-32508-00,840420000589684,815934032,42-109-32508-00-00_DIG_RS0051093165.LAS,LAS,DIGITAL_LOG,RAW,100,1970.00,8730.00,LAS,"CAL,DT,GR",3,MD,679867,2023-08-30,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32440,42-109-32440-00,840420000590296,812575986,42-109-32440-00-00_EC_RS0032926368.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2304.50,9339.50,LAS,"CALI,DT",2,MD,664831,2023-11-03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32440,42-109-32440-00,840420000590296,811990956,42-109-32440-00-00_DIG_RS0031870850.LAS,LAS,DIGITAL_LOG,RAW,100,2304.00,9340.00,LAS,"CAL,DT,UNKNOWN",3,MD,721250,2018-10-09,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32440,42-109-32440-00,840420000590296,813701615,42-109-32440-00-00_ECP_RS0041746939.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,2304.50,9339.50,LAS,"CALI_E,DT_E",8,MD,1932134,2023-11-20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32877,42-109-32877-00,840420000591800,810038479,42-109-32877-00-00_DIG_RS0022594502.LAS,LAS,DIGITAL_LOG,RAW,100,8.50,9631.00,LAS,"CAL1,CALI,DPHI,DRHO,GR,GRTC,GRTH,GRTO,ITTI,ITTT,LLD,LLS,MDT,MSFL,NPHI,PE,POTA,RHOB,SPHI,TENS,THOR,URAN,XPHI",23,,4336453,2019-01-07,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32877,42-109-32877-00,840420000591800,811848918,42-109-32877-00-00_ECP_RS0031584161.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,107.00,9624.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",41,MD,12038220,2023-11-20,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32877,42-109-32877-00,840420000591800,811037137,42-109-32877-00-00_EC_RS0025673796.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,107.00,9624.00,LAS,"CALI,CALI__01,DPHI,DRHO,DT,GR,GR__01,GR__02,NPHI,PE,RESD_LL,RESS_LL,RHOB,SGR_TH,SGR_TH_PPM,SGR_U_PPM,SPHI",17,MD,5189784,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32877,42-109-32877-00,840420000591800,811907644,42-109-32877-00-00_DIG_RS0031750939.LAS,LAS,DIGITAL_LOG,RAW,100,8.50,9631.00,LAS,"CAL1,CALI,DPHI,DRHO,GR,GRTC,GRTH,GRTO,ITTI,ITTT,LLD,LLS,MDT,MSFL,NPHI,PE,POTA,RHOB,SPHI,TENS,THOR,URAN,XPHI",23,,4336453,2019-01-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-33163,42-109-33163-00,840420004657592,815887742,42-109-33163-00-00_EC_RS0048298070.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8432.00,13842.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01,SPHI",15,MD,2624775,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33163,42-109-33163-00,840420004657592,814143090,42-109-33163-00-00_DIG_RS0044406858.LAS,LAS,DIGITAL_LOG,RAW,100,8432.00,13842.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,MSFL_CHI,MSFL_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,SGF,SPHI_CHI",21,,2091883,2020-10-27,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33163,42-109-33163-00,840420004657592,816028342,42-109-33163-00-00_ECP_RS0051231459.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8432.00,13842.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,5547613,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33316,42-109-33316-00,840420004894358,817336199,42-109-33316-00-00_DIG_RS0056239187.LAS,LAS,DIGITAL_LOG,RAW,100,7999.00,11898.00,LAS,"DTF,DTS,GRS",3,,383941,2024-04-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-33596,42-109-33596-00,840420005428632,816926704,42-109-33596-00-00_ECP_RS0054974736.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8400.00,14130.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,5875293,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33596,42-109-33596-00,840420005428632,816874003,42-109-33596-00-00_DIG_RS0054666464.LAS,LAS,DIGITAL_LOG,RAW,100,8400.00,14130.00,LAS,"CCL,DTC_CHI,DTC_OH,GR_CHI,GR_OH,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,SPHW_CHI",16,,1746362,2023-01-07,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42-109-33596,42-109-33596-00,840420005428632,816885170,42-109-33596-00-00_EC_RS0054918889.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8400.00,14130.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01",14,MD,2607579,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42-389-32245,42-389-32245-00,840420002916808,817082002,42-389-32245-01-00_DIG_RS0055441243.LAS,LAS,DIGITAL_LOG,RAW,100,2523.00,15458.00,LAS,"CAL,DT,GR",3,MD,1323656,2023-09-15,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32572,42-109-32572-00,840420000571895,816029473,42-109-32572-90-00_ECP_RS0051234526.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,2248.50,10757.00,LAS,"CALI_E,DT_E,GR_E",12,MD,3357358,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32572,42-109-32572-00,840420000571895,815934332,42-109-32572-90-00_DIG_RS0051093467.LAS,LAS,DIGITAL_LOG,RAW,100,2248.00,10768.00,LAS,"CAL,DT,GR",3,MD,853700,2023-03-31,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32572,42-109-32572-00,840420000571895,816025382,42-109-32572-90-00_EC_RS0051224939.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2248.50,10757.50,LAS,"CALI,DT,GR",3,MD,1058817,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32572,42-109-32572-00,840420000571895,815933972,42-109-32572-90-00_DIG_RS0051093105.LAS,LAS,DIGITAL_LOG,RAW,100,2248.00,10768.00,LAS,"CAL,DT,GR",3,MD,855871,2023-03-31,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32572,42-109-32572-00,840420000571895,816025381,42-109-32572-90-00_EC_RS0051224938.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2248.50,10721.50,LAS,"DT__A,GR__A",2,MD,800082,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32620,42-109-32620-00,840420000589535,816025387,42-109-32620-90-00_EC_RS0051224944.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2338.50,10866.00,LAS,"CALI,DT,GR",3,MD,1061125,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32620,42-109-32620-00,840420000589535,815933766,42-109-32620-90-00_DIG_RS0051092896.LAS,LAS,DIGITAL_LOG,RAW,100,2338.00,10870.00,LAS,"CAL,DT,GR",3,MD,854914,2023-03-31,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32620,42-109-32620-00,840420000589535,815933821,42-109-32620-90-00_DIG_RS0051092952.LAS,LAS,DIGITAL_LOG,RAW,100,2338.00,10870.00,LAS,"CAL,DT,GR",3,MD,857067,2023-03-31,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32620,42-109-32620-00,840420000589535,816025388,42-109-32620-90-00_EC_RS0051224945.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2339.00,10866.00,LAS,"DT__A,GR__A",2,MD,805158,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32620,42-109-32620-00,840420000589535,816029476,42-109-32620-90-00_ECP_RS0051234529.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,2338.50,10866.00,LAS,"CALI_E,DT_E,GR_E",12,MD,3364844,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31383,42-109-31383-00,840420002550200,812521895,42-109-31383-00-00_EC_RS0032858749.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,43.00,16492.00,LAS,"CALI,DT,GR,NPHI,RESD,RESS,SP",7,MD,4017271,2023-11-03,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-31383,42-109-31383-00,840420002550200,812002435,42-109-31383-00-00_DIG_RS0031887493.LAS,LAS,DIGITAL_LOG,RAW,100,43.00,16492.00,LAS,"CAL,DT,GR,ILD,ILS,NPHI,SP",7,MD,2507118,2015-09-14,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-31383,42-109-31383-00,840420002550200,813689069,42-109-31383-00-00_ECP_RS0041726776.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,43.00,16492.00,LAS,"CALI_E,DT_E,GR_E,NPHI_E,RESD_E,RESS_E,SP_E",28,MD,14383439,2023-11-20,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-30259,42-389-30259-00,840420002919090,812535773,42-389-30259-00-00_EC_RS0032876073.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,15675.00,LAS,"CALI__B,DT__B,GR__B",3,MD,1947055,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30259,42-389-30259-00,840420002919090,811849130,42-389-30259-00-00_ECP_RS0031584424.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,15675.00,LAS,"CALI_E,DT_E,GR_E,NPHI_E,RESD_E,RESD_LL_E,RESM_E,RESS_LL_E,RES_E,RES_LL_E,SP_E",44,MD,21233096,2023-11-21,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-30259,42-389-30259-00,840420002919090,812123978,42-389-30259-00-00_DIG_RS0032063127.LAS,LAS,DIGITAL_LOG,RAW,100,0,15675.00,LAS,"CAL,DT,GR",3,MD,1189474,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30259,42-389-30259-00,840420002919090,810031459,42-389-30259-00-00_DIG_RS0022586193.LAS,LAS,DIGITAL_LOG,RAW,100,-2.00,15657.00,LAS,"CALI,DT,GR,ILD,ILM,LL8,SP",7,,4170987,2019-01-23,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-30259,42-389-30259-00,840420002919090,811024393,42-389-30259-00-00_EC_RS0025658574.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,15657.00,LAS,"CALI,DT,GR,RESD,RESM,RES_LL,SP",7,MD,3824893,2023-11-04,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-32507,42-109-32507-00,840420000577759,815934981,42-109-32507-90-00_DIG_RS0051094130.LAS,LAS,DIGITAL_LOG,RAW,100,2104.00,9088.00,LAS,"CAL,DT,GR",3,MD,702269,2023-03-31,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32507,42-109-32507-00,840420000577759,816025377,42-109-32507-90-00_EC_RS0051224922.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2104.50,9085.00,LAS,"DT__A,GR__A",2,MD,659787,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32507,42-109-32507-00,840420000577759,815934227,42-109-32507-90-00_DIG_RS0051093362.LAS,LAS,DIGITAL_LOG,RAW,100,2104.00,9088.00,LAS,"CAL,DT,GR",3,MD,700116,2023-03-31,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32507,42-109-32507-00,840420000577759,816029471,42-109-32507-90-00_ECP_RS0051234523.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,2104.50,9085.00,LAS,"CALI_E,DT_E,GR_E",12,MD,2755326,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32507,42-109-32507-00,840420000577759,816025376,42-109-32507-90-00_EC_RS0051224920.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2104.50,9085.00,LAS,"CALI,DT,GR",3,MD,869297,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
