Latitude,Longitude,Elevation
31.925594602126715,-104.56322649632897,2.2896576
31.92605669199425,-104.55269789652479,2.328672
31.926517915143396,-104.54216905536072,2.3679912
31.92697827150519,-104.53163997328492,2.4076152
31.92743776101077,-104.52111065074565,2.4481535
31.927896383591403,-104.51058108819123,2.4908257
31.928354139178502,-104.50005128607,2.5341072
31.92881102770357,-104.48952124483041,2.5776937
31.929267049098293,-104.47899096492097,2.6206703
31.929722203294407,-104.46846044679023,2.663952
31.930176490223843,-104.45792969088681,2.7072337
31.930629909818645,-104.44739869765941,2.749601
31.931082462010938,-104.4368674675568,2.785872
31.93153414673303,-104.42633600102775,2.8215337
31.931984963917316,-104.41580429852115,2.8562808
31.93243491349635,-104.40527236048598,2.8901136
31.93288399540281,-104.3947401873712,2.9254704
31.933332209569457,-104.38420777962587,2.9593031
31.933779555929235,-104.37367513769915,2.991917
31.934226034415182,-104.3631422620402,3.0230064
31.934671644960464,-104.3526091530983,3.0574489
31.935116387498393,-104.34207581132274,3.1113985
31.935560261962397,-104.33154223716289,3.170225
31.93600326828603,-104.32100843106822,3.250692
31.936445406402964,-104.3104743934882,3.3384745
31.93688667624701,-104.29994012487239,3.4524696
31.937327077752116,-104.28940562567043,3.5728655
31.93776661085234,-104.27887089633198,3.686556
31.938205275481867,-104.26833593730679,3.7853112
31.93864307157501,-104.25780074904466,3.8746176
31.939079999066234,-104.24726533199548,3.9624
31.939516057890103,-104.23672968660915,3.998976
31.939951247981305,-104.22619381333567,4.0434766
31.94038556927467,-104.21565771262507,4.093464
31.940819021705153,-104.20512138492748,4.1489377
31.94125160520785,-104.19458483069306,4.205935
31.941683319717967,-104.18404805037204,4.2623234
31.94211416517082,-104.1735110444147,4.32054
31.94254414150188,-104.16297381327139,4.3793664
31.942973248646755,-104.15243635739253,4.4357543
31.943401486541145,-104.14189867722857,4.486656
31.9438288551209,-104.13136077323006,4.536948
31.944255354322014,-104.12082264584757,4.587545
31.944680984080556,-104.11028429553174,4.638751
31.945105744332775,-104.09974572273329,4.689653
31.94552963501502,-104.08920692790299,4.736592
31.945952656063785,-104.07866791149164,4.7728634
31.94637480741568,-104.06812867395016,4.8045626
31.946796089007428,-104.05758921572945,4.8274226
31.94721650077592,-104.04704953728053,4.842053
31.947636042658136,-104.03650963905447,4.850282
31.948054714591198,-104.02596952150238,4.8545494
31.94847251651237,-104.01542918507542,4.859122
31.948889448359022,-104.00488863022484,4.863084
31.949305510068662,-103.99434785740193,4.871923
31.94972070157893,-103.98380686705804,4.886554
31.95013502282757,-103.97326565964458,4.908804
31.950548473752495,-103.96272423561301,4.934712
31.95096105429171,-103.95218259541485,4.962144
31.951372764383365,-103.94164073950171,4.9904904
31.951783603965726,-103.93109866832519,5.020056
31.95219357297721,-103.920556382337,5.0450497
31.952602671356342,-103.91001388198889,5.068824
31.95301089904178,-103.89947116773268,5.092903
31.953418255972302,-103.88892824002023,5.1169825
31.953824742086844,-103.87838509930347,5.1413665
31.95423035732442,-103.86784174603439,5.1657505
31.954635101624223,-103.85729818066498,5.1880007
31.95503897492555,-103.8467544036474,5.2072034
31.955441977167812,-103.83621041543375,5.226101
31.955844108290584,-103.82566621647626,5.2443886
31.95624536823355,-103.81512180722719,5.2614574
31.9566457569365,-103.80457718813884,5.277307
31.957045274339404,-103.7940323596636,5.2916327
31.957443920382303,-103.78348732225392,5.3041296
31.957841695005424,-103.77294207636226,5.3151026
31.958238598149077,-103.76239662244116,5.324551
31.95863462975371,-103.75185096094322,5.33339
31.959029789759914,-103.7413050923211,5.3428392
31.959424078108395,-103.73075901702751,5.355031
31.959817494739998,-103.72021273551519,5.369662
31.960210039595694,-103.70966624823699,5.386121
31.960601712616572,-103.69911955564575,5.403799
31.96099251374386,-103.68857265819442,5.422392
31.96138244291892,-103.67802555633598,5.4415946
31.961771500083227,-103.66747825052346,5.461406
31.96215968517839,-103.65693074120995,5.481828
31.962546998146156,-103.6463830288486,5.506517
31.96293343892839,-103.6358351138926,5.53212
31.96331900746708,-103.62528699679521,5.5574183
31.963703703704372,-103.61473867800973,5.582107
31.964087527582503,-103.60419015798954,5.6058817
31.96447047904386,-103.59364143718801,5.628132
31.964852558030962,-103.58309251605868,5.650687
31.965233764486445,-103.572543395055,5.675376
31.965614098353093,-103.56199407463059,5.6985407
31.965993559573786,-103.55144455523907,5.720486
31.96637214809156,-103.54089483733411,5.741213
31.96674986384957,-103.53034492136943,5.7613297
31.967126706791106,-103.51979480779886,5.780227
31.89342517802206,-105.06771595875715,0.925068
31.89392861198251,-105.05720047842364,0.9409176
31.894431182981684,-105.04668473539955,0.954024
31.894932890944617,-105.0361687301297,0.9643872
31.89543373579643,-105.02565246305896,0.9704832
31.895933717462388,-105.01513593463226,0.9717024
31.896432835867902,-105.00461914529463,0.9674352
31.896931090938455,-104.99410209549116,0.9576816
31.89742848259971,-104.983584785667,0.940308
31.89792501077742,-104.97306721626737,0.9195816
31.898420675397478,-104.96254938773757,0.8921496
31.89891547638591,-104.95203130052295,0.8616696
31.89940941366883,-104.94151295506893,0.8253984
31.899902487172533,-104.93099435182104,0.778764
31.900394696823387,-104.9204754912248,0.7165848
31.90088604254794,-104.90995637372589,0.6504432
31.90137652427281,-104.89943699976997,0.6096
31.901866141924753,-104.88891736980284,0.6096
31.902354895430697,-104.87839748427031,0.6096
31.90284278471763,-104.86787734361829,0.6096
31.903329809712712,-104.85735694829276,0.6178296
31.903815970343224,-104.84683629873975,0.6900672
31.904301266536542,-104.83631539540536,0.7616952
31.904785698220188,-104.82579423873578,0.8333232
31.905269265321817,-104.81527282917725,0.9061704
31.90575196776921,-104.80475116717605,0.9598152
31.90623380549024,-104.79422925317857,1.0113264
31.906714778412958,-104.78370708763127,1.0634472
31.907194886465504,-104.77318467098063,1.115568
31.907674129576147,-104.76266200367321,1.1676888
31.90815250767329,-104.7521390861557,1.2192
31.90863002068548,-104.74161591887474,1.2896088
31.909106668541348,-104.73109250227715,1.3600177
31.909582451169683,-104.72056883680975,1.4267688
31.910057368499388,-104.71004492291945,1.4877288
31.910531420459506,-104.69952076105321,1.5444216
31.911004606979173,-104.68899635165808,1.6575024
31.91147692798768,-104.67847169518114,1.7242537
31.91194838341446,-104.66794679206957,1.7818608
31.912418973189023,-104.6574216427706,1.8397728
31.912888697241033,-104.64689624773153,1.9016472
31.913357555500284,-104.6363706073997,1.9623024
31.913825547896696,-104.62584472222255,2.0186903
31.914292674360293,-104.6153185926476,2.0735545
31.91475893482125,-104.60479221912236,2.1278088
31.915224329209877,-104.59426560209445,2.1717
31.915688857456573,-104.58373874201159,2.2152865
31.91615251949189,-104.57321163932151,2.259787
31.916615315246496,-104.56268429447204,2.3024592
31.917077244651203,-104.55215670791102,2.3414736
31.917538307636917,-104.54162888008644,2.3810976
31.9179985041347,-104.53110081144627,2.4207215
31.91845783407574,-104.5205725024386,2.4618697
31.918916297391323,-104.51004395351153,2.5042367
31.919373894012885,-104.49951516511331,2.5472136
31.91983062387199,-104.48898613769215,2.5901904
31.92028648690032,-104.47845687169642,2.6313384
31.92074148302968,-104.46792736757446,2.673096
31.92119561219201,-104.45739762577476,2.7151585
31.92164887431938,-104.44686764674582,2.7556968
31.92210126934398,-104.4363374309362,2.7922728
31.922552797198126,-104.42580697879455,2.828544
31.923003457814247,-104.41527629076958,2.863901
31.923453251124947,-104.40474536731006,2.8989527
31.923902177062892,-104.3942142088648,2.9355288
31.924350235560922,-104.38368281588266,2.9705808
31.92479742655199,-104.37315118881266,3.0044136
31.925243749969162,-104.36261932810376,3.037332
31.925689205745662,-104.35208723420507,3.080309
31.926133793814802,-104.34155490756571,3.1296864
31.92657751411006,-104.33102234863486,3.1781497
31.92702036656501,-104.32048955786182,3.2488632
31.927462351113377,-104.30995653569589,3.3659065
31.927903467688985,-104.29942328258646,3.4750247
31.92834371622581,-104.28888979898295,3.584448
31.928783096657963,-104.2783560853349,3.6832032
31.929221608919626,-104.26782214209189,3.770376
31.929659252945182,-104.2572879697035,3.858768
31.930096028669098,-104.24675356861943,3.931615
31.930531936025982,-104.23621893928946,3.9797735
31.930966974950543,-104.22568408216337,4.023665
31.93140114537767,-104.21514899769106,4.0776143
31.93183444724232,-104.20461368632243,4.142842
31.932266880479627,-104.19407814850749,4.2098975
31.93269844502482,-104.18354238469628,4.276039
31.933129140813268,-104.17300639533894,4.332732
31.933558967780467,-104.1624701808856,4.390034
31.93398792586203,-104.15193374178652,4.4436793
31.93441601499371,-104.14139707849199,4.4933615
31.934843235111398,-104.13086019145236,4.5436535
31.935269586151076,-104.12032308111803,4.59486
31.9356950680489,-104.10978574793947,4.646981
31.93611968074112,-104.09924819236723,4.6994066
31.936543424164114,-104.08871041485186,4.7463455
31.936966298254397,-104.07817241584404,4.7862744
31.937388302948623,-104.06763419579447,4.8225455
31.937809438183553,-104.0570957551539,4.8536353
31.938229703896088,-104.04655709437317,4.8768
31.93864910002325,-104.03601821390315,4.8771048
31.939067626502204,-104.0254791141948,4.8819814
31.93948528327021,-104.01493979569909,4.888687
31.939902070264704,-104.0044002588671,4.896612
31.940317987423185,-103.99386050414992,4.9045367
31.94073303468336,-103.98332053199876,4.9112425
31.941147211982987,-103.97278034286481,4.9334927
31.941560519259987,-103.96223993719939,4.959706
31.94197295645244,-103.95169931545382,4.987747
31.942384523498482,-103.94115847807953,5.017008
31.942795220336457,-103.93061742552797,5.042611
31.943205046904765,-103.92007615825064,5.065776
31.94361400314197,-103.90953467669915,5.0895505
31.94402208898677,-103.89899298132512,5.11363
31.94442930437798,-103.88845107258021,5.138623
31.944835649254536,-103.87790895091621,5.1636167
31.94524112355551,-103.8673666167849,5.1870866
31.94564572722011,-103.85682407063814,5.2072034
31.946049460187655,-103.84628131292784,5.2267103
31.94645232239762,-103.835738344106,5.245608
31.94685431378957,-103.8251951646246,5.2642007
31.947255434303223,-103.81465177493578,5.2815742
31.947655683878427,-103.80410817549165,5.297729
31.948055062455136,-103.7935643667444,5.3123593
31.94845356997346,-103.7830203491463,5.325161
31.948851206373625,-103.77247612314964,5.335829
31.949247971595973,-103.7619316892068,5.343754
31.94964386558101,-103.7513870477702,5.351983
31.950038888269326,-103.74084219929229,5.3611274
31.95043303960167,-103.73029714422563,5.3721
31.9508263195189,-103.71975188302278,5.3849015
31.951218727962026,-103.70920641613638,5.399227
31.95161026487217,-103.69866074401915,5.4150767
31.95200093019058,-103.68811486712382,5.431841
31.95239072385864,-103.67756878590318,5.4492145
31.952779645817863,-103.6670225008101,5.4668927
31.953167696009885,-103.65647601229752,5.484571
31.953554874376476,-103.64592932081837,5.510479
31.95394118085952,-103.63538242682567,5.536692
31.95432661540107,-103.6248353307725,5.5619903
31.954711177943242,-103.614288033112,5.586679
31.95509486842835,-103.60374053429736,5.610149
31.9554776867988,-103.59319283478179,5.6320944
31.955859632997118,-103.58264493501858,5.657088
31.956240706965993,-103.5720968354611,5.6820817
31.95662090864819,-103.5615485365627,5.705551
31.957000237986676,-103.55100003877688,5.7274966
31.957378694924465,-103.5404513425571,5.748528
31.95775627940478,-103.52990244835698,5.76834
31.958132991370906,-103.51935335663003,5.7860184
31.884453922313444,-105.06712550104918,0.9406128
31.884957181512878,-105.05661102868609,0.9610344
31.88545957804875,-105.04609629373701,0.978408
31.885961111846104,-105.03558129664657,0.992124
31.886461782830104,-105.02506603785947,1.0006584
31.88696159092607,-105.01455051782052,1.0037065
31.887460536059404,-105.00403473697452,1.0015728
31.887958618155675,-104.99351869576641,0.993648
31.888455837140526,-104.98300239464116,0.978408
31.888952192939804,-104.97248583404382,0.9579864
31.8894476854794,-104.96196901441952,0.9366504
31.889942314685367,-104.95145193621343,0.9137904
31.890436080483905,-104.94093459987081,0.8750808
31.89092898280128,-104.93041700583701,0.8174736
31.891421021563954,-104.91989915455737,0.7519416
31.89191219669845,-104.9093810464774,0.6879336
31.89240250813147,-104.89886268204259,0.6214872
31.8928919557898,-104.88834406169856,0.6096
31.89338053960035,-104.87782518589096,0.6096
31.893868259490226,-104.86730605506551,0.6096
31.894355115386567,-104.85678666966804,0.6352032
31.894841107216678,-104.84626703014439,0.7001256
31.895326234908,-104.8357471369405,0.766572
31.8958104983881,-104.82522699050236,0.8342376
31.89629389758464,-104.81470659127604,0.9031224
31.896776432425437,-104.80418593970766,0.958596
31.89725810283841,-104.79366503624345,1.0116313
31.897738908751638,-104.78314388132968,1.0649712
31.898218850093297,-104.77262247541265,1.118616
31.89869792679169,-104.76210081893876,1.1725656
31.89917613877527,-104.7515789123545,1.2277344
31.899653485972575,-104.74105675610639,1.2957048
31.9001299683123,-104.73053435064102,1.3636752
31.900605585723287,-104.72001169640507,1.4304264
31.901080338134427,-104.70948879384525,1.4932152
31.901554225474822,-104.69896564340837,1.572768
31.902027247673647,-104.68844224554128,1.674876
31.902499404660233,-104.67791860069092,1.735836
31.902970696364008,-104.66739470930428,1.7943577
31.903441122714547,-104.65687057182839,1.857756
31.90391068364154,-104.64634618871041,1.9229832
31.90437937907482,-104.6358215603975,1.9851624
31.90484720894434,-104.62529668733691,2.0397215
31.905314173180155,-104.61477156997599,2.0948904
31.90578027171247,-104.60424620876208,2.1460967
31.90624550447162,-104.59372060414266,2.1875496
31.906709871388042,-104.58319475656522,2.2302215
31.90717337239233,-104.57266866647733,2.2741127
31.90763600741518,-104.56214233432665,2.3143463
31.908097776387436,-104.55161576056086,2.353361
31.908558679240038,-104.54108894562775,2.3929849
31.909018715904097,-104.53056188997513,2.4326088
31.909477886310796,-104.52003459405091,2.4743664
31.909936190391484,-104.50950705830304,2.5170383
31.910393628077614,-104.49897928317954,2.5597105
31.910850199300796,-104.4884512691285,2.6017728
31.91130590399274,-104.47792301659808,2.6420064
31.91176074208528,-104.46739452603647,2.6825447
31.91221471351039,-104.45686579789196,2.723693
31.912667818200166,-104.44633683261289,2.763012
31.91312005608684,-104.43580763064764,2.8005023
31.91357142710275,-104.4252781924447,2.8373833
31.914021931180372,-104.41474851845258,2.8736544
31.91447156825232,-104.40421860911988,2.9102304
31.914920338251324,-104.39368846489523,2.9471111
31.915368241110215,-104.38315808622738,2.9833825
31.915815276762018,-104.37262747356506,3.019044
31.916261445139813,-104.36209662735715,3.05562
31.91670674617685,-104.35156554805252,3.1031687
31.91715117980648,-104.34103423610016,3.1507175
31.917594745962216,-104.33050269194906,3.197352
31.918037444577653,-104.31997091604833,3.2848296
31.91847927558654,-104.3094389088471,3.380232
31.918920238922755,-104.29890667079458,3.4597847
31.919360334520317,-104.28837420234005,3.5384233
31.919799562313315,-104.27784150393285,3.5728655
31.920237922236023,-104.26730857602234,3.6950903
31.920675414222817,-104.25677541905799,3.8307264
31.921112038208207,-104.24624203348931,3.8898575
31.921547794126813,-104.23570841976587,3.93954
31.921982681913416,-104.22517457833733,3.989832
31.922416701502904,-104.21464050965334,4.055669
31.92284985283027,-104.20410621416369,4.131869
31.92328213583069,-104.19357169231819,4.2114215
31.9237135504394,-104.1830369445667,4.2851834
31.924144096591835,-104.17250197135915,4.3430953
31.924573774223486,-104.16196677314558,4.401007
31.92500258327003,-104.15143135037599,4.451604
31.925430523667227,-104.14089570350055,4.499458
31.92585759535101,-104.13035983296938,4.5482254
31.92628379825739,-104.11982373923274,4.5997367
31.926709132322532,-104.1092874227409,4.6530766
31.927133597482737,-104.09875088394426,4.7070265
31.927557193674414,-104.08821412329321,4.7545753
31.92797992083412,-104.07767714123821,4.7981615
31.928401778898504,-104.06713993822979,4.8408337
31.928822767804387,-104.05660251471853,4.8768
31.929242887488687,-104.0460648711551,4.8780193
31.929662137888467,-104.0355270079902,4.88442
31.9300805189409,-104.02498892567458,4.893259
31.930498030583312,-104.01445062465905,4.9030128
31.930914672753126,-104.00391210539452,4.9139857
31.93133044538791,-103.99337336833192,4.926482
31.931745348425352,-103.98283441392222,4.9398937
31.93215938180329,-103.97229524261651,4.9566574
31.932572545459674,-103.9617558548659,4.9831753
31.932984839332565,-103.95121625112154,5.011522
31.933396263360187,-103.94067643183463,5.038039
31.93380681748085,-103.93013639745652,5.0608993
31.93421650163302,-103.91959614843849,5.0846734
31.9346253157553,-103.90905568523198,5.1087527
31.93503325978641,-103.8985150082884,5.1334414
31.93544033366518,-103.88797411805932,5.1590447
31.93584653733059,-103.87743301499627,5.1843433
31.936251870721737,-103.86689169955088,5.2050695
31.936656333777847,-103.85635017217483,5.225796
31.93705992643828,-103.84580843331987,5.245913
31.937462648642537,-103.83526648343779,5.2657247
31.937864500330207,-103.82472432298043,5.284622
31.938265481441046,-103.8141819523997,5.302301
31.93866559191492,-103.80363937214756,5.3190646
31.939064831691816,-103.79309658267606,5.334
31.93946320071189,-103.78255358443722,5.344363
31.939860698915364,-103.77201037788323,5.353507
31.940257326242637,-103.76146696346622,5.3620415
31.940653082634217,-103.75092334163847,5.370271
31.941047968030745,-103.74037951285226,5.379415
31.941441982372986,-103.72983547755993,5.3891687
31.94183512560184,-103.71929123621392,5.4004464
31.94222739765832,-103.70874678926664,5.4135528
31.942618798483604,-103.69820213717065,5.4275737
31.943009328018956,-103.68765728037852,5.4425087
31.943398986205764,-103.67711221934283,5.4580536
31.943787772985615,-103.6665669545163,5.473903
31.944175688300135,-103.65602148635165,5.4900575
31.944562732091146,-103.64547581530168,5.5174894
31.94494890430055,-103.6349299418192,5.5437026
31.945334204870424,-103.62438386635715,5.5690007
31.94571863374293,-103.61383758936844,5.5936894
31.946102190860376,-103.60329111130609,5.617464
31.946484876165215,-103.59274443262318,5.640629
31.946866689600007,-103.58219755377279,5.668061
31.947247631107455,-103.57165047520807,5.6927495
31.947627700630367,-103.56110319738227,5.7162194
31.94800689811171,-103.55055572074865,5.738165
31.94838522349456,-103.54000804576053,5.7585864
31.948762676722147,-103.52946017287128,5.778094
31.949139257737773,-103.51891210253434,5.801868
31.87548264413844,-105.06653530637178,0.9564624
31.87598572860986,-105.05602184153453,0.9820656
31.876487950715354,-105.04550811421582,1.0040112
31.876989310379997,-105.0349941248601,1.0219944
31.87748980752902,-105.0244798739119,1.0338815
31.87798944208773,-105.01396536181583,1.0390632
31.878488213981615,-105.00345058901655,1.0381488
31.878986123136237,-104.99293555595882,1.0311384
31.879483169477318,-104.98242026308743,1.0168128
31.879979352930697,-104.97190471084726,0.9963912
31.88047467342232,-104.96138889968327,0.9744456
31.880969130878288,-104.95087283004047,0.9503664
31.881462725224804,-104.94035650236393,0.923544
31.881955456388194,-104.92983991709879,0.8720328
31.882447324294954,-104.91932307469031,0.8113776
31.882938328871635,-104.90880597558375,0.7479792
31.883428470044954,-104.89828862022446,0.675132
31.883917747741766,-104.88777100905787,0.6096
31.884406161889018,-104.87725314252947,0.6096
31.884893712413817,-104.8667350210848,0.6096
31.885380399243353,-104.85621664516951,0.6574536
31.885866222304976,-104.84569801522929,0.7156704
31.886351181526152,-104.83517913170988,0.7748016
31.88683527683448,-104.8246599950571,0.8357616
31.887318508157655,-104.81414060571687,0.8988552
31.88780087542354,-104.80362096413515,0.9561576
31.888282378560078,-104.79310107075793,1.010412
31.888763017495382,-104.78258092603134,1.065276
31.889242792157663,-104.77206053040152,1.1207496
31.889721702475263,-104.76153988431471,1.1762232
31.89019974837666,-104.75101898821718,1.23444
31.890676929790445,-104.7404978425553,1.3021055
31.891153246645334,-104.72997644777548,1.370076
31.89162869887019,-104.71945480432426,1.4380465
31.892103286393965,-104.70893291264814,1.5054072
31.892577009145768,-104.69841077319374,1.5861793
31.89304986705483,-104.68788838640779,1.66878
31.893521860050488,-104.677365752737,1.7440656
31.893992988062234,-104.66684287262821,1.8041112
31.89446325101967,-104.65631974652831,1.8720816
31.89493264885251,-104.64579637488421,1.9443192
31.89540118149062,-104.63527275814297,2.0058887
31.895868848863973,-104.62474889675164,2.0595336
31.896335650902692,-104.61422479115737,2.1143975
31.896801587536995,-104.60370044180736,2.1601176
31.897266658697248,-104.59317584914888,2.2012656
31.897730864313935,-104.58265101362929,2.2436328
31.898194204317665,-104.57212593569596,2.2863047
31.89865667863918,-104.56160061579637,2.3253193
31.899118287209355,-104.55107505437803,2.3646383
31.89957902995916,-104.54054925188856,2.4039576
31.900038906819724,-104.5300232087756,2.4435816
31.90049791772228,-104.51949692548688,2.4862535
31.900956062598205,-104.50897040247017,2.5286207
31.901413341379005,-104.49844364017332,2.5715976
31.90186975399629,-104.48791663904426,2.6124408
31.902325300381822,-104.47738939953094,2.6523695
31.902779980467457,-104.46686192208139,2.692603
31.90323379418521,-104.45633420714375,2.732532
31.90368674146721,-104.44580625516615,2.7712417
31.9041388222457,-104.43527806659681,2.8093417
31.904590036453083,-104.42474964188405,2.846832
31.905040384021845,-104.41422098147619,2.8843224
31.905489864884647,-104.40369208582166,2.9218128
31.905938478974228,-104.39316295536892,2.9593031
31.906386226223482,-104.38263359056654,2.9964888
31.90683310656543,-104.3721039918631,3.0336745
31.90727911993321,-104.36157415970725,3.0772607
31.9077242662601,-104.35104409454775,3.1254191
31.90816854547948,-104.34051379683333,3.1741872
31.908611957524883,-104.3299832670129,3.2388048
31.909054502329955,-104.31945250553534,3.3256729
31.909496179828476,-104.30892151284961,3.378708
31.90993698995435,-104.29839028940475,3.4369247
31.910376932641604,-104.28785883564986,3.48996
31.910816007824387,-104.27732715203408,3.5073335
31.911254215436998,-104.26679523900665,3.6572952
31.911691555413846,-104.25626309701683,3.7880545
31.912128027689462,-104.24573072651395,3.852672
31.912563632198516,-104.23519812794743,3.9038785
31.912998368875805,-104.2246653017667,3.953256
31.913432237656252,-104.21413224842132,4.0300655
31.913865238474877,-104.20359896836082,4.119372
31.91429737126688,-104.19306546203487,4.2114215
31.914728635967556,-104.18253172989316,4.2909746
31.91515903251232,-104.17199777238544,4.3504105
31.915588560836763,-104.16146358996156,4.4110656
31.91601722087654,-104.15092918307134,4.4577
31.916445012567454,-104.14039455216479,4.50342
31.916871935845474,-104.12985969769186,4.550664
31.917297990646645,-104.11932462010263,4.601566
31.91772317690715,-104.10878931984719,4.65643
31.918147494563335,-104.09825379737575,4.7115984
31.91857094355162,-104.08771805313852,4.7600617
31.918993523808602,-104.0771820875858,4.8063912
31.919415235270982,-104.06664590116793,4.8530254
31.919836077875583,-104.05610949433536,4.8768
31.92025605155935,-104.04557286753851,4.882896
31.92067515625938,-104.03503602122794,4.892345
31.921093391912905,-104.02449895585424,4.9033175
31.92151075845725,-104.01396167186803,4.9149
31.92192725582986,-104.00342416972003,4.928006
31.922342883968366,-103.99288644986099,4.942027
31.922757642810474,-103.98234851274175,4.9584866
31.923171532294038,-103.97181035881316,4.977384
31.923584552357045,-103.96127198852618,5.004206
31.923996702937583,-103.95073340233176,5.030724
31.924407983973904,-103.940194600681,5.052365
31.924818395404362,-103.92965558402496,5.076444
31.925227937167453,-103.91911635281484,5.101133
31.925636609201792,-103.90857690750184,5.126431
31.926044411446114,-103.89803724853725,5.1517296
31.92645134383932,-103.8874973763724,5.1776376
31.926857406320384,-103.87695729145867,5.2004976
31.927262598828456,-103.86641699424752,5.2221384
31.927666921302784,-103.85587648519044,5.243779
31.928070373682747,-103.845335764739,5.2648106
31.92847295590787,-103.83479483334484,5.285232
31.9288746679178,-103.8242536914596,5.305044
31.9292755096523,-103.81371233953503,5.323637
31.929675481051266,-103.80317077802287,5.3391814
31.930074582054722,-103.79262900737503,5.351069
31.930472812602837,-103.78208702804336,5.361737
31.93087017263588,-103.77154484047982,5.3714905
31.931266662094274,-103.76100244513641,5.3803296
31.93166228091854,-103.75045984246523,5.388864
31.932057029049364,-103.73991703291834,5.3973985
31.93245090642753,-103.72937401694797,5.4065423
31.932843912993977,-103.71883079500631,5.4166007
31.93323604868974,-103.70828736754564,5.428183
31.93362731345601,-103.69774373501834,5.44068
31.934017707234084,-103.68719989787675,5.454091
31.93440722996542,-103.67665585657335,5.468112
31.934795881591576,-103.66611161156062,5.481828
31.935183662054246,-103.65556716329114,5.502859
31.935570571295244,-103.6450225122175,5.5284624
31.935956609256547,-103.63447765879236,5.553761
31.936341775880198,-103.62393260346843,5.5787544
31.936726071108428,-103.61338734669854,5.603443
31.937109494883586,-103.60284188893544,5.627827
31.93749204714811,-103.59229623063204,5.654345
31.937873727844618,-103.5817503722413,5.681472
31.938254536915817,-103.57120431421616,5.7067704
31.93863447430457,-103.56065805700966,5.73024
31.93901353995385,-103.55011160107493,5.752186
31.939391733806783,-103.53956494686507,5.7726073
31.93976905580658,-103.5290180948333,5.7905903
31.940145505896623,-103.51847104543289,5.828386
31.866511343504275,-105.06594537462026,0.9720072
31.867014253280637,-105.05543291686448,1.0037065
31.867516300988665,-105.04492019673165,1.0308336
31.868017486553455,-105.0344072146661,1.0536937
31.868517809900283,-105.0238939711122,1.069848
31.8690172709545,-105.01338046651435,1.077468
31.869515869641617,-105.00286670131706,1.077468
31.870013605887255,-104.99235267596488,1.0710672
31.870510479617128,-104.98183839090248,1.0558271
31.871006490757136,-104.97132384657455,1.0351008
31.871501639233262,-104.96080904342584,1.0122408
31.871995924971642,-104.95029398190125,0.9866376
31.872489347898508,-104.93977866244562,0.9582912
31.872981907940236,-104.92926308550398,0.9262872
31.873473605023324,-104.91874725152134,0.8738616
31.8739644390744,-104.90823116094282,0.8055864
31.874454410020174,-104.89771481421363,0.742188
31.874943517787564,-104.887198211779,0.6839712
31.875431762303553,-104.87668135408423,0.6303264
31.875919143495256,-104.86616424157472,0.6486144
31.876405661289922,-104.85564687469594,0.6937248
31.876891315614937,-104.84512925389338,0.7373112
31.877376106397787,-104.83461137961261,0.7830312
31.877860033566098,-104.82409325229932,0.8342376
31.878343097047637,-104.81357487239923,0.8933688
31.87882529677026,-104.8030562403581,0.9500616
31.87930663266197,-104.7925373566218,1.0055352
31.879787104650898,-104.78201822163625,1.062228
31.880266712665307,-104.77149883584742,1.1198353
31.880745456633562,-104.76097919970137,1.1777472
31.881223336484172,-104.75045931364423,1.2377928
31.881700352145746,-104.73993917812216,1.3082016
31.882176503547075,-104.72941879358142,1.3780009
31.882651790617015,-104.71889816046834,1.4474952
31.883126213284594,-104.70837727922928,1.5169896
31.883599771478927,-104.69785615031071,1.5944088
31.884072465129275,-104.68733477415911,1.6724375
31.88454429416503,-104.6768131512211,1.7474184
31.88501525851569,-104.66629128194329,1.8172176
31.88548535811091,-104.6557691667724,1.8888456
31.885954592880424,-104.6452468061552,1.9607784
31.886422962754146,-104.63472420053854,2.020824
31.88689046766208,-104.62420135036932,2.0759928
31.887357107534363,-104.61367825609449,2.1308568
31.88782288230128,-104.60315491816111,2.1720047
31.88828779189321,-104.59263133701626,2.213153
31.888751836240655,-104.5821075131071,2.2549105
31.889215015274285,-104.57158344688085,2.296363
31.889677328924865,-104.56105913878483,2.3356824
31.89013877712329,-104.55053458926636,2.3750017
31.890599359800575,-104.54000979877289,2.4146256
31.89105907688789,-104.52948476775187,2.455164
31.891517928316492,-104.51895949665085,2.4972265
31.8919759140178,-104.50843398591745,2.5398984
31.892433033923314,-104.49790823599935,2.5825703
31.892889287964724,-104.48738224734426,2.6231089
31.893344676073795,-104.47685602040002,2.6627328
31.893799198182432,-104.46632955561445,2.7026615
31.894252854222685,-104.45580285343549,2.7422855
31.894705644126685,-104.44527591431113,2.7806904
31.895157567826747,-104.43474873868941,2.8187904
31.895608625255285,-104.42422132701847,2.8568904
31.89605881634482,-104.41369367974647,2.8949904
31.89650814102803,-104.40316579732163,2.9324808
31.896956599237715,-104.39263768019228,2.9699712
31.897404190906798,-104.38210932880678,3.0080712
31.89785091596831,-104.37158074361353,3.0467808
31.89829677435543,-104.36105192506103,3.0946343
31.89874176600146,-104.35052287359785,3.1437073
31.89918589083984,-104.33999358967257,3.194304
31.8996291488041,-104.32946407373387,3.2555687
31.900071539827945,-104.3189343262305,3.3211007
31.900513063845164,-104.30840434761124,3.3750503
31.90095372078971,-104.29787413832494,3.422904
