n_event,n_origin,event_id,pick_id,phasehint,arrival_time,probability,snr,detection_probability,network,station,location,channel,picker,evaluation_mode,preferred_origin
139,0,ESG2024vozn,20250113215739.314749.4730,P,2024-11-03 01:03:02.690124,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.314749.4730,P,2024-11-03 01:03:02.690124,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.315124.4732,P,2024-11-03 01:03:02.968761,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.315124.4732,P,2024-11-03 01:03:02.968761,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.313187.4721,S,2024-11-03 01:03:03.914717,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.313187.4721,S,2024-11-03 01:03:03.914717,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.312767.4719,S,2024-11-03 01:03:03.961226,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.312767.4719,S,2024-11-03 01:03:03.961226,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.314259.4727,S,2024-11-03 01:03:04.124007,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.314259.4727,S,2024-11-03 01:03:04.124007,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.314575.4729,S,2024-11-03 01:03:04.278068,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.314575.4729,S,2024-11-03 01:03:04.278068,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.31354.4723,S,2024-11-03 01:03:04.284296,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.31354.4723,S,2024-11-03 01:03:04.284296,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.313878.4725,S,2024-11-03 01:03:04.390602,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.313878.4725,S,2024-11-03 01:03:04.390602,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.314917.4731,S,2024-11-03 01:03:04.819563,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.314917.4731,S,2024-11-03 01:03:04.819563,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
139,0,ESG2024vozn,20250113215739.315299.4733,S,2024-11-03 01:03:05.311227,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
139,1,ESG2024vozn,20250113215739.315299.4733,S,2024-11-03 01:03:05.311227,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.030843.7520,P,2024-11-03 04:08:03.716738,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.030843.7520,P,2024-11-03 04:08:03.716738,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.031396.7522,P,2024-11-03 04:08:03.742836,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.031396.7522,P,2024-11-03 04:08:03.742836,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.032095.7526,P,2024-11-03 04:08:03.855980,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.032095.7526,P,2024-11-03 04:08:03.855980,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.032425.7528,P,2024-11-03 04:08:03.873385,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.032425.7528,P,2024-11-03 04:08:03.873385,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.031731.7524,P,2024-11-03 04:08:04.004744,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.031731.7524,P,2024-11-03 04:08:04.004744,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.032747.7530,P,2024-11-03 04:08:04.042716,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.032747.7530,P,2024-11-03 04:08:04.042716,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.033099.7532,P,2024-11-03 04:08:04.286425,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.033099.7532,P,2024-11-03 04:08:04.286425,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.033431.7534,P,2024-11-03 04:08:04.545959,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.033431.7534,P,2024-11-03 04:08:04.545959,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.031559.7523,S,2024-11-03 04:08:05.517641,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.031559.7523,S,2024-11-03 04:08:05.517641,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.031218.7521,S,2024-11-03 04:08:05.533466,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.031218.7521,S,2024-11-03 04:08:05.533466,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.032584.7529,S,2024-11-03 04:08:05.729691,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.032584.7529,S,2024-11-03 04:08:05.729691,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.032258.7527,S,2024-11-03 04:08:05.767672,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.032258.7527,S,2024-11-03 04:08:05.767672,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.032901.7531,S,2024-11-03 04:08:05.818312,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.032901.7531,S,2024-11-03 04:08:05.818312,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.031896.7525,S,2024-11-03 04:08:05.970243,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.031896.7525,S,2024-11-03 04:08:05.970243,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.033261.7533,S,2024-11-03 04:08:06.419673,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.033261.7533,S,2024-11-03 04:08:06.419673,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
137,0,ESG2024vpfq,20250114194057.033588.7535,S,2024-11-03 04:08:06.900761,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
137,1,ESG2024vpfq,20250114194057.033588.7535,S,2024-11-03 04:08:06.900761,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.644064.4867,P,2024-11-03 04:18:03.936821,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.644064.4867,P,2024-11-03 04:18:03.936821,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.644967.4871,P,2024-11-03 04:18:04.073673,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.644967.4871,P,2024-11-03 04:18:04.073673,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.644612.4869,P,2024-11-03 04:18:04.120008,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.644612.4869,P,2024-11-03 04:18:04.120008,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.645378.4873,P,2024-11-03 04:18:04.436192,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.645378.4873,P,2024-11-03 04:18:04.436192,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.644407.4868,S,2024-11-03 04:18:05.715646,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.644407.4868,S,2024-11-03 04:18:05.715646,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.645179.4872,S,2024-11-03 04:18:06.052663,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.645179.4872,S,2024-11-03 04:18:06.052663,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.644793.4870,S,2024-11-03 04:18:06.160487,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.644793.4870,S,2024-11-03 04:18:06.160487,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
136,0,ESG2024vpfy,20250113221736.645546.4874,S,2024-11-03 04:18:06.675774,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
136,1,ESG2024vpfy,20250113221736.645546.4874,S,2024-11-03 04:18:06.675774,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194951.610683.7677,P,2024-11-03 08:01:58.948786,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194951.610683.7677,P,2024-11-03 08:01:58.948786,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194820.07188.7668,P,2024-11-03 08:01:59.353313,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194820.07188.7668,P,2024-11-03 08:01:59.353313,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194951.61141.7679,P,2024-11-03 08:01:59.507187,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194951.61141.7679,P,2024-11-03 08:01:59.507187,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194820.072388.7670,P,2024-11-03 08:01:59.953436,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194820.072388.7670,P,2024-11-03 08:01:59.953436,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194951.611005.7678,S,2024-11-03 08:02:01.127646,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194951.611005.7678,S,2024-11-03 08:02:01.127646,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194820.072228.7669,S,2024-11-03 08:02:01.145535,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194820.072228.7669,S,2024-11-03 08:02:01.145535,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194951.611568.7680,S,2024-11-03 08:02:01.379473,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194951.611568.7680,S,2024-11-03 08:02:01.379473,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
135,0,ESG2024vpni,20250114194820.072534.7671,S,2024-11-03 08:02:01.995482,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
135,1,ESG2024vpni,20250114194820.072534.7671,S,2024-11-03 08:02:01.995482,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.455871.7767,P,2024-11-03 08:19:25.193979,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.455871.7767,P,2024-11-03 08:19:25.193979,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.456427.7769,P,2024-11-03 08:19:25.295834,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.456427.7769,P,2024-11-03 08:19:25.295834,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.456767.7771,P,2024-11-03 08:19:25.385077,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.456767.7771,P,2024-11-03 08:19:25.385077,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.45716.7773,P,2024-11-03 08:19:25.498571,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.45716.7773,P,2024-11-03 08:19:25.498571,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.457504.7775,P,2024-11-03 08:19:25.591694,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.457504.7775,P,2024-11-03 08:19:25.591694,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.457877.7777,P,2024-11-03 08:19:25.857481,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.457877.7777,P,2024-11-03 08:19:25.857481,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.458274.7779,P,2024-11-03 08:19:26.086407,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.458274.7779,P,2024-11-03 08:19:26.086407,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.456595.7770,S,2024-11-03 08:19:27.042850,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.456595.7770,S,2024-11-03 08:19:27.042850,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.456229.7768,S,2024-11-03 08:19:27.112690,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.456229.7768,S,2024-11-03 08:19:27.112690,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.456958.7772,S,2024-11-03 08:19:27.283416,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.456958.7772,S,2024-11-03 08:19:27.283416,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.457695.7776,S,2024-11-03 08:19:27.384300,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.457695.7776,S,2024-11-03 08:19:27.384300,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.457324.7774,S,2024-11-03 08:19:27.426981,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.457324.7774,S,2024-11-03 08:19:27.426981,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.458078.7778,S,2024-11-03 08:19:27.977956,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.458078.7778,S,2024-11-03 08:19:27.977956,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
134,0,ESG2024vpny,20250114195328.458435.7780,S,2024-11-03 08:19:28.373726,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
134,1,ESG2024vpny,20250114195328.458435.7780,S,2024-11-03 08:19:28.373726,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.452838.7888,P,2024-11-03 08:20:18.109999,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.452838.7888,P,2024-11-03 08:20:18.109999,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.452002.7885,P,2024-11-03 08:20:18.142807,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.452002.7885,P,2024-11-03 08:20:18.142807,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.453013.7889,P,2024-11-03 08:20:18.259712,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.453013.7889,P,2024-11-03 08:20:18.259712,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.453455.7891,P,2024-11-03 08:20:18.802599,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.453455.7891,P,2024-11-03 08:20:18.802599,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.453815.7893,P,2024-11-03 08:20:18.946010,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.453815.7893,P,2024-11-03 08:20:18.946010,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.452652.7887,S,2024-11-03 08:20:19.817986,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.452652.7887,S,2024-11-03 08:20:19.817986,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.452439.7886,S,2024-11-03 08:20:19.953132,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.452439.7886,S,2024-11-03 08:20:19.953132,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.453255.7890,S,2024-11-03 08:20:20.191661,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.453255.7890,S,2024-11-03 08:20:20.191661,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.453621.7892,S,2024-11-03 08:20:20.809698,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.453621.7892,S,2024-11-03 08:20:20.809698,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
133,0,ESG2024vpnx,20250114195655.453993.7894,S,2024-11-03 08:20:21.286565,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
133,1,ESG2024vpnx,20250114195655.453993.7894,S,2024-11-03 08:20:21.286565,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.772964.8024,P,2024-11-03 08:32:06.992924,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.772964.8024,P,2024-11-03 08:32:06.992924,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.773504.8026,P,2024-11-03 08:32:07.021463,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.773504.8026,P,2024-11-03 08:32:07.021463,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.773864.8028,P,2024-11-03 08:32:07.157219,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.773864.8028,P,2024-11-03 08:32:07.157219,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.774259.8030,P,2024-11-03 08:32:07.205043,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.774259.8030,P,2024-11-03 08:32:07.205043,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.774968.8034,P,2024-11-03 08:32:07.286805,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.774968.8034,P,2024-11-03 08:32:07.286805,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.774615.8032,P,2024-11-03 08:32:07.309946,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.774615.8032,P,2024-11-03 08:32:07.309946,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.775381.8036,P,2024-11-03 08:32:07.572201,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.775381.8036,P,2024-11-03 08:32:07.572201,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.775734.8038,P,2024-11-03 08:32:07.825201,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.775734.8038,P,2024-11-03 08:32:07.825201,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.773305.8025,S,2024-11-03 08:32:08.741563,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.773305.8025,S,2024-11-03 08:32:08.741563,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.773688.8027,S,2024-11-03 08:32:08.778579,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.773688.8027,S,2024-11-03 08:32:08.778579,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.774079.8029,S,2024-11-03 08:32:09.000725,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.774079.8029,S,2024-11-03 08:32:09.000725,,,,EY,POZ2,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.77442.8031,S,2024-11-03 08:32:09.031580,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.77442.8031,S,2024-11-03 08:32:09.031580,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.775186.8035,S,2024-11-03 08:32:09.093286,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.775186.8035,S,2024-11-03 08:32:09.093286,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.774788.8033,S,2024-11-03 08:32:09.290751,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.774788.8033,S,2024-11-03 08:32:09.290751,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.775553.8037,S,2024-11-03 08:32:09.642482,,,,EY,POZ4,00,HHE,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.775553.8037,S,2024-11-03 08:32:09.642482,,,,EY,POZ4,00,HHE,eguzmanv@proc1,manual,False
132,0,ESG2024vpoi,20250114200040.775898.8039,S,2024-11-03 08:32:10.105287,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
132,1,ESG2024vpoi,20250114200040.775898.8039,S,2024-11-03 08:32:10.105287,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.95251.8160,P,2024-11-03 08:34:54.202696,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.95251.8160,P,2024-11-03 08:34:54.202696,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.951966.8158,P,2024-11-03 08:34:54.215305,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.951966.8158,P,2024-11-03 08:34:54.215305,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.952846.8162,P,2024-11-03 08:34:54.349500,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.952846.8162,P,2024-11-03 08:34:54.349500,,,,EY,POZ2,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.953218.8164,P,2024-11-03 08:34:54.505033,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.953218.8164,P,2024-11-03 08:34:54.505033,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.95355.8166,P,2024-11-03 08:34:54.513351,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.95355.8166,P,2024-11-03 08:34:54.513351,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.953901.8168,P,2024-11-03 08:34:54.760210,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.953901.8168,P,2024-11-03 08:34:54.760210,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.954274.8170,P,2024-11-03 08:34:55.024020,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.954274.8170,P,2024-11-03 08:34:55.024020,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
131,0,ESG2024vpol,20250114200428.952676.8161,S,2024-11-03 08:34:55.930329,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
131,1,ESG2024vpol,20250114200428.952676.8161,S,2024-11-03 08:34:55.930329,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
