ev_id,network_code,station_code,location_code,channel_code,phase_hint,time,time_lower_error,time_upper_error,author,filter_id,method_id,polarity,evaluation_mode,evaluation_status,time_correction,azimuth,distance,takeoff_angle,time_residual,time_weight,used
texnet2024hriz,TX,PB57,00,CHE,P,2024-04-19 02:35:03.568689,0.2,0.2,Victor,,,,manual,,0.0,351.7012345296834,0.1657460812849379,93.7,-0.009022156503174283,1.044265138254345,True
texnet2024hriz,TX,PECS,00,HH1,P,2024-04-19 02:35:04.556545,0.2,0.2,Victor,,,positive,manual,,0.0,166.01341393727674,0.2425993515055158,73.5,-0.4743296474908947,0.0,True
texnet2024hriz,4O,SA02,00,HHZ,P,2024-04-19 02:35:05.846082,0.2,0.2,Victor,,,negative,manual,,0.0,283.59164464019364,0.2876213639062918,73.4,-0.07971951978270564,0.0,True
texnet2024hriz,4O,SA04,00,HHN,P,2024-04-19 02:35:06.153678,0.2,0.2,Victor,,,positive,manual,,0.0,299.3449226136927,0.31001792095029257,73.3,-0.18505551301703083,0.0,True
texnet2024hriz,TX,PB44,00,HHN,P,2024-04-19 02:35:06.473105,0.2,0.2,Victor,,,,manual,,0.0,352.53672639375156,0.3215776161568634,73.3,-0.03733723642889597,0.0,True
texnet2024hriz,TX,PB09,00,BHN,P,2024-04-19 02:35:06.893091,0.2,0.2,Victor,,,positive,manual,,0.0,298.79780828692395,0.3537540621115772,73.3,-0.2782423999451451,0.0,True
texnet2024hriz,TX,PB12,00,HHN,P,2024-04-19 02:35:07.340122,0.2,0.2,Victor,,,positive,manual,,0.0,182.84188146761272,0.3930180027867189,73.3,-0.5400035560779184,0.0,True
texnet2024hriz,TX,PB58,00,CHN,P,2024-04-19 02:35:02.262061,0.2,0.2,Victor,,,positive,manual,,0.0,2.1908590483145165,0.09450359766477584,114.3,0.03567614855623491,1.032574338603261,True
texnet2024hrgy,TX,PB26,00,HHZ,P,2024-04-19 01:33:53.945567,0.1,0.1,Kate,,,negative,manual,,0.0,120.0117497099727,0.06743658633935323,119.8,0.07005211888474072,1.1909841729459394,True
texnet2024hrgy,TX,PB26,00,HHN,S,2024-04-19 01:33:55.321826,0.1,0.1,Kate,,,,manual,,0.0,120.0117497099727,0.06743658633935323,119.8,-0.0772139697177594,1.2505352113081578,True
texnet2024hrgy,4O,SA02,00,HHZ,P,2024-04-19 01:33:54.330151,0.1,0.1,Kate,,,positive,manual,,0.0,315.38796403662786,0.08492948099956826,113.7,0.12436635771365578,1.0218922514502087,True
texnet2024hrgy,4O,SA02,00,HHN,S,2024-04-19 01:33:55.933810,0.1,0.1,Kate,,,,manual,,0.0,315.38796403662786,0.08492948099956826,113.7,-0.0432382900336572,1.291483575167942,True
texnet2024hrgy,TX,PB34,00,HHZ,P,2024-04-19 01:33:55.525280,0.1,0.1,Kate,,,positive,manual,,0.0,64.2692064554693,0.14862302626482818,103.2,0.13128858726215764,0.9963886601016861,True
texnet2024hrgy,TX,PB34,00,HH1,S,2024-04-19 01:33:57.931931,0.1,0.1,Kate,,,,manual,,0.0,64.2692064554693,0.14862302626482818,103.2,-0.12454704918765014,1.1429308363847428,True
texnet2024hrgy,TX,PB24,00,HHZ,P,2024-04-19 01:33:55.482052,0.1,0.1,Kate,,,positive,manual,,0.0,87.15571084973656,0.15089052521162827,103.1,0.037293231391454906,1.2585290093055823,True
texnet2024hrgy,TX,PB24,00,HHN,S,2024-04-19 01:33:58.010959,0.1,0.1,Kate,,,,manual,,0.0,87.15571084973656,0.15089052521162827,103.1,-0.13444229583670264,1.1177477223314602,True
texnet2024hrgy,4O,SA06,00,HHZ,P,2024-04-19 01:33:55.549792,0.1,0.1,Kate,,,positive,manual,,0.0,15.00169290412142,0.1505062012131905,103.1,0.10105967693004736,1.101919463786025,True
texnet2024hrgy,4O,SA06,00,HHN,S,2024-04-19 01:33:58.202883,0.1,0.1,Kate,,,,manual,,0.0,15.00169290412142,0.1505062012131905,103.1,0.0505746322297318,1.2174343297055867,True
texnet2024hrgy,4O,SA04,00,HHZ,P,2024-04-19 01:33:55.552043,0.1,0.1,Kate,,,,manual,,0.0,340.8374887689688,0.15329126603065374,102.9,0.03881450801956143,1.2560571575206356,True
texnet2024hrgy,4O,SA04,00,HHN,S,2024-04-19 01:33:58.081932,0.1,0.1,Kate,,,,manual,,0.0,340.8374887689688,0.15329126603065374,102.9,-0.18328267757419425,0.9803009992553198,True
texnet2024hrgy,TX,PB09,00,BHZ,P,2024-04-19 01:33:56.078459,0.1,0.1,Kate,,,,manual,,0.0,331.1138769046597,0.1864804112946022,100.5,-0.10017262970823104,1.2074875929238473,True
texnet2024hrgy,TX,PB09,00,BHN,S,2024-04-19 01:33:58.911563,0.1,0.1,Kate,,,,manual,,0.0,331.1138769046597,0.1864804112946022,100.5,-0.5181616542977396,0.0,True
texnet2024hrgy,TX,PB35,00,HHZ,P,2024-04-19 01:33:56.281453,0.1,0.1,Kate,,,,manual,,0.0,282.835954720893,0.20734650050354644,99.5,-0.3299675028046307,0.5344081369582833,True
texnet2024hrgy,TX,PB35,00,HH1,S,2024-04-19 01:33:59.264597,0.1,0.1,Kate,,,,manual,,0.0,282.835954720893,0.20734650050354644,99.5,-0.9225854755937757,0.0,True
texnet2024hrgy,4O,WB04,00,HHZ,P,2024-04-19 01:33:56.925741,0.1,0.1,Kate,,,,manual,,0.0,111.5592650594398,0.22351656870986958,98.6,0.05085140228422258,1.2337995679790568,True
texnet2024hrgy,4O,WB04,00,HHN,S,2024-04-19 01:34:00.270162,0.1,0.1,Kate,,,,manual,,0.0,111.5592650594398,0.22351656870986958,98.6,-0.3781041396308602,0.0,True
texnet2024hrgy,TX,PB28,00,HHZ,P,2024-04-19 01:33:57.493477,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,282.74699280923977,0.26722040910596623,84.1,-0.3037365929310001,0.0,True
texnet2024hrgy,TX,PB28,00,HH1,S,2024-04-19 01:34:01.103168,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,282.74699280923977,0.26722040910596623,84.1,-1.1591730848186188,0.0,True
texnet2024hrgy,4O,SA07,00,HHZ,P,2024-04-19 01:33:58.079666,0.2,0.2,Kate,,,,manual,,0.0,330.703279777965,0.29292716945257624,70.3,-0.18236141400481998,0.895725211062895,True
texnet2024hrgy,4O,SA07,00,HHN,S,2024-04-19 01:34:01.889895,0.2,0.2,Kate,,,,manual,,0.0,330.703279777965,0.29292716945257624,70.3,-1.1859544574782515,0.0,True
texnet2024hrgy,TX,PB37,00,HHZ,P,2024-04-19 01:33:58.527970,0.2,0.2,Kate,,,,manual,,0.0,291.0351363940424,0.3040100126481765,69.2,0.020951405350919217,1.0017624808320447,True
texnet2024hrgy,TX,PB37,00,HH1,S,2024-04-19 01:34:02.166275,0.2,0.2,Kate,,,,manual,,0.0,291.0351363940424,0.3040100126481765,69.2,-1.3382969443098798,0.0,True
texnet2024hrgy,TX,PB11,00,HHZ,P,2024-04-19 01:33:59.065782,0.2,0.2,Kate,,,,manual,,0.0,23.115312461581354,0.3518469164231158,69.0,-0.26042750341740106,0.0,True
texnet2024hrgy,TX,PB11,00,HH1,S,2024-04-19 01:34:04.067785,0.1,0.1,Kate,,,,manual,,0.0,23.115312461581354,0.3518469164231158,69.0,-0.8704322169745726,0.0,True
texnet2024hrgy,TX,PECS,00,HHZ,P,2024-04-19 01:33:59.680913,0.1,0.1,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,131.046126591178,0.36934811897883746,69.0,0.02611240476502008,1.230736670660305,True
texnet2024hrgy,TX,PECS,00,HH1,S,2024-04-19 01:34:04.595065,0.1,0.1,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,131.046126591178,0.36934811897883746,69.0,-0.9183129573954023,0.0,True
texnet2024hrgy,4O,SA09,00,HHZ,P,2024-04-19 01:33:59.983647,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,345.08055451562393,0.40291762676108034,69.0,-0.3376691547338826,0.0,True
texnet2024hrgy,TX,VHRN,00,HHZ,P,2024-04-19 01:34:11.153115,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,219.877542224049,1.0679663576098382,65.7,-1.6073113486946085,0.0007898758857973118,True
texnet2024hrgy,SC,DAG,00,HHZ,P,2024-04-19 01:34:12.279588,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,337.19601134594467,1.0673492268948628,65.7,-0.4551468394778944,0.0,True
texnet2024hrgy,TX,ALPN,00,HHZ,P,2024-04-19 01:34:15.440981,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,159.1154756605691,1.3271897345428558,65.7,-2.0813551693081145,0.0,True
texnet2024hrgy,TX,PB25,00,HHZ,P,2024-04-19 01:33:54.663172,0.2,0.2,Kate,,,,manual,,0.0,105.35183229367989,0.10975358708279308,108.1,0.009232998801098624,1.020985382522024,True
texnet2024hrgy,TX,PB25,00,HHN,S,2024-04-19 01:33:56.530753,0.2,0.2,Kate,,,,manual,,0.0,105.35183229367989,0.10975358708279308,108.1,-0.23060912691791824,0.8157416151383435,True
texnet2024hrgy,TX,PB20,00,HHZ,P,2024-04-19 01:33:54.829464,0.1,0.1,Kate,,,positive,manual,,0.0,81.97503356564167,0.11432691699743092,107.3,0.09105669174463893,1.1330407440199513,True
texnet2024hrgy,TX,PB20,00,HHN,S,2024-04-19 01:33:56.888920,0.2,0.2,Kate,,,,manual,,0.0,81.97503356564167,0.11432691699743092,107.3,-0.020250204191572863,1.0314477993701459,True
texnet2024hrgy,TX,PB23,00,HHZ,P,2024-04-19 01:33:54.945684,0.1,0.1,Kate,,,positive,manual,,0.0,63.46511360102439,0.11627239467568819,107.1,0.17362994758207284,0.8287562775820585,True
texnet2024hrgy,TX,PB23,00,HHN,S,2024-04-19 01:33:56.968068,0.1,0.1,Kate,,,,manual,,0.0,63.46511360102439,0.11627239467568819,107.1,1.2256862191861728e-13,1.2960940846726583,True
texnet2024hrgy,TX,PB33,00,HHZ,P,2024-04-19 01:33:55.151720,0.1,0.1,Kate,,,,manual,,0.0,122.9473469563881,0.14226520185476405,103.9,-0.12592629783112397,1.1471492060141766,True
texnet2024hrgy,TX,PB33,00,HH1,S,2024-04-19 01:33:57.296654,0.1,0.1,Kate,,,,manual,,0.0,122.9473469563881,0.14226520185476405,103.9,-0.5563389339012206,0.0,True
texnet2024hrgy,TX,PB31,00,HHZ,P,2024-04-19 01:33:56.151070,0.1,0.1,Kate,,,,manual,,0.0,49.42051196399797,0.18471757867418978,100.6,0.05907996670167748,1.216869735775155,True
texnet2024hrgy,TX,PB31,00,HH1,S,2024-04-19 01:33:59.203996,0.1,0.1,Kate,,,,manual,,0.0,49.42051196399797,0.18471757867418978,100.6,-0.07411894689469722,1.2263032055628125,True
texnet2024hrgy,4O,WB03,00,HHE,S,2024-04-19 01:33:59.246626,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,90.5322447363923,0.19238306671230934,100.2,-0.33136192812852716,0.6153403667682584,True
texnet2024hrgy,TX,PB38,00,HHZ,P,2024-04-19 01:33:56.794647,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,301.26677105561544,0.2304515277086952,98.1,-0.27998306369747716,0.7180558182839689,True
texnet2024hrgy,TX,PB58,00,CHZ,P,2024-04-19 01:33:57.123575,0.1,0.1,Kate,,,,manual,,0.0,68.66642421651255,0.23997677269481116,97.1,-0.06431728357681621,1.2658058413107303,True
texnet2024hrgy,TX,PB58,00,CHN,S,2024-04-19 01:34:00.939732,0.1,0.1,Kate,,,,manual,,0.0,68.66642421651255,0.23997677269481116,97.1,-0.2562267907560418,0.766966742663737,True
texnet2024hrgy,TX,PB57,00,CHZ,P,2024-04-19 01:33:57.443640,0.1,0.1,Kate,,,,manual,,0.0,51.32577297233198,0.25104978214894336,92.8,0.030090304374614796,1.261735476504298,True
texnet2024hrgy,TX,PB57,00,CHN,S,2024-04-19 01:34:01.370589,0.1,0.1,Kate,,,,manual,,0.0,51.32577297233198,0.25104978214894336,92.8,-0.22040516169514213,0.0,True
texnet2024hrgy,4O,CV01,,HHZ,P,2024-04-19 01:33:57.345158,0.2,0.2,Kate,,,,manual,,0.0,20.91164421533979,0.2554428513135876,90.5,-0.17010679161253783,0.9176779150528749,True
texnet2024hrgy,4O,CV01,,HHN,S,2024-04-19 01:34:01.075144,0.2,0.2,Kate,,,,manual,,0.0,20.91164421533979,0.2554428513135876,90.5,-0.6937806398722337,0.0,True
texnet2024hrgy,TX,PB43,00,HHZ,P,2024-04-19 01:33:58.133010,0.1,0.1,Kate,,,,manual,,0.0,76.54047120303777,0.2891524146390107,70.8,-0.010499218954358902,1.2827035978820294,True
texnet2024hrgy,TX,PB43,00,HH1,S,2024-04-19 01:34:02.564677,0.1,0.1,Kate,,,,manual,,0.0,76.54047120303777,0.2891524146390107,70.8,-0.3038451080249054,0.0,True
texnet2024hrgy,4O,CT01,,HHZ,P,2024-04-19 01:33:58.022218,0.1,0.1,Kate,,,,manual,,0.0,8.614822263826229,0.2947414594950703,69.9,-0.2489308646444739,0.0,True
texnet2024hrgy,4O,CT01,,HHE,S,2024-04-19 01:34:02.466195,0.1,0.1,Kate,,,,manual,,0.0,8.614822263826229,0.2947414594950703,69.9,-0.6257067303565087,0.0,True
texnet2024hrgy,TX,PB29,00,HHZ,P,2024-04-19 01:33:58.588486,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,297.8630424578823,0.3071633879367138,69.2,0.02710716409399261,0.9968004636375781,True
texnet2024hrgy,TX,PB29,00,HH1,S,2024-04-19 01:34:02.429264,0.1,0.1,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,297.8630424578823,0.3071633879367138,69.2,-1.1704039387084464,0.0,True
texnet2024hrgy,TX,PB56,00,CHZ,P,2024-04-19 01:33:58.858285,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,55.4375192606477,0.33624549996408765,69.0,-0.16373560595940084,0.9197710919701065,True
texnet2024hrgy,TX,PB56,00,CHE,S,2024-04-19 01:34:03.943922,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,55.4375192606477,0.33624549996408765,69.0,-0.4618746949187162,0.0,True
texnet2024hrgy,TX,PB44,00,HHZ,P,2024-04-19 01:33:59.144225,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,29.74818192274803,0.35903758860247,69.0,-0.3122451897002252,0.0,True
texnet2024hrgy,TX,PB44,00,HHE,S,2024-04-19 01:34:04.474952,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,29.74818192274803,0.35903758860247,69.0,-0.6912988118314924,0.0,True
texnet2024hrgy,TX,PB12,00,HHZ,P,2024-04-19 01:34:00.553498,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,153.36600790631317,0.44710983128982157,69.0,-0.5852638600790883,0.2139518233964151,True
texnet2024hrgy,GM,NMP11,01,HHZ,P,2024-04-19 01:34:01.002831,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,29.751796100711797,0.4544465220921075,69.0,-0.24408523057375753,0.0,True
texnet2024hrgy,US,MNTX,00,BHZ,P,2024-04-19 01:34:11.169726,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,275.5553538553027,1.0157888544388842,65.7,-0.41657213473836663,0.4897460035759537,True
texnet2024hrgy,TX,PB46,00,HHZ,P,2024-04-19 01:34:04.430101,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,81.29424591409473,0.6203770312110208,69.0,0.0661309472222591,0.9041438827312182,True
texnet2024hrgy,TX,PB01,00,HHZ,P,2024-04-19 01:34:05.671268,0.2,0.2,Kate,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,3,12)",,,manual,,0.0,152.34496160214917,0.7564048965724609,69.0,-1.2793907005177125,0.0,True
texnet2024hrey,TX,PECS,00,HH2,P,2024-04-19 00:33:32.130765,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,173.16830848691734,0.11892402940683626,106.1,0.020991945207273766,1.2123895169519174,True
texnet2024hrey,TX,PECS,00,HH2,S,2024-04-19 00:33:34.698990,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,173.16830848691734,0.11892402940683626,106.1,0.31914331106460736,0.0,True
texnet2024hrey,TX,PB40,00,HH1,P,2024-04-19 00:33:32.888062,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,344.66994437155427,0.15957887726492195,93.6,0.007963057713160193,1.2178382736901585,True
texnet2024hrey,TX,PB40,00,HH2,S,2024-04-19 00:33:36.081880,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,344.66994437155427,0.15957887726492195,93.6,0.3539104390335517,0.0,True
texnet2024hrey,TX,PB43,00,HH1,P,2024-04-19 00:33:33.497192,0.1,0.1,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,5.007340694730319,0.19249617801241295,81.2,0.005648864685596777,1.3832583929280113,True
texnet2024hrey,TX,PB43,00,HH1,S,2024-04-19 00:33:37.151973,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,5.007340694730319,0.19249617801241295,81.2,0.35398371037341914,0.0,True
texnet2024hrey,TX,PB07,00,HH2,P,2024-04-19 00:33:33.694748,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,63.81111943833375,0.20559086443366423,80.0,-0.033720003752337746,1.2224993241234214,True
texnet2024hrey,TX,PB10,00,HH1,P,2024-04-19 00:33:35.291657,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,151.80571847240662,0.23293281759020176,79.2,1.0488936533212225,0.0,True
texnet2024hrey,TX,PCOS,00,HHE,S,2024-04-19 00:33:41.284181,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,104.07176091706408,0.329001949032104,78.9,0.039978639107896896,1.1484644685965362,True
texnet2024hrey,4O,SA02,00,HHE,S,2024-04-19 00:33:43.111571,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,299.71073793469026,0.3731039519739464,78.8,0.2809650833980655,0.0,True
texnet2024hrey,4O,WB03,00,HHN,P,2024-04-19 00:33:32.751721,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,329.5780618033336,0.14225782511791152,100.0,0.18443819807658235,0.0,True
texnet2024hrey,4O,WB03,00,HHE,S,2024-04-19 00:33:36.040223,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,329.5780618033336,0.14225782511791152,100.0,0.8596912727305952,0.0,True
texnet2024hrey,TX,PB07,00,HH1,S,2024-04-19 00:33:37.645012,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,63.81111943833375,0.20559086443366423,80.0,0.43236713028375107,0.0,True
texnet2024hrey,TX,PB10,00,HH2,S,2024-04-19 00:33:39.828577,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,151.80571847240662,0.23293281759020176,79.2,1.7158279127381793,0.0,True
texnet2024hrey,4O,SA04,00,HHE,P,2024-04-19 00:33:38.407944,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,310.5478075215568,0.4141882496905801,78.7,0.705260147576503,0.0,True
texnet2024hrey,TX,PB30,00,HHE,S,2024-04-19 00:33:47.352669,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,113.49048905495654,0.522903092711267,78.6,-0.2850254416942164,0.8257698798810407,True
texnet2024hrey,GM,NMP11,01,HHN,S,2024-04-19 00:33:47.444021,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,355.71439873618755,0.5204569371477534,78.6,-0.1348579097532081,0.9378833392254798,True
texnet2024hrey,4O,SA07,00,HHE,S,2024-04-19 00:33:49.548662,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,312.9766062162375,0.5573126135714189,78.6,0.6692923315741801,0.0,True
texnet2024hrey,TX,ALPN,00,HH2,P,2024-04-19 00:33:49.916974,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,169.40256602066248,1.134892777134619,70.9,-1.2306464512866526,0.0,True
texnet2024hrey,NX,WTX29,,HHN,P,2024-04-19 00:33:53.152860,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,12.554586496351368,1.284706911816486,70.9,-0.705731570130478,0.0,True
texnet2024hrey,US,MNTX,00,BH1,P,2024-04-19 00:33:53.179168,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,279.90859126497276,1.2947397778146115,70.9,-0.678118513432274,0.0,True
texnet2024hrey,TX,VHRN,00,HH1,P,2024-04-19 00:33:50.044143,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,233.78212707701456,1.17645343418532,70.9,-1.8598768181258194,0.0017627595323942266,True
texnet2024hrey,TX,PB33,00,HH1,P,2024-04-19 00:33:32.820194,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,287.98717773978,0.15247639762801568,96.4,0.05758003292072633,1.0146008816374437,True
texnet2024hrey,TX,PB33,00,HH1,S,2024-04-19 00:33:35.715814,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,287.98717773978,0.15247639762801568,96.4,0.19357481794744302,0.0,True
texnet2024hrey,TX,PB24,00,HHE,P,2024-04-19 00:33:33.169665,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,319.2469725263518,0.17417953825794957,87.4,8.881784197001252e-15,1.2202332651672094,True
texnet2024hrey,TX,PB24,00,HHE,S,2024-04-19 00:33:36.215059,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,319.2469725263518,0.17417953825794957,87.4,-0.019646691005235972,1.0321834150967077,True
texnet2024hrey,TX,PB25,00,HHN,S,2024-04-19 00:33:36.414757,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,301.0325474694667,0.18505813143392097,82.8,-0.19494630664386126,0.9564577863736383,True
texnet2024hrey,TX,PB20,00,HHE,S,2024-04-19 00:33:37.263473,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,312.8825408736465,0.20634813028872614,80.1,-0.040883678200154705,1.0280599480387018,True
texnet2024hrey,TX,PB20,00,HHE,P,2024-04-19 00:33:33.868608,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,312.8825408736465,0.20634813028872614,80.1,0.08780702084393432,1.1554872208027085,True
texnet2024hrey,TX,PB26,00,HHE,P,2024-04-19 00:33:34.218079,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,293.76868319474977,0.22510773884683433,79.3,0.07479320337619377,1.1699788228192176,True
texnet2024hrey,TX,PB26,00,HHE,S,2024-04-19 00:33:38.062265,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,293.76868319474977,0.22510773884683433,79.3,0.1236654837786908,0.0,True
texnet2024hrey,TX,PB58,00,CHE,P,2024-04-19 00:33:33.918533,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,349.07469721974064,0.21567072166648865,79.5,-0.00829596201344085,1.0382147571747675,True
texnet2024hrey,TX,PB58,00,CHE,S,2024-04-19 00:33:37.712794,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,349.07469721974064,0.21567072166648865,79.5,0.15289481125975435,0.9265178444843876,True
texnet2024hrey,TX,PB34,00,HH2,P,2024-04-19 00:33:34.467702,0.2,0.2,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,325.3686753771865,0.22967503097912575,79.3,0.26068304485518823,0.0,True
texnet2024hrey,TX,PB34,00,HH2,S,2024-04-19 00:33:37.762718,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,325.3686753771865,0.22967503097912575,79.3,-0.28750922118375044,0.8545736054277907,True
texnet2024hrey,TX,PB23,00,HHN,P,2024-04-19 00:33:34.567551,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,317.7230436175669,0.23841367300885524,79.2,0.18801231344736724,0.0,True
texnet2024hrey,TX,PB23,00,HHN,S,2024-04-19 00:33:38.212039,0.3,0.3,Anestis,"smi:org.gfz-potsdam.de/geofon/RMHP(10)_>>_BW(2,2,8)",,,manual,,0.0,317.7230436175669,0.23841367300885524,79.2,-0.1400462822191617,0.990863914385599,True
