OBJECTID,yr,mon,day,hr,min_,sec,evid,latitude,longitude,depth,magnitude,qID,cID,nbranch,qnpair,qndiffP,qndiffS,rmsP,rmsS,eh,ez,et,latC,lonC,depC,ev_id,EventDate,Shape,origin_time,x[km],y[km],z[km]
6021,2020,11,24,14,32,35.244,407082755,31.69902,-104.14528,7.359,1.36,6021,12,302,15,45,60,0.05,0.02,-1,-1,-1.0,31.69752,-104.14472,7.597,texnet2020xcju,1606228355000,,2020-11-24 14:32:35.243999,-11593.399538122898,3723.8668455034826,7.359
859,2020,11,24,14,57,24.695,407084244,31.70362,-104.1551,7.134,1.62,859,12,302,17,52,79,0.01,0.01,-1,-1,-1.0,31.69839,-104.15658,6.157,texnet2020xckp,1606229845000,,2020-11-24 14:57:24.695000,-11594.49269552249,3724.4687146358697,7.134
9845,2020,11,24,21,13,0.663,407106780,31.70328,-104.15331,7.124,1.82,9845,12,302,13,40,59,0.01,0.01,-1,-1,-1.0,31.70667,-104.15448,7.7,texnet2020xcwz,1606252381000,,2020-11-24 21:13:00.663000,-11594.293433633968,3724.4242276350315,7.124
8225,2020,11,25,10,7,34.768,407153254,31.61705,-104.09974,6.403,1.95,8225,4,706,175,533,1001,0.02,0.04,-1,-1,-1.0,31.62049,-104.10335,6.054,texnet2020xdwo,1606298855000,,2020-11-25 10:07:34.768000,-11588.330048512173,3713.146796655473,6.403
2453,2020,11,25,20,16,50.609,407189810,31.70263,-104.15071,7.027,1.98,2453,12,302,72,232,364,0.03,0.02,-1,-1,-1.0,31.69658,-104.14903,6.671,texnet2020xeqq,1606335411000,,2020-11-25 20:16:50.609000,-11594.004002957907,3724.3391794108175,7.027
12416,2020,11,28,17,39,17.064,407439557,31.69768,-104.13913,7.107,1.52,12416,12,302,69,195,394,0.03,0.01,-1,-1,-1.0,31.6957,-104.14148,6.774,texnet2020xjxy,1606585157000,,2020-11-28 17:39:17.064000,-11592.714923254518,3723.691524021397,7.107
16312,2020,11,29,20,4,44.658,407534684,31.69875,-104.14172,7.238,1.98,16312,12,302,64,156,338,0.03,0.01,-1,-1,-1.0,31.69292,-104.14577,6.157,texnet2020xlyh,1606680285000,,2020-11-29 20:04:44.658000,-11593.003240735674,3723.8315193294998,7.238
1629,2020,11,29,21,40,33.864,407540433,31.69824,-104.14099,7.299,1.54,1629,12,302,37,109,167,0.06,0.02,-1,-1,-1.0,31.69429,-104.14847,6.826,texnet2020xmbk,1606686034000,,2020-11-29 21:40:33.863999,-11592.921977507396,3723.7647923924796,7.299
17218,2020,11,30,3,14,52.608,407560492,31.6158,-104.09785,6.56,1.64,17218,4,706,149,519,797,0.03,0.02,-1,-1,-1.0,31.6143,-104.09982,7.366,texnet2020xmml,1606706093000,,2020-11-30 03:14:52.607999,-11588.119654674572,3712.9833946207896,6.56
5836,2020,11,30,4,34,29.408,407565269,31.69955,-104.14317,7.058,1.57,5836,12,302,83,240,435,0.04,0.02,-1,-1,-1.0,31.69659,-104.14687,7.391,texnet2020xmpc,1606710869000,,2020-11-30 04:34:29.408000,-11593.164653997324,3723.936189773618,7.058
9101,2020,11,30,22,48,41.946,407630921,31.7356,-104.10489,6.632,1.63,9101,14,280,23,49,128,0.05,0.02,-1,-1,-1.0,31.72894,-104.10722,6.26,texnet2020xnze,1606776522000,,2020-11-30 22:48:41.945999,-11588.903343889759,3728.6538389837706,6.632
1333,2020,12,1,0,27,32.004,407636852,31.59885,-104.00565,5.361,1.34,1333,125,10,6,20,25,0.01,0.01,-1,-1,-1.0,31.59424,-103.9967,4.923,texnet2020xocl,1606782452000,,2020-12-01 00:27:32.003999,-11577.855997623434,3710.76787960497,5.361
4804,2020,12,1,5,39,30.987,407655570,31.69851,-104.135,6.667,1.62,4804,12,302,85,210,485,0.08,0.01,-1,-1,-1.0,31.69986,-104.13559,7.237,texnet2020xomt,1606801171000,,2020-12-01 05:39:30.986999,-11592.255173757543,3723.800118372269,6.667
17582,2020,12,1,12,51,48.132,407681507,31.73108,-104.08845,6.335,2.25,17582,14,280,38,202,158,0.04,0.04,-1,-1,-1.0,31.73614,-104.08814,7.108,texnet2020xpaz,1606827108000,,2020-12-01 12:51:48.131999,-11587.073251461115,3728.062232841625,6.335
13910,2020,12,1,21,34,23.959,407712863,31.61771,-104.10392,6.373,1.63,13910,4,706,7,15,28,0.01,0.01,-1,-1,-1.0,31.61496,-104.10762,7.494,texnet2020xpsf,1606858464000,,2020-12-01 21:34:23.958999,-11588.795363983689,3713.233073815062,6.373
18223,2020,12,2,3,25,59.354,407733959,31.69854,-104.13178,6.623,1.68,18223,12,302,49,96,273,0.06,0.02,-1,-1,-1.0,31.69413,-104.13151,6.389,texnet2020xqdv,1606879559000,,2020-12-02 03:25:59.353999,-11591.89672499719,3723.80404348748,6.623
14954,2020,12,2,8,46,33.133,407753193,31.69891,-104.13178,6.547,1.46,14954,12,302,17,39,86,0.03,0.02,-1,-1,-1.0,31.70033,-104.1329,6.774,texnet2020xqok,1606898793000,,2020-12-02 08:46:33.133000,-11591.89672499719,3723.8524533461164,6.547
4577,2020,12,4,17,29,37.927,407957377,31.73063,-104.08687,6.354,1.67,4577,14,280,18,73,89,0.03,0.02,-1,-1,-1.0,31.73292,-104.08866,6.851,texnet2020xuwr,1607102978000,,2020-12-04 17:29:37.926999,-11586.897366665664,3728.003335579731,6.354
2579,2020,12,5,3,56,33.299,407994993,31.74605,-104.1639,7.022,1.22,2579,38,74,1,2,5,0.0,0.02,-1,-1,-1.0,31.73875,-104.173,7.391,texnet2020xvri,1607140593000,,2020-12-05 03:56:33.298999,-11595.472307041468,3730.0217114946745,7.022
18880,2020,12,8,3,53,52.552,408254032,31.692,-104.14577,4.923,1.44,18880,4148,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.692,-104.14577,4.923,texnet2020ybdt,1607399633000,,2020-12-08 03:53:52.551999,-11593.454084673385,3722.94839838933,4.923
8154,2020,12,8,3,58,57.334,408254337,31.61489,-104.10029,6.791,1.61,8154,4,706,177,479,1061,0.01,0.01,-1,-1,-1.0,31.61361,-104.10062,6.826,texnet2020ybdy,1607399937000,,2020-12-08 03:58:57.334000,-11588.391274232108,3712.864439319852,6.791
11198,2020,12,8,5,24,34.047,408259474,31.699,-104.14266,7.327,1.84,11198,12,302,87,246,552,0.04,0.01,-1,-1,-1.0,31.6996,-104.14178,7.417,texnet2020ybgt,1607405074000,,2020-12-08 05:24:34.046999,-11593.10788105702,3723.8642287463294,7.327
6662,2020,12,8,8,17,5.169,408269825,31.61847,-104.0942,6.01,1.6,6662,4,706,49,211,274,0.01,0.04,-1,-1,-1.0,31.61777,-104.09581,6.98,texnet2020ybml,1607415425000,,2020-12-08 08:17:05.168999,-11587.713338533178,3713.3324240294787,6.01
18590,2020,12,8,13,10,51.31,408287451,31.6911,-104.06597,6.181,1.57,18590,473,2,1,3,3,0.01,0.0,-1,-1,-1.0,31.69235,-104.06393,6.877,texnet2020ybwd,1607433051000,,2020-12-08 13:10:51.310000,-11584.570789308082,3722.830653784359,6.181
11580,2020,12,9,23,55,32.98,408412533,31.69965,-104.13794,6.647,1.79,11580,12,302,56,134,298,0.01,0.01,-1,-1,-1.0,31.69618,-104.13556,6.826,texnet2020yemx,1607558133000,,2020-12-09 23:55:32.979999,-11592.582453060477,3723.949273642597,6.647
11523,2020,12,10,0,26,23.819,408414383,31.69924,-104.1371,6.586,1.53,11523,12,302,82,170,421,0.01,0.01,-1,-1,-1.0,31.69663,-104.13933,6.877,texnet2020yeny,1607559984000,,2020-12-10 00:26:23.818999,-11592.48894468821,3723.895629869409,6.586
14412,2020,12,10,1,54,21.32,408419661,31.70037,-104.14042,6.729,1.64,14412,12,302,88,167,530,0.04,0.01,-1,-1,-1.0,31.69431,-104.14417,6.414,texnet2020yeqv,1607565261000,,2020-12-10 01:54:21.320000,-11592.858525397643,3724.0434779155826,6.729
13965,2020,12,10,3,0,46.413,408423646,31.61527,-104.09708,6.52,1.63,13965,4,706,131,399,725,0.01,0.02,-1,-1,-1.0,31.61507,-104.0818,6.98,texnet2020yeta,1607569246000,,2020-12-10 03:00:46.412999,-11588.033938666662,3712.914112820576,6.52
9439,2020,12,10,4,34,45.112,408429285,31.69503,-104.08333,6.774,1.54,9439,3755,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.69503,-104.08333,6.774,texnet2020yewd,1607574885000,,2020-12-10 04:34:45.112000,-11586.503295668255,3723.3448136202574,6.774
10196,2020,12,11,14,13,4.626,408550384,31.61406,-104.09618,6.716,1.62,10196,4,706,72,235,279,0.01,0.01,-1,-1,-1.0,31.61187,-104.07694,6.826,texnet2020yhks,1607695985000,,2020-12-11 14:13:04.626000,-11587.93375112495,3712.755942641905,6.716
140,2020,12,11,15,1,52.595,408553312,31.6137,-104.09639,6.688,1.72,140,4,706,117,231,626,0.01,0.01,-1,-1,-1.0,31.60853,-104.10651,7.597,texnet2020yhmh,1607698913000,,2020-12-11 15:01:52.594999,-11587.957128218015,3712.708884142644,6.688
10366,2020,12,11,23,15,7.525,408582907,31.69777,-104.14007,7.236,2.23,10366,12,302,77,212,482,0.02,0.02,-1,-1,-1.0,31.70999,-104.13242,7.546,texnet2020yico,1607728508000,,2020-12-11 23:15:07.525000,-11592.819563575864,3723.703299265495,7.236
5209,2020,12,13,1,17,50.562,408676670,31.69868,-104.14188,7.272,1.73,5209,12,302,93,282,574,0.04,0.01,-1,-1,-1.0,31.70028,-104.14367,7.391,texnet2020ykcd,1607822271000,,2020-12-13 01:17:50.561999,-11593.0210518542,3723.822360708583,7.272
1617,2020,12,13,3,11,45.652,408683505,31.69952,-104.14313,7.252,1.98,1617,12,302,92,325,557,0.02,0.03,-1,-1,-1.0,31.69476,-104.14686,6.157,texnet2020ykfx,1607829106000,,2020-12-13 03:11:45.652000,-11593.160201217692,3723.932264615675,7.252
13834,2020,12,13,3,17,15.375,408683835,31.69915,-104.14499,7.45,1.62,13834,12,302,57,216,289,0.03,0.02,-1,-1,-1.0,31.7003,-104.14043,6.671,texnet2020ykgb,1607829435000,,2020-12-13 03:17:15.375000,-11593.367255470568,3723.883854438734,7.45
5476,2020,12,13,4,0,41.838,408686441,31.69966,-104.14304,7.086,2.21,5476,12,302,88,274,500,0.04,0.02,-1,-1,-1.0,31.69384,-104.14578,6.98,texnet2020ykhn,1607832042000,,2020-12-13 04:00:41.838000,-11593.150182463522,3723.950582030271,7.086
15746,2020,12,13,14,44,6.159,408725045,31.61147,-104.09908,7.005,2.29,15746,4,706,128,322,752,0.01,0.01,-1,-1,-1.0,31.61038,-104.10437,7.597,texnet2020ylcs,1607870646000,,2020-12-13 14:44:06.158999,-11588.256577648248,3712.4173869386464,7.005
3011,2020,12,14,11,30,0.67,408799800,31.72976,-104.09251,7.13,2.13,3011,14,280,42,120,228,0.04,0.03,-1,-1,-1.0,31.72598,-104.10047,6.44,texnet2020ymrv,1607945401000,,2020-12-14 11:30:00.670000,-11587.525208593737,3727.889468351131,7.13
689,2020,12,18,13,51,9.276,409153869,31.70067,-104.14787,7.459,1.51,689,12,302,58,197,283,0.04,0.02,-1,-1,-1.0,31.69754,-104.14149,6.157,texnet2020yuem,1608299469000,,2020-12-18 13:51:09.275999,-11593.687855604052,3724.0827299117823,7.459
16446,2020,12,22,11,34,3.727,409491243,31.61435,-104.09586,6.676,1.67,16446,4,706,159,523,917,0.01,0.02,-1,-1,-1.0,31.61154,-104.10196,6.851,texnet2020zbhz,1608636844000,,2020-12-22 11:34:03.726999,-11587.898128887895,3712.793851009781,6.676
11474,2020,12,22,14,50,55.988,409503055,31.61327,-104.09766,6.753,1.91,11474,4,706,167,459,908,0.01,0.04,-1,-1,-1.0,31.61128,-104.10868,7.083,texnet2020zbom,1608648656000,,2020-12-22 14:50:55.987999,-11588.098503971323,3712.6526756181593,6.753
9934,2020,12,22,20,28,11.932,409523291,31.64351,-104.09488,5.54,1.71,9934,1832,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.64351,-104.09488,5.54,texnet2020zbzp,1608668892000,,2020-12-22 20:28:11.932000,-11587.789035786918,3716.6062060531626,5.54
6711,2020,12,22,23,10,40.271,409533040,31.70354,-104.15434,7.101,1.64,6711,12,302,32,91,164,0.01,0.01,-1,-1,-1.0,31.70668,-104.15232,8.317,texnet2020zcey,1608678640000,,2020-12-22 23:10:40.271000,-11594.408092709486,3724.45824709159,7.101
17421,2020,12,23,4,33,48.067,409552427,31.61497,-104.09598,6.52,1.79,17421,4,706,127,341,665,0.01,0.01,-1,-1,-1.0,31.6132,-104.08932,6.877,texnet2020zcpp,1608698028000,,2020-12-23 04:33:48.067000,-11587.91148722679,3712.8748968821,6.52
10308,2020,12,23,14,15,54.688,409587354,31.70263,-104.15034,7.035,1.96,10308,12,302,82,268,443,0.02,0.02,-1,-1,-1.0,31.70392,-104.1523,7.288,texnet2020zdiv,1608732955000,,2020-12-23 14:15:54.688000,-11593.962814746314,3724.3391794108175,7.035
12625,2020,12,24,8,17,32.587,409652252,31.70124,-104.14663,7.071,1.69,12625,12,302,109,331,644,0.06,0.01,-1,-1,-1.0,31.69865,-104.14877,6.697,texnet2020zesn,1608797853000,,2020-12-24 08:17:32.587000,-11593.54981943547,3724.1573090542747,7.071
1620,2020,12,24,8,24,16.899,409652656,31.70216,-104.14982,7.095,2.17,1620,12,302,87,291,446,0.04,0.02,-1,-1,-1.0,31.69656,-104.15333,7.083,texnet2020zest,1608798257000,,2020-12-24 08:24:16.899000,-11593.9049286111,3724.277683373796,7.095
17631,2020,12,25,4,30,58.054,409725058,31.69927,-104.14357,7.3,1.86,17631,12,302,72,257,445,0.05,0.04,-1,-1,-1.0,31.69843,-104.14688,6.774,texnet2020zggo,1608870658000,,2020-12-25 04:30:58.054000,-11593.209181793642,3723.8995550155064,7.3
12751,2020,12,25,4,35,38.178,409725338,31.69918,-104.14393,7.337,1.56,12751,12,302,71,275,354,0.06,0.02,-1,-1,-1.0,31.70027,-104.14797,7.391,texnet2020zggs,1608870938000,,2020-12-25 04:35:38.177999,-11593.249256810328,3723.8877795810245,7.337
9792,2020,12,26,10,18,23.417,409832303,31.6141,-104.1002,6.827,1.66,9792,4,706,170,555,870,0.01,0.02,-1,-1,-1.0,31.61314,-104.10331,6.569,texnet2020zinm,1608977903000,,2020-12-26 10:18:23.417000,-11588.381255477936,3712.7611713752804,6.827
13042,2020,12,27,14,50,16.857,409935016,31.6161,-104.09878,6.535,2.33,13042,4,706,166,555,994,0.04,0.03,-1,-1,-1.0,31.61752,-104.09876,7.108,texnet2020zkry,1609080617000,,2020-12-27 14:50:16.856999,-11588.223181801011,3713.022610908973,6.535
12898,2020,12,29,5,7,26.609,410072846,31.69955,-104.1463,7.636,1.57,12898,12,302,24,80,105,0.03,0.01,-1,-1,-1.0,31.6952,-104.14956,6.312,texnet2020znpt,1609218447000,,2020-12-29 05:07:26.609000,-11593.513084003505,3723.936189773618,7.636
10197,2020,12,29,16,15,26.738,410112926,31.71827,-104.00759,6.301,1.83,10197,24,136,8,34,30,0.01,0.01,-1,-1,-1.0,31.70723,-104.0177,6.157,texnet2020zolu,1609258527000,,2020-12-29 16:15:26.737999,-11578.07195743557,3726.3857359207727,6.301
11844,2020,12,29,17,42,50.502,410118170,31.71817,-104.00765,6.211,1.75,11844,24,136,5,20,14,0.01,0.01,-1,-1,-1.0,31.73302,-104.00059,7.7,texnet2020zoor,1609263771000,,2020-12-29 17:42:50.502000,-11578.07863660502,3726.372649424528,6.211
16352,2020,12,29,22,7,54.658,410134074,31.70026,-104.14943,7.628,1.71,16352,12,302,30,77,135,0.05,0.01,-1,-1,-1.0,31.703,-104.15338,8.522,texnet2020zoxk,1609279675000,,2020-12-29 22:07:54.658000,-11593.86151400969,3724.0290855487806,7.628
7427,2020,12,30,15,35,12.55,410196911,31.73053,-104.09088,6.821,1.47,7427,14,280,10,16,48,0.01,0.01,-1,-1,-1.0,31.73089,-104.07922,7.288,texnet2020zqfz,1609342513000,,2020-12-30 15:35:12.550000,-11587.343757823743,3727.990247338155,6.821
10289,2020,12,30,21,49,24.19,410219364,31.73232,-104.09761,6.897,2.02,10289,14,280,52,206,310,0.04,0.01,-1,-1,-1.0,31.73265,-104.0997,7.494,texnet2020zqsi,1609364964000,,2020-12-30 21:49:24.190000,-11588.092937996782,3728.2245289989337,6.897
12978,2020,12,31,1,7,33.573,410231253,31.73201,-104.09734,6.931,1.56,12978,14,280,35,106,185,0.04,0.04,-1,-1,-1.0,31.72624,-104.09427,7.597,texnet2020zqyw,1609376854000,,2020-12-31 01:07:33.573000,-11588.06288173427,3728.1839547559803,6.931
17222,2020,12,31,15,43,47.831,410283827,31.7281,-104.14088,7.314,2.5,17222,1194,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.7281,-104.14088,7.314,texnet2020zsbt,1609429428000,,2020-12-31 15:43:47.831000,-11592.909732363407,3727.6722074096706,7.314
11178,2020,12,31,15,45,32.116,410283932,31.69795,-104.1528,2.095,1.02,11178,1858,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.69795,-104.1528,2.095,texnet2020zsbv,1609429532000,,2020-12-31 15:45:32.115999,-11594.236660693665,3723.726849787959,2.095
1963,2020,12,31,16,0,37.422,410284837,31.70052,-104.14641,7.342,1.56,1963,12,302,87,257,475,0.03,0.02,-1,-1,-1.0,31.70395,-104.14584,6.98,texnet2020zsci,1609430437000,,2020-12-31 16:00:37.421999,-11593.525329147493,3724.0631038978154,7.342
7613,2020,12,31,22,0,20.943,410306420,31.61635,-103.96976,6.778,1.47,7613,3,1058,32,101,126,0.01,0.01,-1,-1,-1.0,31.61823,-103.96884,7.083,texnet2020zsoe,1609452021000,,2020-12-31 22:00:20.943000,-11573.860741098862,3713.055291245684,6.778
3339,2021,1,2,22,17,34.683,410480254,31.61859,-104.10476,6.511,1.62,3339,4,706,67,104,316,0.01,0.01,-1,-1,-1.0,31.61862,-104.11087,6.774,texnet2021adnq,1609625855000,,2021-01-02 22:17:34.682999,-11588.888872355954,3713.3481109796057,6.511
6653,2021,1,3,5,44,4.078,410507043,31.60862,-103.96409,7.686,1.68,6653,3,1058,91,334,462,0.06,0.02,-1,-1,-1.0,31.6033,-103.96689,8.754,texnet2021aeck,1609652644000,,2021-01-03 05:44:04.078000,-11573.229559586065,3712.044855833551,7.686
12579,2021,1,3,17,1,24.196,410547684,31.70015,-104.14327,6.995,2.02,12579,12,302,72,186,363,0.03,0.02,-1,-1,-1.0,31.7012,-104.14367,7.083,texnet2021aeys,1609693284000,,2021-01-03 17:01:24.196000,-11593.175785946405,3724.014693199045,6.995
15651,2021,1,3,17,7,15.285,410548035,31.70003,-104.14456,7.15,1.97,15651,12,302,22,69,80,0.01,0.01,-1,-1,-1.0,31.69934,-104.14904,8.008,texnet2021aeyy,1609693635000,,2021-01-03 17:07:15.285000,-11593.319388089527,3723.9989924733413,7.15
13633,2021,1,3,20,23,40.686,410559820,31.70004,-104.14575,7.253,1.75,13633,12,302,2,6,6,0.01,0.0,-1,-1,-1.0,31.69752,-104.1458,7.803,texnet2021affj,1609705421000,,2021-01-03 20:23:40.686000,-11593.451858283572,3724.000300866375,7.253
5716,2021,1,4,17,22,34.253,410635354,31.59889,-103.99561,7.077,2.33,5716,3,1058,34,84,231,0.06,0.01,-1,-1,-1.0,31.59976,-103.99565,6.774,texnet2021agux,1609780954000,,2021-01-04 17:22:34.253000,-11576.73834993587,3710.773107484269,7.077
19574,2021,1,4,23,59,33.226,410659173,31.69981,-104.1463,7.467,1.45,19574,12,302,22,80,91,0.02,0.01,-1,-1,-1.0,31.70486,-104.148,7.7,texnet2021ahhz,1609804773000,,2021-01-04 23:59:33.225999,-11593.513084003505,3723.970207862299,7.467
18176,2021,1,5,14,53,10.36,410712790,31.59951,-103.99288,6.982,1.75,18176,3,1058,25,60,139,0.1,0.01,-1,-1,-1.0,31.59702,-103.99134,8.42,texnet2021ailm,1609858390000,,2021-01-05 14:53:10.359999,-11576.434447726002,3710.8541399005053,6.982
4699,2021,1,6,1,50,24.661,410752224,31.59996,-103.99561,7.011,2.09,4699,3,1058,20,72,135,0.04,0.01,-1,-1,-1.0,31.60068,-103.99566,7.905,texnet2021ajhe,1609897825000,,2021-01-06 01:50:24.661000,-11576.73834993587,3710.9129540888493,7.011
5185,2021,1,6,8,35,36.137,410776535,31.61603,-104.09955,6.55,1.91,5185,4,706,161,476,842,0.03,0.02,-1,-1,-1.0,31.61176,-104.10276,7.031,texnet2021ajun,1609922136000,,2021-01-06 08:35:36.137000,-11588.30889780892,3713.013460430425,6.55
6183,2021,1,6,18,38,25.95,410812705,31.5807,-103.92911,6.299,1.82,6183,56,31,2,4,8,0.01,0.0,-1,-1,-1.0,31.57974,-103.93103,6.157,texnet2021akom,1609958306000,,2021-01-06 18:38:25.949999,-11569.335603798116,3708.3959609481008,6.299
17337,2021,1,6,18,39,10.662,410812750,31.58893,-103.92999,6.157,1.84,17337,3655,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58893,-103.92999,6.157,texnet2021akol,1609958351000,,2021-01-06 18:39:10.662000,-11569.433564950015,3709.4714348515977,6.157
3970,2021,1,6,18,40,17.265,410812817,31.57882,-103.92995,7.803,1.54,3970,4507,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.57882,-103.92995,7.803,texnet2021akop,1609958417000,,2021-01-06 18:40:17.265000,-11569.429112170383,3708.150301012255,7.803
17516,2021,1,6,18,41,18.432,410812878,31.58117,-103.92898,6.21,1.96,17516,56,31,3,6,12,0.01,0.01,-1,-1,-1.0,31.56964,-103.92669,6.774,texnet2021akon,1609958478000,,2021-01-06 18:41:18.431999,-11569.321132264313,3708.4573767063002,6.21
12861,2021,1,6,18,41,55.907,410812915,31.54521,-103.95078,7.546,1.95,12861,1337,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.54521,-103.95078,7.546,texnet2021akoo,1609958516000,,2021-01-06 18:41:55.906999,-11571.747897163606,3703.75931195824,7.546
17070,2021,1,6,18,48,32.976,410813312,31.59539,-103.92141,7.288,1.78,17070,4274,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59539,-103.92141,7.288,texnet2021akos,1609958913000,,2021-01-06 18:48:32.975999,-11568.478443719006,3710.315676542007,7.288
3914,2021,1,6,18,53,18.205,410813598,31.58039,-103.92859,6.221,1.7,3914,56,31,2,4,8,0.01,0.01,-1,-1,-1.0,31.57515,-103.92994,7.7,texnet2021akox,1609959198000,,2021-01-06 18:53:18.204999,-11569.277717662902,3708.355452851556,6.221
15692,2021,1,6,18,56,58.227,410813818,31.56964,-103.92776,6.671,1.59,15692,908,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.56964,-103.92776,6.671,texnet2021akpa,1609959418000,,2021-01-06 18:56:58.226999,-11569.185322485546,3706.9508199303864,6.671
3402,2021,1,6,19,2,46.381,410814166,31.58076,-103.93076,6.982,2.21,3402,56,31,6,18,23,0.01,0.05,-1,-1,-1.0,31.5779,-103.9321,8.42,texnet2021akpg,1609959766000,,2021-01-06 19:02:46.381000,-11569.519280957926,3708.403801240414,6.982
6704,2021,1,6,19,41,14.301,410816474,31.54012,-103.96312,8.214,1.7,6704,994,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.54012,-103.96312,8.214,texnet2021akqm,1609962074000,,2021-01-06 19:41:14.301000,-11573.121579679995,3703.094465209183,8.214
17383,2021,1,7,14,43,49.678,410885029,31.61545,-104.099,6.568,1.63,17383,4,706,130,421,638,0.04,0.02,-1,-1,-1.0,31.61131,-104.10007,6.877,texnet2021amce,1610030630000,,2021-01-07 14:43:49.677999,-11588.247672088986,3712.9376424443335,6.568
2068,2021,1,8,6,42,9.368,410942529,31.49947,-103.95301,6.954,1.72,2068,3135,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.49947,-103.95301,6.954,texnet2021anhu,1610088129000,,2021-01-08 06:42:09.368000,-11571.996139628074,3697.7861344853745,6.954
15362,2021,1,9,20,28,39.964,411078519,31.61315,-103.96898,7.106,1.44,15362,3,1058,9,18,57,0.06,0.02,-1,-1,-1.0,31.61456,-103.9656,7.186,texnet2021aqeo,1610224120000,,2021-01-09 20:28:39.963999,-11573.773911896044,3712.636989564643,7.106
4847,2021,1,9,22,8,45.225,411084525,31.61266,-103.96805,7.143,1.83,4847,3,1058,26,40,171,0.02,0.02,-1,-1,-1.0,31.60905,-103.96665,7.083,texnet2021aqhv,1610230125000,,2021-01-09 22:08:45.225000,-11573.670384769608,3712.5729383893267,7.143
1305,2021,1,10,0,20,9.443,411092409,31.61191,-103.96436,6.911,1.88,1305,3,1058,15,35,73,0.15,0.03,-1,-1,-1.0,31.60906,-103.96342,7.803,texnet2021aqmf,1610238009000,,2021-01-10 00:20:09.442999,-11573.25961584858,3712.4749015290536,6.911
14294,2021,1,10,17,40,22.414,411154822,31.58177,-103.95828,7.117,1.71,14294,388,3,2,14,14,0.0,0.0,-1,-1,-1.0,31.58974,-103.96764,7.597,texnet2021arun,1610300422000,,2021-01-10 17:40:22.414000,-11572.582793344556,3708.5357802519306,7.117
1297,2021,1,10,18,32,58.152,411157977,31.58184,-103.95829,7.122,1.95,1297,388,3,2,15,17,0.0,0.0,-1,-1,-1.0,31.57553,-103.95414,6.826,texnet2021arwg,1610303578000,,2021-01-10 18:32:58.152000,-11572.583906539465,3708.544927365132,7.122
15822,2021,1,10,21,43,42.423,411169422,31.61491,-104.09528,6.497,1.61,15822,4,706,107,232,610,0.01,0.01,-1,-1,-1.0,31.61502,-104.09364,6.363,texnet2021ascn,1610315022000,,2021-01-10 21:43:42.423000,-11587.833563583234,3712.867053709572,6.497
9202,2021,1,10,21,59,42.792,411170382,31.58155,-103.95802,7.087,1.88,9202,388,3,2,15,17,0.0,0.0,-1,-1,-1.0,31.5799,-103.95281,6.903,texnet2021asdb,1610315983000,,2021-01-10 21:59:42.792000,-11572.55385027695,3708.507032226593,7.087
13531,2021,1,11,16,1,39.552,411235299,31.61541,-104.09701,6.518,1.67,13531,4,706,135,417,717,0.01,0.01,-1,-1,-1.0,31.61412,-104.08933,7.288,texnet2021atmt,1610380900000,,2021-01-11 16:01:39.551999,-11588.026146302307,3712.932413635122,6.518
17571,2021,1,12,17,47,9.776,411328029,31.61647,-104.09763,6.429,1.71,17571,4,706,116,310,593,0.01,0.01,-1,-1,-1.0,31.60968,-104.10625,7.057,texnet2021avlt,1610473630000,,2021-01-12 17:47:09.775999,-11588.0951643866,3713.0709778384835,6.429
4382,2021,1,13,9,6,12.161,411383172,31.59789,-103.97245,5.918,1.8,4382,3,1058,2,4,8,0.3,0.19,-1,-1,-1.0,31.60253,-103.99136,7.391,texnet2021awqb,1610528772000,,2021-01-13 09:06:12.160999,-11574.160190529097,3710.642411175372,5.918
4952,2021,1,13,11,25,49.967,411391549,31.61462,-104.09798,6.682,1.37,4952,4,706,102,308,458,0.02,0.02,-1,-1,-1.0,31.61958,-104.10227,7.083,texnet2021awur,1610537150000,,2021-01-13 11:25:49.966999,-11588.134126208377,3712.829145113627,6.682
14176,2021,1,14,1,47,59.127,411443278,31.6166,-104.09466,5.96,1.67,14176,4,706,27,99,94,0.01,0.1,-1,-1,-1.0,31.61406,-104.10332,6.466,texnet2021axxc,1610588879000,,2021-01-14 01:47:59.127000,-11587.764545498943,3713.0879716701743,5.96
16435,2021,1,14,3,1,14.64,411447674,31.61196,-103.96955,7.56,1.44,16435,3,1058,5,7,27,0.01,0.01,-1,-1,-1.0,31.61277,-103.95268,6.054,texnet2021axzn,1610593275000,,2021-01-14 03:01:14.640000,-11573.837364005796,3712.481437295165,7.56
