ev_id,origin_time,eq_latitude,eq_longitude,magnitude,v_ij
texnet2023puyj,2023-08-13 22:03:38.329999,31.61761,-104.11834,1.9,1.56123738026205
texnet2023pxwx,2023-08-15 12:43:52.524000,31.61484,-104.12146,2.1,1.6152973318556607
texnet2023pxxi,2023-08-15 12:57:16.158999,31.61481,-104.12314,2.12,1.6619570459978341
texnet2023pyil,2023-08-15 18:32:49.284999,31.64953,-104.2898,1.92,1.7939397088394153
texnet2023pzgi,2023-08-16 06:37:09.470000,31.65337,-104.28957,2.26,1.6773502294828861
texnet2023pzza,2023-08-16 16:04:49.289000,31.61684,-104.12498,2.15,1.5219917448648357
texnet2023qabl,2023-08-16 17:17:56.841000,31.65315,-104.28979,1.9,1.622532657879344
texnet2023qbnq,2023-08-17 12:35:12.798000,31.65419,-104.33244,2.17,1.8184122496754014
texnet2023qfmw,2023-08-19 16:44:45.905000,31.61985,-104.12585,2.25,1.6271186800333743
texnet2023qhki,2023-08-20 17:44:21.521999,31.61735,-104.1215,2.19,1.6962848573904838
texnet2023qlls,2023-08-22 22:58:00.559000,31.66014,-104.319,4.03,1.762295203660575
texnet2023qnca,2023-08-23 20:21:49.569000,31.68439,-104.28904,3.27,1.6535322961254508
texnet2023qnms,2023-08-24 01:45:59.835000,31.71599,-104.26691,2.86,1.7344683500149096
texnet2023qrkm,2023-08-26 05:10:54.015000,31.5988,-104.21065,2.1,1.7341415319077214
texnet2023qrmy,2023-08-26 06:24:58.109999,31.54727,-104.16241,1.98,1.6903899933115776
texnet2023qukp,2023-08-27 20:38:53.859999,31.60235,-104.21014,2.25,1.8059249605740662
texnet2023qysi,2023-08-30 05:05:42.456000,31.60479,-104.10641,2.25,1.5981480143087685
texnet2023qzqe,2023-08-30 17:07:04.003999,31.6663,-104.19381,2.22,1.5819712242601955
texnet2023raak,2023-08-30 22:18:43.027000,31.64729,-104.2688,2.29,1.863429066844705
texnet2023rboi,2023-08-31 18:28:41.429000,31.682,-104.28539,2.36,1.6287016328266666
texnet2023rbuv,2023-08-31 21:45:51.593000,31.71368,-104.26085,2.05,1.717472635250209
texnet2023revi,2023-09-02 13:28:04.277000,31.67443,-104.20377,2.6,1.7172900953266164
texnet2023ritw,2023-09-04 17:14:24.606999,31.65572,-104.31707,1.97,1.7622544143462546
texnet2023rkmz,2023-09-05 16:01:20.806000,31.747,-104.17499,2.57,1.801282310700998
texnet2023rkvx,2023-09-05 20:36:11.521000,31.65842,-104.32035,1.98,1.7173386842496654
texnet2023rmmx,2023-09-06 18:16:04.485999,31.61753,-104.27209,1.97,1.9498244899031798
texnet2023rmth,2023-09-06 21:27:39.091000,31.68299,-104.28729,1.77,1.702537435042545
texnet2023rout,2023-09-08 00:30:27.170999,31.62294,-104.36522,2.31,1.6857983033142012
texnet2023rova,2023-09-08 00:37:36.886000,31.73532,-104.24345,2.13,1.6629743849071525
texnet2023roys,2023-09-08 02:30:01.993000,31.68359,-104.28821,2.16,1.615980798376424
texnet2023rpzn,2023-09-08 16:02:46.040999,31.61818,-104.3376,1.92,1.6101695659163018
texnet2023rrgk,2023-09-09 08:37:39.914999,31.56123,-104.14243,2.26,1.7133736761622806
texnet2023rrkt,2023-09-09 10:51:58.944000,31.56159,-104.14285,2.24,1.634276446923899
texnet2023rsig,2023-09-09 22:43:03.912999,31.65037,-104.28103,2.18,1.7689315536885903
texnet2023rsrh,2023-09-10 03:15:30.161999,31.65061,-104.28143,2.28,1.7847114535134132
texnet2023ruhc,2023-09-11 00:23:35.920999,31.65161,-104.28502,2.86,1.7304400740798904
texnet2023rwes,2023-09-12 01:29:06.612000,31.54845,-104.15176,2.1,1.6802890487854405
texnet2023rwum,2023-09-12 09:26:38.015000,31.54723,-104.15041,2.36,1.7282265696127128
texnet2023rxru,2023-09-12 21:13:40.963000,31.6619,-104.34236,2.05,1.753246872594856
texnet2023ryhu,2023-09-13 05:18:31.153999,31.62418,-104.36719,2.67,1.7222224507340025
texnet2023rzei,2023-09-13 16:41:50.008000,31.54829,-104.1507,2.16,1.6658881326596866
texnet2023rzla,2023-09-13 20:05:06.961000,31.62482,-104.36985,2.29,1.7884976672288613
texnet2023sagt,2023-09-14 07:02:57.109000,31.7526,-104.19279,2.09,1.7154800610667742
texnet2023shjr,2023-09-18 04:28:34.429000,31.66139,-104.32669,2.2,1.782034766069908
texnet2023siim,2023-09-18 17:00:50.363999,31.63546,-104.19988,1.94,1.7385827139931151
texnet2023sjpj,2023-09-19 09:37:31.097000,31.66006,-104.32781,2.31,1.7739529099854017
texnet2023sjry,2023-09-19 10:56:30.687999,31.65951,-104.32611,2.16,1.7441303606811065
texnet2023sktu,2023-09-20 00:58:52.097999,31.65235,-104.36434,2.0,1.8219578397360938
texnet2023slxy,2023-09-20 16:09:55.945000,31.54826,-104.14991,2.81,0.9059002508263715
texnet2023slzu,2023-09-20 17:09:47.143999,31.65183,-104.36302,2.07,1.7341757997448939
texnet2023smpl,2023-09-21 01:04:52.469999,31.64278,-104.30787,1.86,1.7854830341120953
texnet2023smti,2023-09-21 03:02:33.837000,31.65996,-104.28439,2.47,1.6230033397738752
texnet2023sodj,2023-09-21 21:14:24.696999,31.59285,-104.20714,2.17,1.4866067321922678
texnet2023spjm,2023-09-22 13:28:11.048000,31.65866,-104.3243,1.88,1.829429942705767
texnet2023sqvi,2023-09-23 08:36:08.859999,31.65176,-104.30745,2.1,1.6554843161135135
texnet2023srgi,2023-09-23 14:09:21.268999,31.63347,-104.18636,2.6,1.6836073346826916
texnet2023ssxy,2023-09-24 12:11:37.093000,31.66776,-104.18582,2.06,1.694646034392386
texnet2023stiq,2023-09-24 17:35:09.928000,31.64841,-104.32548,2.03,1.6946144597126978
texnet2023svmd,2023-09-25 21:37:54.170000,31.61123,-104.26568,1.8,1.856100825228559
texnet2023swwu,2023-09-26 16:06:42.960000,31.61212,-104.10484,1.89,1.627991722457257
texnet2023sxcu,2023-09-26 19:10:51.887999,31.70506,-104.17136,2.64,1.666699304807598
texnet2023sypl,2023-09-27 14:42:16.065999,31.75122,-104.1856,2.16,1.6728687069380725
texnet2023szax,2023-09-27 20:29:19.638000,31.68307,-104.2878,2.33,1.7665230606300564
texnet2023szxf,2023-09-28 07:46:38.078000,31.55255,-104.13801,1.94,1.48665074313045
texnet2023taap,2023-09-28 09:26:54.357999,31.75028,-104.18196,3.2,1.6948241470789551
texnet2023tace,2023-09-28 10:17:24.390999,31.74933,-104.18223,2.34,1.529601418690823
texnet2023tadb,2023-09-28 10:41:31.643000,31.62093,-104.35008,1.94,1.8974922943412038
texnet2023tadt,2023-09-28 11:02:51.725000,31.62083,-104.34515,2.21,1.7704640750040197
texnet2023tate,2023-09-28 18:52:15.836999,31.62116,-104.34956,1.79,1.7983309482382002
texnet2023tbvn,2023-09-29 09:11:01.074999,31.75049,-104.18321,2.01,1.7025664745718152
texnet2023tcym,2023-09-29 23:47:59.415999,31.55951,-104.14367,2.07,1.6715961008187876
texnet2023teff,2023-09-30 16:20:39.389000,31.6714,-104.18671,2.35,1.720466087851818
texnet2023tfex,2023-10-01 05:20:15.439000,31.68205,-104.28506,1.99,1.699109140846833
texnet2023tink,2023-10-03 01:02:00.129000,31.71938,-104.30423,2.2,1.692083319151214
texnet2023tlio,2023-10-04 14:00:17.213999,31.63375,-104.18574,2.16,1.7309958114425747
texnet2023tlnl,2023-10-04 16:26:39.121999,31.63653,-104.17927,3.07,1.6447274582422484
texnet2023tmrl,2023-10-05 07:37:22.094000,31.66907,-104.1853,1.92,1.7092846853642714
texnet2023tnbz,2023-10-05 12:57:28.388999,31.75251,-104.19119,2.4,1.7032665726701186
texnet2023tneo,2023-10-05 14:14:44.231999,31.63488,-104.17972,3.01,1.6940580874453715
texnet2023tsiz,2023-10-08 10:10:41.490000,31.6158,-104.10297,2.35,1.65486835655899
texnet2023tsqp,2023-10-08 14:01:14.384999,31.64617,-104.32935,2.22,1.6913709115528324
texnet2023ttco,2023-10-08 20:03:08.827999,31.61391,-104.27176,1.82,1.483607099982436
texnet2023ttee,2023-10-08 20:52:25.800999,31.61379,-104.27046,1.97,1.6057075491712187
texnet2023ttpl,2023-10-09 02:34:07.403999,31.64633,-104.21239,2.01,1.7485617408178695
texnet2023tued,2023-10-09 09:58:47.350000,31.61394,-104.27199,2.28,1.6838079156008492
texnet2023txnt,2023-10-11 06:16:01.461999,31.75321,-104.19385,2.02,1.738873579829419
texnet2023tzgt,2023-10-12 04:59:59.472000,31.6615,-104.28839,2.02,1.7116200503529706
texnet2023tzhx,2023-10-12 05:33:02.031000,31.54454,-104.15295,2.45,1.7465579059539462
texnet2023tzmr,2023-10-12 07:59:10.330999,31.66267,-104.29196,1.89,1.6679697548588455
texnet2023ubox,2023-10-13 11:23:04.998000,31.67243,-104.19104,3.08,1.8135877385413997
texnet2023ubyt,2023-10-13 16:21:51.521999,31.6723,-104.1925,2.04,1.6351518145707997
texnet2023ucmt,2023-10-13 23:25:47.637999,31.62107,-104.35819,1.99,2.019231105205337
texnet2023ugrg,2023-10-16 06:15:06.219999,31.60309,-104.21657,1.94,1.6413657598523994
texnet2023uigg,2023-10-17 02:58:02.971000,31.64022,-104.29592,1.74,1.8256357984497504
texnet2023ujpi,2023-10-17 20:41:50.942000,31.60801,-104.10133,2.06,1.5345341786064781
texnet2023ukis,2023-10-18 06:27:58.718000,31.66829,-104.18634,2.39,1.6600908040618916
texnet2023ukkd,2023-10-18 07:11:08.480999,31.66776,-104.18573,1.95,1.4213653792460335
texnet2023ukly,2023-10-18 08:06:18.182999,31.65955,-104.32602,2.06,1.730835811810187
texnet2023umjx,2023-10-19 09:21:33.579000,31.6599,-104.33807,2.33,1.6221060155878178
texnet2023umka,2023-10-19 09:24:26.381000,31.66,-104.33826,2.42,1.7802784210712024
texnet2023untf,2023-10-20 03:11:05.897999,31.65559,-104.31937,2.26,1.7700373241201857
texnet2023uolw,2023-10-20 12:36:50.911000,31.53995,-104.1275,2.18,1.6955026663472719
texnet2023upib,2023-10-20 23:48:26.356000,31.60336,-104.2041,1.91,1.7115376500332262
texnet2023usox,2023-10-22 18:40:51.533000,31.66741,-104.18786,1.97,1.7481336599448019
texnet2023usvk,2023-10-22 21:56:51.701999,31.66776,-104.18564,2.2,1.6223287259166237
texnet2023uugg,2023-10-23 16:36:13.951000,31.63131,-104.38047,2.04,1.8018539987687512
texnet2023uuws,2023-10-24 00:55:14.313000,31.71288,-104.25925,1.93,1.683118073352969
texnet2023vdsz,2023-10-28 21:14:32.966000,31.66253,-104.33313,1.98,1.7464375368849567
texnet2023vebn,2023-10-29 01:34:14.739000,31.66934,-104.18949,1.67,1.630768843069513
texnet2023vede,2023-10-29 02:23:34.298000,31.61361,-104.27418,1.93,1.6077338888999129
texnet2023vejd,2023-10-29 05:25:44.250000,31.61306,-104.27241,1.73,1.6806075381461516
texnet2023vgjl,2023-10-30 07:50:11.801000,31.672,-104.18451,1.51,0.8096637385655823
texnet2023vgvc,2023-10-30 13:44:09.945999,31.57049,-104.17839,1.88,1.6853632500837594
texnet2023vhxc,2023-10-31 03:51:27.100000,31.74765,-104.17523,1.83,1.652066807679834
texnet2023viyx,2023-10-31 17:53:03.450000,31.68817,-104.1636,1.64,1.7333310254102334
texnet2023vjpc,2023-11-01 02:06:23.565000,31.56151,-104.15718,1.11,1.351237808869275
texnet2023vjpd,2023-11-01 02:06:54.149999,31.63782,-104.17985,1.87,1.6839776027625402
texnet2023vjph,2023-11-01 02:11:35.435999,31.63782,-104.17916,1.72,1.6957796094864586
texnet2023vjqx,2023-11-01 03:00:31.686000,31.63848,-104.17936,1.76,1.5640024014071305
texnet2023vjss,2023-11-01 03:56:11.458000,31.63838,-104.17893,1.47,1.7549236161475477
texnet2023vkwq,2023-11-01 19:01:31.300000,31.72029,-104.29322,1.3,1.6901469283583446
texnet2023vlcp,2023-11-01 22:02:33.244999,31.65659,-104.29854,1.07,1.459145047638526
texnet2023vlcq,2023-11-01 22:04:34.262999,31.65644,-104.29842,2.85,1.8379959503158698
texnet2023vljx,2023-11-02 01:44:36.948000,31.65629,-104.29616,0.86,1.7255143510543907
texnet2023vljz,2023-11-02 01:46:25.452000,31.65617,-104.29596,1.88,1.7441151796770222
texnet2023vlpf,2023-11-02 04:24:47.359999,31.71973,-104.29234,1.59,1.7705154807449055
texnet2023vlpj,2023-11-02 04:25:38.406999,31.71983,-104.29302,1.62,1.7947739571235306
texnet2023vlso,2023-11-02 06:07:22.010999,31.61384,-104.27251,0.55,1.9090270714852013
texnet2023vlyn,2023-11-02 09:05:03.599000,31.67338,-104.30858,-0.06,1.7624943998151588
texnet2023vlyp,2023-11-02 09:05:27.263999,31.67064,-104.18755,1.67,1.6358866589119228
texnet2023vmhm,2023-11-02 13:39:42.969999,31.6204,-104.27876,2.91,1.6659288271238872
texnet2023vmrg,2023-11-02 18:36:06.626000,31.64937,-104.28916,2.02,1.6403790986984248
texnet2023vmri,2023-11-02 18:37:57.575000,31.65481,-104.29599,1.72,1.7777195555995389
texnet2023vmrw,2023-11-02 18:53:39.310000,31.65496,-104.29669,2.75,1.7826259619115232
texnet2023vmry,2023-11-02 18:54:18.789999,31.65468,-104.29781,3.09,1.6419916160120682
texnet2023vmrz,2023-11-02 18:55:51.093000,31.65572,-104.29848,1.52,1.477160975935777
texnet2023vmsa,2023-11-02 18:56:17.248000,31.65577,-104.2993,1.62,1.6710034815409303
texnet2023vmsb,2023-11-02 18:56:47.932999,31.65593,-104.30022,1.88,1.7377617589038874
texnet2023vmtu,2023-11-02 19:52:05.113000,31.65452,-104.2948,1.5,1.729720266883751
texnet2023vmuw,2023-11-02 20:24:31.800999,31.65587,-104.29944,1.61,1.6952660497410266
texnet2023vmyc,2023-11-02 22:04:13.153000,31.6561,-104.3015,1.98,1.63504633573124
texnet2023vmzi,2023-11-02 22:41:40.884999,31.72644,-104.3222,1.75,1.6065964791625675
texnet2023vmzm,2023-11-02 22:45:32.493999,31.6559,-104.29506,2.0,1.7733708572828424
texnet2023vnhj,2023-11-03 02:43:59.926000,31.67129,-104.18799,1.66,1.4677494521091432
texnet2023vnwj,2023-11-03 10:19:27.934000,31.61365,-104.10498,2.07,1.6147936729404244
texnet2023vnyf,2023-11-03 11:15:25.260000,31.61298,-104.10304,1.51,1.6456841707249725
texnet2023voio,2023-11-03 16:28:31.760999,31.6542,-104.29517,1.73,1.7192978889524682
texnet2023vowu,2023-11-03 23:40:43.337000,31.67036,-104.18702,1.61,1.7350434130202703
texnet2023vpnq,2023-11-04 08:10:21.146999,31.65277,-104.30636,1.95,1.6645638896438169
texnet2023vpom,2023-11-04 08:36:32.229999,31.65336,-104.30756,1.84,1.7068545369266268
texnet2023vpon,2023-11-04 08:39:04.802999,31.65308,-104.30643,2.38,1.7225883653105458
texnet2023vpou,2023-11-04 08:46:17.231000,31.65297,-104.30492,1.58,1.5771484683111399
texnet2023vppm,2023-11-04 09:06:37.293999,31.65313,-104.30454,2.04,1.6514125300659055
texnet2023vpvt,2023-11-04 12:16:48.225999,31.62123,-104.1891,1.54,1.5535860897131064
texnet2023vpxx,2023-11-04 13:22:12.025999,31.59559,-104.25173,2.55,1.8065456015401633
texnet2023vpzb,2023-11-04 13:56:23.184000,31.59511,-104.25079,1.42,1.8172105848214706
texnet2023vqfz,2023-11-04 17:25:39.006000,31.66854,-104.18436,1.65,1.7335967587774466
texnet2023vqgi,2023-11-04 17:37:30.059999,31.66878,-104.18425,1.57,1.8706625076914545
texnet2023vqkl,2023-11-04 19:41:40.201999,31.65205,-104.33415,1.47,1.8147414900640724
texnet2023vrah,2023-11-05 03:43:03.115000,31.6521,-104.33589,1.64,1.6468741227134982
texnet2023vrfm,2023-11-05 06:19:39.853999,31.74877,-104.17779,1.22,1.665984032288487
texnet2023vrhg,2023-11-05 07:13:34.503000,31.65897,-104.30566,1.51,1.7940653050578201
texnet2023vrho,2023-11-05 07:22:32.985999,31.65913,-104.30788,1.93,1.7715139771503523
texnet2023vrpa,2023-11-05 11:08:22.429999,31.74852,-104.17711,1.88,1.6858970986948738
texnet2023vsms,2023-11-05 23:07:01.268000,31.56405,-104.12115,1.66,1.6856999699777304
texnet2023vsnr,2023-11-05 23:36:41.738999,31.70255,-104.16866,1.6,1.9047281418384987
texnet2023vtrt,2023-11-06 14:48:04.229000,31.7029,-104.16923,1.8,1.6336965263249472
texnet2023vudp,2023-11-06 20:47:20.344000,31.65279,-104.30727,1.71,1.716646746940465
texnet2023vuea,2023-11-06 21:00:19.108000,31.66031,-104.31068,0.74,1.6849460985253364
texnet2023vueb,2023-11-06 21:01:44.758000,31.66006,-104.3109,2.84,1.816484979157672
texnet2023vujk,2023-11-06 23:44:13.153000,31.65979,-104.31024,2.92,1.8797263560345767
texnet2023vujr,2023-11-06 23:53:13.352000,31.65967,-104.31203,1.51,1.7061896108425139
texnet2023vumd,2023-11-07 01:05:41.121999,31.65083,-104.26846,0.86,1.7031033265638222
texnet2023vury,2023-11-07 04:02:46.585000,31.65956,-104.31327,3.36,1.8703549048777894
texnet2023vusg,2023-11-07 04:11:23.310999,31.65869,-104.31143,1.78,1.7360511024384606
texnet2023vuso,2023-11-07 04:20:47.460999,31.74787,-104.17434,1.42,1.6535277278106848
texnet2023vusu,2023-11-07 04:27:02.084000,31.6608,-104.31457,2.95,1.76157985149468
texnet2023vusw,2023-11-07 04:29:02.607000,31.66259,-104.31213,1.52,1.700310050737258
texnet2023vuuf,2023-11-07 05:10:33.469000,31.65139,-104.12813,2.03,1.5856825321239332
texnet2023vuwn,2023-11-07 06:20:27.704999,31.66061,-104.31588,1.81,1.7566740111648744
texnet2023vvcq,2023-11-07 09:26:26.931000,31.72147,-104.29845,2.3,1.7358916045331108
texnet2023vvox,2023-11-07 15:38:31.452999,31.61997,-104.34965,2.56,1.8269345028717217
texnet2023vvrt,2023-11-07 17:04:03.141000,31.5681,-104.15395,1.33,1.5799960229261336
texnet2023vvye,2023-11-07 20:18:53.289000,31.65117,-104.30317,2.23,1.656241313975252
texnet2023vwir,2023-11-08 01:37:28.022999,31.66902,-104.18498,1.9,1.7092785017017436
texnet2023vwmi,2023-11-08 03:28:06.910999,31.56728,-104.13396,0.47,1.5363044943820223
texnet2023vwna,2023-11-08 03:48:57.148000,31.62131,-104.27891,2.05,1.8154254496245417
texnet2023vwvf,2023-11-08 07:57:16.030000,31.60779,-104.10133,1.97,1.5146954996117492
texnet2023vxbb,2023-11-08 10:51:51.792000,31.66366,-104.29523,1.28,1.6973276757663376
texnet2023vxgr,2023-11-08 13:38:32.979999,31.61734,-104.1357,1.47,1.5580865603644647
texnet2023vxhm,2023-11-08 14:05:10.817999,31.56726,-104.17139,1.68,1.695281236381268
texnet2023vxnz,2023-11-08 17:26:42.585999,31.66162,-104.29063,1.51,1.8143962750685751
texnet2023vxwi,2023-11-08 21:38:15.859999,31.61326,-104.10327,1.93,1.5770957731797464
texnet2023vxyk,2023-11-08 22:41:28.204000,31.59534,-104.24728,2.42,1.8428932350277032
texnet2023vyef,2023-11-09 01:39:01.770000,31.5952,-104.24663,1.49,1.7771410282228555
texnet2023vygb,2023-11-09 02:33:24.859000,31.67025,-104.30904,2.37,1.7996709429913293
texnet2023vygv,2023-11-09 02:58:09.961000,31.66935,-104.31354,1.25,1.7643046051681464
texnet2023vyhl,2023-11-09 03:12:51.887999,31.65227,-104.19016,1.65,1.6925958897047997
texnet2023vyku,2023-11-09 04:58:20.882999,31.66858,-104.18493,2.75,1.6852230931521437
texnet2023vyky,2023-11-09 05:01:47.591999,31.66812,-104.18461,1.75,1.4389524828182607
texnet2023vylc,2023-11-09 05:03:45.101999,31.66828,-104.18616,2.17,1.5311986341811956
texnet2023vymg,2023-11-09 05:42:09.650000,31.66773,-104.18575,2.73,1.6685973687046682
texnet2023vyqz,2023-11-09 08:05:05.934999,31.61554,-104.11348,1.79,1.5616050684610894
texnet2023vysy,2023-11-09 09:05:28.533999,31.59477,-104.24609,2.27,1.7652499404566533
texnet2023vzai,2023-11-09 12:49:13.855000,31.61571,-104.1141,1.57,1.4546801350608578
texnet2023vzcg,2023-11-09 13:47:23.984999,31.68163,-104.28714,1.6,1.6670322576773542
texnet2023vzfl,2023-11-09 15:25:00.479000,31.60962,-104.22611,1.5,1.693941257009845
texnet2023vzgy,2023-11-09 16:08:06.937999,31.61679,-104.11402,2.27,1.2709366404479439
texnet2023vzkg,2023-11-09 17:49:41.957999,31.61568,-104.11348,1.42,1.6385879675136508
texnet2023vzlf,2023-11-09 18:16:15.285999,31.5478,-104.15347,1.65,2.1970163726340757
texnet2023vzyo,2023-11-10 01:03:46.497999,31.71462,-104.27521,2.25,1.631258030453366
texnet2023vzzs,2023-11-10 01:38:17.300999,31.60536,-104.10658,1.14,1.487804798637417
texnet2023waaq,2023-11-10 02:06:07.794999,31.66264,-104.31846,1.77,1.7595669897955761
texnet2023wahx,2023-11-10 05:46:54.212000,31.65742,-104.30725,1.76,1.7783990202266113
texnet2023waic,2023-11-10 05:51:05.070000,31.65727,-104.30699,1.82,1.7317480593215024
texnet2023waih,2023-11-10 05:58:48.557000,31.65628,-104.30595,2.0,1.5399825105325302
texnet2023wapl,2023-11-10 09:35:04.459999,31.65662,-104.30699,2.56,1.6020671931260109
texnet2023wbbn,2023-11-10 15:41:34.244999,31.7164,-104.2745,0.33,1.6488530465949824
texnet2023wbqh,2023-11-10 23:08:40.746000,31.65315,-104.30047,1.52,1.6170283931834182
texnet2023wbvn,2023-11-11 01:47:22.047000,31.65298,-104.30074,1.57,1.639549345658577
texnet2023wbyj,2023-11-11 03:13:38.066000,31.59653,-104.24689,1.88,1.7569190642528785
texnet2023wcaq,2023-11-11 04:22:59.418999,31.61232,-104.11144,1.62,1.1229524140441995
texnet2023wceo,2023-11-11 06:21:19.902999,31.66911,-104.18132,2.42,1.6999983071808726
texnet2023wcgl,2023-11-11 07:18:37.512000,31.66949,-104.18428,1.56,1.8614718614718613
texnet2023wdou,2023-11-12 00:39:36.209000,31.58298,-104.16821,1.74,1.437062289396147
texnet2023wdow,2023-11-12 00:40:09.480000,31.71867,-104.28719,1.56,1.799435868381849
texnet2023wedy,2023-11-12 08:19:43.033999,31.61002,-104.112,1.57,1.1093517844471361
texnet2023wekf,2023-11-12 11:29:41.954999,31.66027,-104.33139,1.49,1.743352850030894
texnet2023wenp,2023-11-12 13:12:36.460000,31.61332,-104.10376,1.27,1.6392515219096102
texnet2023whgb,2023-11-14 00:47:06.538999,31.61331,-104.1046,1.82,1.6630309306386053
texnet2023whje,2023-11-14 02:21:41.198000,31.60149,-104.21523,1.84,1.6209761749956708
texnet2023whjn,2023-11-14 02:31:44.088999,31.54812,-104.15225,1.47,1.506226316618833
texnet2023whno,2023-11-14 04:34:21.635999,31.6011,-104.21568,1.66,1.649407651988783
texnet2023whsy,2023-11-14 07:18:41.430999,31.60214,-104.21681,1.36,1.7255838146004652
texnet2023whzb,2023-11-14 10:22:03.197999,31.65284,-104.18979,1.87,1.7583846851676066
texnet2023widd,2023-11-14 12:24:44.279000,31.55394,-104.09944,1.64,1.7006457610935222
texnet2023wigk,2023-11-14 14:07:21.317000,31.60971,-104.19878,0.6,1.814655533036076
texnet2023wiiu,2023-11-14 15:19:06.182000,31.747,-104.1746,1.41,1.648204219190999
texnet2023wiqj,2023-11-14 19:08:11.493000,31.6414,-104.2032,1.49,1.6117923146391298
texnet2023wisj,2023-11-14 20:09:45.142000,31.60063,-104.10064,1.46,1.7155687244609201
texnet2023wjib,2023-11-15 04:04:58.435999,31.66174,-104.31904,1.96,1.801282599135714
texnet2023wjry,2023-11-15 09:04:08.053000,31.68232,-104.29101,1.8,1.7327216525854565
texnet2023wkdz,2023-11-15 15:10:02.003000,31.6153,-104.10903,1.37,1.575360157297221
texnet2023wkmh,2023-11-15 19:18:48.854999,31.61357,-104.1107,1.64,1.3992011847210268
texnet2023wkml,2023-11-15 19:20:56.362000,31.61319,-104.11021,1.69,1.611934097715587
texnet2023wkpa,2023-11-15 20:43:42.325000,31.66797,-104.18136,1.02,1.6481493266495983
texnet2023wlkj,2023-11-16 07:31:27.530999,31.66722,-104.18594,1.84,1.6668736483106112
texnet2023wmec,2023-11-16 17:28:32.984000,31.54888,-104.15345,1.68,1.4240642616081334
texnet2023wmfn,2023-11-16 18:13:24.309999,31.61611,-104.13518,0.8,1.8933746984611937
texnet2023wmjd,2023-11-16 20:02:12.423999,31.63515,-104.14675,2.45,1.6631613023756855
texnet2023wmmo,2023-11-16 21:46:06.953000,31.59885,-104.1972,1.54,1.6022814990049485
texnet2023wmzk,2023-11-17 04:14:48.695999,31.66905,-104.2767,0.29,1.60909119347331
texnet2023wnlk,2023-11-17 10:19:29.641999,31.6442,-104.31578,1.7,1.5846141367351847
texnet2023wnuj,2023-11-17 14:50:46.950000,31.54725,-104.15894,1.51,1.384172005055471
texnet2023wpia,2023-11-18 10:52:29.246999,31.66092,-104.32232,1.6,1.7694667827502757
texnet2023wpph,2023-11-18 14:32:54.337000,31.71835,-104.28406,1.51,1.7349342225309643
texnet2023wpya,2023-11-18 18:58:16.361999,31.66166,-104.32643,2.11,1.8563407281822406
texnet2023wqox,2023-11-19 03:28:18.678000,31.71724,-104.28329,1.52,1.710936366580251
texnet2023wrrj,2023-11-19 17:52:14.262999,31.71658,-104.28374,2.1,1.7449396937452861
texnet2023wsbh,2023-11-19 22:53:19.949000,31.7039,-104.17374,1.43,1.6978148108881768
texnet2023wspt,2023-11-20 06:11:56.503000,31.60789,-104.11052,1.69,1.7549936839360383
texnet2023wsvj,2023-11-20 09:01:09.298999,31.61218,-104.11192,1.85,1.6949891940371713
texnet2023wteb,2023-11-20 13:25:03.092999,31.66308,-104.31115,1.72,1.827024584525656
texnet2023wtob,2023-11-20 18:29:30.815999,31.61677,-104.13501,0.77,1.6161896651117824
texnet2023wuti,2023-11-21 10:16:43.853000,31.62262,-104.12512,1.94,1.6703460599339297
texnet2023wuzn,2023-11-21 13:24:41.457000,31.62651,-104.24032,0.8,1.319795911403515
texnet2023wvwl,2023-11-22 00:58:50.146000,31.61132,-104.10649,2.19,1.7657351572923061
texnet2023wvwp,2023-11-22 00:59:29.083999,31.61127,-104.10765,2.45,1.4421377401543203
texnet2023wvwu,2023-11-22 01:12:33.634999,31.61221,-104.10637,1.47,1.5125190738970753
texnet2023wvxv,2023-11-22 01:40:59.728999,31.61389,-104.1038,0.35,1.279569873900972
texnet2023wvyd,2023-11-22 01:50:17.908000,31.57055,-104.17892,1.82,1.6571866551076737
texnet2023wwbw,2023-11-22 03:42:14.771000,31.61185,-104.10489,1.33,1.6983218565388014
texnet2023wwcx,2023-11-22 04:14:24.949000,31.61031,-104.10626,1.65,1.6951991133091375
texnet2023wwkr,2023-11-22 08:09:11.657000,31.66796,-104.18854,1.78,1.4119002937464114
texnet2023wwxn,2023-11-22 14:38:39.124000,31.60685,-104.09906,2.04,1.6339457275816822
texnet2023wyel,2023-11-23 07:17:20.833999,31.63454,-104.27771,1.62,1.6905163332407884
texnet2023wzne,2023-11-24 00:51:44.805999,31.66926,-104.1861,1.63,1.706965296506239
texnet2023xccc,2023-11-25 10:39:03.237000,31.67029,-104.19153,1.78,1.5849057996925793
texnet2023xcdq,2023-11-25 11:25:54.774000,31.67017,-104.19153,1.85,1.6353583468013135
texnet2023xceu,2023-11-25 12:00:23.829999,31.62621,-104.37161,3.16,1.7318230461090804
texnet2023xcgm,2023-11-25 12:51:32.063000,31.66949,-104.1918,1.86,1.6193931425775991
texnet2023xcjc,2023-11-25 14:10:26.435999,31.66935,-104.19039,1.4,1.5618246347486027
texnet2023xczc,2023-11-25 22:15:26.640000,31.65578,-104.30272,1.74,1.7444845625477001
texnet2023xdad,2023-11-25 22:48:10.835000,31.65614,-104.30281,1.74,1.7055879698783145
