OBJECTID,yr,mon,day,hr,min_,sec,evid,latitude,longitude,depth,magnitude,qID,cID,nbranch,qnpair,qndiffP,qndiffS,rmsP,rmsS,eh,ez,et,latC,lonC,depC,ev_id,EventDate,Shape,origin_time,x[km],y[km],z[km]
7013,2020,12,23,23,57,14.139,409622234,31.65283,-104.30649,6.631,2.33,7013,2,1064,45,189,207,0.03,0.02,-1,-1,-1.0,31.65257,-104.3059,6.157,texnet2020zeca,1608767834000,,2020-12-23 23:57:14.138999,-11611.345353233683,3717.8249474962695,6.631
10911,2020,12,24,1,22,0.838,409627320,31.61405,-104.2474,6.323,1.78,10911,6,501,41,207,108,0.05,0.03,-1,-1,-1.0,31.61613,-104.24643,6.671,texnet2020zeeu,1608772921000,,2020-12-24 01:22:00.838000,-11604.767484522708,3712.754635458913,6.323
12211,2020,12,24,2,18,33.671,409630713,31.69753,-104.32046,5.986,1.52,12211,9,331,16,51,87,0.01,0.01,-1,-1,-1.0,31.69708,-104.31864,7.031,texnet2020zegr,1608776314000,,2020-12-24 02:18:33.670999,-11612.900486520062,3723.67189863995,5.986
12235,2020,12,24,2,37,39.961,409631859,31.65357,-104.30605,6.74,1.49,12235,2,1064,11,29,43,0.01,0.02,-1,-1,-1.0,31.6512,-104.30535,7.237,texnet2020zehh,1608777460000,,2020-12-24 02:37:39.960999,-11611.296372657733,3717.9217197573125,6.74
13445,2020,12,24,3,1,20.923,409633280,31.65371,-104.30817,6.653,1.5,13445,2,1064,15,40,77,0.04,0.02,-1,-1,-1.0,31.65995,-104.30166,7.597,texnet2020zeic,1608778881000,,2020-12-24 03:01:20.922999,-11611.532369978215,3717.9400281095927,6.653
902,2020,12,25,1,43,32.424,409715012,31.62834,-104.23322,6.034,2.51,902,475,2,1,3,3,0.01,0.01,-1,-1,-1.0,31.62748,-104.23064,6.697,texnet2020zgba,1608860612000,,2020-12-25 01:43:32.423999,-11603.188974143259,3714.62274327485,6.034
5907,2020,12,25,1,55,32.946,409715732,31.65059,-104.32957,6.671,1.4,5907,811,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.65059,-104.32957,6.671,texnet2020zgbk,1608861333000,,2020-12-25 01:55:32.945999,-11613.914607081191,3717.5320199426883,6.671
5468,2020,12,25,2,44,58.879,409718698,31.65635,-104.30808,7.436,1.41,5468,2,1064,5,20,22,0.14,0.05,-1,-1,-1.0,31.65992,-104.30704,8.317,texnet2020zgdb,1608864299000,,2020-12-25 02:44:58.878999,-11611.522351224043,3718.2852764877794,7.436
6473,2020,12,25,14,47,51.099,409762071,31.65093,-104.3428,6.742,1.75,6473,483,2,1,6,7,0.01,0.0,-1,-1,-1.0,31.65234,-104.34465,7.391,texnet2020zhax,1608907671000,,2020-12-25 14:47:51.098999,-11615.387363944385,3717.576481706195,6.742
4660,2020,12,25,23,59,55.121,409795195,31.65111,-104.30679,6.299,1.79,4660,2,1064,6,40,40,0.01,0.01,-1,-1,-1.0,31.64613,-104.30693,6.363,texnet2020zhtc,1608940795000,,2020-12-25 23:59:55.121000,-11611.37874908092,3717.6000203527183,6.299
16348,2020,12,26,5,55,43.463,409816543,31.69739,-104.31931,6.154,2.19,16348,9,331,28,124,157,0.05,0.05,-1,-1,-1.0,31.69547,-104.31836,6.132,texnet2020ziev,1608962143000,,2020-12-26 05:55:43.463000,-11612.772469105652,3723.6535816458945,6.154
4642,2020,12,27,3,48,3.707,409895283,31.70578,-104.32356,7.7,1.61,4642,3500,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.70578,-104.32356,7.7,texnet2020zjwd,1609040884000,,2020-12-27 03:48:03.706999,-11613.245576941523,3724.7513417440928,7.7
14616,2020,12,27,19,1,52.311,409950112,31.64637,-104.21252,6.832,2.54,14616,5,592,33,143,153,0.08,0.12,-1,-1,-1.0,31.64757,-104.21007,6.157,texnet2020zlah,1609095712000,,2020-12-27 19:01:52.310999,-11600.884660683836,3716.9801845313655,6.832
14029,2020,12,29,12,49,30.399,410100570,31.58806,-104.20486,6.551,2.3,14029,6,501,77,461,372,0.04,0.02,-1,-1,-1.0,31.58604,-104.19996,6.877,texnet2020zofa,1609246170000,,2020-12-29 12:49:30.399000,-11600.03195338436,3709.3577411398983,6.551
2334,2020,12,29,23,49,55.573,410140195,31.65102,-104.29443,7.186,1.44,2334,2,1064,3,8,14,0.01,0.01,-1,-1,-1.0,31.65312,-104.2903,6.209,texnet2020zpau,1609285796000,,2020-12-29 23:49:55.573000,-11610.002840174717,3717.5882510237584,7.186
13375,2020,12,30,3,21,4.16,410152863,31.58856,-104.20549,6.409,1.69,13375,6,501,33,149,144,0.02,0.01,-1,-1,-1.0,31.58507,-104.20963,6.774,texnet2020zpht,1609298464000,,2020-12-30 03:21:04.160000,-11600.10208466356,3709.4230822237823,6.409
9443,2020,12,31,2,13,21.034,410235200,31.65124,-104.3005,6.816,1.48,9443,2,1064,17,62,93,0.01,0.12,-1,-1,-1.0,31.65261,-104.29944,7.597,texnet2020zray,1609380801000,,2020-12-31 02:13:21.033999,-11610.67854948383,3717.61702051467,6.816
14472,2020,12,31,9,11,43.527,410260303,31.63893,-104.22859,5.881,1.54,14472,5,592,7,38,12,0.02,0.08,-1,-1,-1.0,31.63736,-104.22937,6.466,texnet2020zrov,1609405904000,,2020-12-31 09:11:43.527000,-11602.673564900886,3716.0073414022254,5.881
2856,2020,12,31,9,49,32.694,410262572,31.66269,-104.34195,6.589,2.02,2856,2,1064,59,332,351,0.02,0.02,-1,-1,-1.0,31.66017,-104.34203,7.237,texnet2020zrqb,1609408173000,,2020-12-31 09:49:32.694000,-11615.29274237721,3719.1144357625767,6.589
11647,2020,12,31,18,46,44.554,410294804,31.59556,-104.24496,6.032,1.69,11647,6,501,62,289,229,0.04,0.05,-1,-1,-1.0,31.58393,-104.25157,6.157,texnet2020zshu,1609440405000,,2020-12-31 18:46:44.554000,-11604.495864965173,3710.337894219194,6.032
18197,2021,1,1,1,58,6.525,410320686,31.64555,-104.21222,6.684,1.61,18197,5,592,16,74,71,0.06,0.06,-1,-1,-1.0,31.64018,-104.21755,6.157,texnet2021aadx,1609466287000,,2021-01-01 01:58:06.525000,-11600.8512648366,3716.8729587563103,6.684
2332,2021,1,1,2,56,6.152,410324165,31.64603,-104.21806,7.219,1.53,2332,5,592,34,116,130,0.06,0.06,-1,-1,-1.0,31.64384,-104.2208,7.597,texnet2021aafv,1609469766000,,2021-01-01 02:56:06.152000,-11601.50137066283,3716.935724948883,7.219
4958,2021,1,1,10,47,1.15,410352421,31.56135,-104.16203,7.076,1.42,4958,407,2,1,1,5,0.0,0.0,-1,-1,-1.0,31.56511,-104.15465,7.905,texnet2021aavj,1609498021000,,2021-01-01 10:47:01.149999,-11595.264139593686,3705.8677298778916,7.076
6334,2021,1,1,19,20,5.344,410383205,31.59366,-104.20588,6.252,1.95,6334,6,501,55,260,240,0.05,0.02,-1,-1,-1.0,31.58966,-104.21182,6.671,texnet2021abmf,1609528805000,,2021-01-01 19:20:05.344000,-11600.14549926497,3710.0895813094103,6.252
18424,2021,1,1,19,46,46.661,410384806,31.59264,-104.20568,6.234,1.5,18424,6,501,34,128,169,0.01,0.02,-1,-1,-1.0,31.58783,-104.20858,6.671,texnet2021abnd,1609530407000,,2021-01-01 19:46:46.661000,-11600.123235366813,3709.9562785734042,6.234
9256,2021,1,2,2,45,57.55,410409957,31.64439,-104.21937,8.13,1.53,9256,5,592,30,76,128,0.03,0.04,-1,-1,-1.0,31.63743,-104.21645,7.186,texnet2021acaz,1609555558000,,2021-01-02 02:45:57.549999,-11601.64719919577,3716.721275128815,8.13
7481,2021,1,2,10,32,19.346,410437939,31.64903,-104.23077,7.045,1.58,7481,5,592,114,545,531,0.01,0.04,-1,-1,-1.0,31.64653,-104.23482,6.466,texnet2021acqj,1609583539000,,2021-01-02 10:32:19.346000,-11602.916241390814,3717.3280209951076,7.045
17259,2021,1,2,16,51,15.703,410460675,31.59248,-104.20964,8.466,1.88,17259,6,501,17,72,64,0.11,0.15,-1,-1,-1.0,31.59514,-104.21723,8.42,texnet2021adcw,1609606276000,,2021-01-02 16:51:15.702999,-11600.564060550352,3709.935368472735,8.466
1146,2021,1,2,18,19,33.639,410465973,31.62993,-104.24546,7.494,1.55,1146,3265,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.62993,-104.24546,7.494,texnet2021adfu,1609611574000,,2021-01-02 18:19:33.639000,-11604.551524710567,3714.8306190554417,7.494
3339,2021,1,2,22,17,34.683,410480254,31.61859,-104.10476,6.511,1.62,3339,4,706,67,104,316,0.01,0.01,-1,-1,-1.0,31.61862,-104.11087,6.774,texnet2021adnq,1609625855000,,2021-01-02 22:17:34.682999,-11588.888872355954,3713.3481109796057,6.511
1200,2021,1,2,22,40,8.338,410481608,31.68277,-104.15432,6.98,1.39,1200,4098,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.68277,-104.15432,6.98,texnet2021adoj,1609627208000,,2021-01-02 22:40:08.337999,-11594.40586631967,3721.740916239564,6.98
12173,2021,1,3,7,3,40.401,410511820,31.572,-104.24933,8.625,1.37,12173,1357,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.572,-104.24933,8.625,texnet2021aeez,1609657420000,,2021-01-03 07:03:40.401000,-11604.98233113994,3707.2591719799016,8.625
6829,2021,1,3,7,28,50.25,410513329,31.59351,-104.24746,6.133,1.7,6829,6,501,62,291,291,0.02,0.01,-1,-1,-1.0,31.58528,-104.2575,6.209,texnet2021aefv,1609658930000,,2021-01-03 07:28:50.250000,-11604.774163692156,3710.069977874341,6.133
14441,2021,1,3,20,9,28.206,410558968,31.69743,-104.16411,3.072,1.28,14441,4044,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.69743,-104.16411,3.072,texnet2021afex,1609704568000,,2021-01-03 20:09:28.205999,-11595.495684134536,3723.658815069948,3.072
16543,2021,1,4,18,43,45.499,410640225,31.65477,-104.29459,8.617,1.43,16543,2,1064,2,5,8,0.05,0.02,-1,-1,-1.0,31.64805,-104.29295,6.671,texnet2021agxp,1609785825000,,2021-01-04 18:43:45.499000,-11610.02065129324,3718.0786493860796,8.617
12467,2021,1,5,1,33,10.025,410664790,31.59454,-104.24859,6.115,1.99,12467,6,501,90,538,476,0.04,0.02,-1,-1,-1.0,31.58667,-104.25482,6.466,texnet2021ahlc,1609810390000,,2021-01-05 01:33:10.025000,-11604.899954716751,3710.2045887642857,6.115
16980,2021,1,5,12,10,44.662,410703044,31.59313,-104.23317,6.423,2.01,16980,6,501,42,155,166,0.04,0.07,-1,-1,-1.0,31.57662,-104.24399,6.157,texnet2021aigd,1609848645000,,2021-01-05 12:10:44.661999,-11603.18340816872,3710.020315980106,6.423
16218,2021,1,7,1,51,46.802,410838706,31.65296,-104.30318,6.888,1.54,16218,2,1064,18,61,69,0.06,0.01,-1,-1,-1.0,31.65353,-104.29837,8.317,texnet2021alcs,1609984307000,,2021-01-07 01:51:46.801999,-11610.976885719156,3717.8419479728236,6.888
15476,2021,1,7,3,23,46.79,410844226,31.65462,-104.31605,6.172,2.31,15476,2,1064,12,53,54,0.01,0.02,-1,-1,-1.0,31.65137,-104.31423,6.132,texnet2021alft,1609989827000,,2021-01-07 03:23:46.789999,-11612.409567565666,3718.0590330716695,6.172
7571,2021,1,7,18,6,2.413,410897162,31.65542,-104.31671,6.344,1.81,7571,2,1064,16,70,75,0.01,0.02,-1,-1,-1.0,31.65068,-104.3145,6.98,texnet2021amiv,1610042762000,,2021-01-07 18:06:02.412999,-11612.48303842959,3718.1636537810596,6.344
10131,2021,1,7,19,42,5.279,410902924,31.65557,-104.31586,6.408,1.68,10131,2,1064,13,55,61,0.01,0.01,-1,-1,-1.0,31.65023,-104.31288,7.134,texnet2021amma,1610048525000,,2021-01-07 19:42:05.278999,-11612.388416862415,3718.1832702643355,6.408
12389,2021,1,8,3,32,18.723,410931138,31.60239,-104.22048,7.277,1.58,12389,6,501,47,204,195,0.06,0.04,-1,-1,-1.0,31.60433,-104.21837,6.774,texnet2021anbn,1610076739000,,2021-01-08 03:32:18.722999,-11601.770763830551,3711.2305556166716,7.277
8108,2021,1,8,10,51,44.041,410957503,31.66143,-104.33225,7.14,1.49,8108,2,1064,22,136,92,0.01,0.01,-1,-1,-1.0,31.6515,-104.33173,7.7,texnet2021anqa,1610103104000,,2021-01-08 10:51:44.040999,-11614.212943316517,3718.949645660596,7.14
3518,2021,1,9,0,2,7.513,411004927,31.63805,-104.22178,5.999,1.76,3518,5,592,17,66,82,0.03,0.08,-1,-1,-1.0,31.63559,-104.21752,6.157,texnet2021aoqc,1610150528000,,2021-01-09 00:02:07.512999,-11601.915479168583,3715.892279083277,5.999
16222,2021,1,9,8,34,45.186,411035685,31.63982,-104.22633,6.124,2.04,16222,5,592,39,196,175,0.05,0.02,-1,-1,-1.0,31.63899,-104.22642,6.132,texnet2021apgz,1610181285000,,2021-01-09 08:34:45.185999,-11602.421982851693,3716.1237123550245,6.124
10419,2021,1,9,8,39,20.313,411035960,31.64014,-104.22733,6.076,1.66,10419,5,592,38,190,189,0.02,0.03,-1,-1,-1.0,31.63943,-104.23073,6.697,texnet2021aphe,1610181560000,,2021-01-09 08:39:20.312999,-11602.533302342486,3716.165553868707,6.076
11238,2021,1,9,8,57,19.748,411037039,31.63994,-104.22329,6.153,1.83,11238,5,592,23,92,113,0.02,0.02,-1,-1,-1.0,31.63556,-104.2229,6.157,texnet2021aphu,1610182640000,,2021-01-09 08:57:19.748000,-11602.083571599684,3716.139402905782,6.153
16946,2021,1,9,9,6,43.846,411037603,31.6396,-104.2286,5.833,2.05,16946,5,592,17,92,61,0.02,0.03,-1,-1,-1.0,31.63506,-104.22989,6.62,texnet2021apib,1610183204000,,2021-01-09 09:06:43.845999,-11602.674678095793,3716.0949463978927,5.833
18603,2021,1,9,11,7,0.095,411044819,31.59442,-104.24653,6.091,1.63,18603,6,501,62,226,377,0.01,0.02,-1,-1,-1.0,31.58092,-104.25666,6.132,texnet2021apma,1610190420000,,2021-01-09 11:07:00.095000,-11604.67063656572,3710.188905865555,6.091
4043,2021,1,9,11,59,12.409,411047952,31.63747,-104.22142,6.037,1.99,4043,5,592,21,74,113,0.04,0.03,-1,-1,-1.0,31.63464,-104.22289,6.157,texnet2021apnu,1610193552000,,2021-01-09 11:59:12.409000,-11601.875404151899,3715.8164431501905,6.037
9524,2021,1,9,17,14,14.432,411066854,31.59235,-104.23716,6.397,1.89,9524,6,501,11,38,64,0.03,0.01,-1,-1,-1.0,31.59226,-104.24195,7.391,texnet2021apyd,1610212454000,,2021-01-09 17:14:14.432000,-11603.627572936986,3709.918379042384,6.397
2845,2021,1,9,17,26,47.887,411067607,31.63592,-104.21821,6.069,1.67,2845,5,592,20,79,92,0.04,0.03,-1,-1,-1.0,31.63652,-104.21537,7.391,texnet2021apyo,1610213208000,,2021-01-09 17:26:47.887000,-11601.518068586453,3715.6137804774753,6.069
10566,2021,1,9,18,50,28.167,411072628,31.64019,-104.22267,6.173,1.73,10566,5,592,33,138,160,0.02,0.03,-1,-1,-1.0,31.64475,-104.22296,6.157,texnet2021aqbi,1610218228000,,2021-01-09 18:50:28.167000,-11602.014553515388,3716.1720916182267,6.173
143,2021,1,9,21,38,50.258,411082730,31.64096,-104.22365,6.241,2.61,143,5,592,45,256,179,0.05,0.02,-1,-1,-1.0,31.64544,-104.2227,6.183,texnet2021aqgw,1610228330000,,2021-01-09 21:38:50.258000,-11602.123646616368,3716.2727734047667,6.241
14860,2021,1,10,2,37,58.899,411100678,31.59485,-104.24602,6.092,1.66,14860,6,501,105,641,555,0.05,0.01,-1,-1,-1.0,31.58116,-104.25478,7.083,texnet2021aqqs,1610246279000,,2021-01-10 02:37:58.899000,-11604.613863625413,3710.2451030128473,6.092
10704,2021,1,10,2,50,54.818,411101454,31.5946,-104.24608,6.154,2.48,10704,6,501,118,714,687,0.03,0.02,-1,-1,-1.0,31.58946,-104.24946,6.157,texnet2021aqre,1610247055000,,2021-01-10 02:50:54.817999,-11604.62054279486,3710.212430221227,6.154
10668,2021,1,10,5,9,53.125,411109792,31.64052,-104.21874,6.553,1.38,10668,5,592,29,108,154,0.01,0.01,-1,-1,-1.0,31.64062,-104.22132,6.414,texnet2021aqvt,1610255393000,,2021-01-10 05:09:53.125000,-11601.577067916573,3716.215240853226,6.553
16890,2021,1,10,5,45,39.651,411111939,31.63983,-104.21679,6.516,1.96,16890,5,592,43,200,230,0.04,0.03,-1,-1,-1.0,31.6411,-104.21863,6.157,texnet2021aqwy,1610257540000,,2021-01-10 05:45:39.651000,-11601.359994909526,3716.1250199001483,6.516
4345,2021,1,10,6,39,7.729,411115147,31.64028,-104.21736,6.596,1.98,4345,5,592,36,149,202,0.03,0.01,-1,-1,-1.0,31.6503,-104.21655,6.671,texnet2021aqys,1610260748000,,2021-01-10 06:39:07.729000,-11601.423447019277,3716.1838595762224,6.596
6855,2021,1,10,6,39,20.987,411115160,31.63559,-104.21752,7.597,1.91,6855,2257,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.63559,-104.21752,7.597,texnet2021aqyt,1610260761000,,2021-01-10 06:39:20.986999,-11601.441258137804,3715.5706333768157,7.597
12943,2021,1,10,9,7,4.117,411124023,31.63922,-104.2161,6.483,1.65,12943,5,592,31,110,177,0.02,0.07,-1,-1,-1.0,31.63925,-104.2197,6.157,texnet2021ardo,1610269624000,,2021-01-10 09:07:04.117000,-11601.283184460879,3716.0452599049636,6.483
5896,2021,1,10,12,46,18.664,411137178,31.64558,-104.21207,6.793,1.99,5896,5,592,14,67,71,0.03,0.04,-1,-1,-1.0,31.64269,-104.22214,6.646,texnet2021arku,1610282779000,,2021-01-10 12:46:18.664000,-11600.834566912981,3716.8768816338516,6.793
17715,2021,1,10,16,53,21.096,411152000,31.66056,-104.32234,6.503,1.64,17715,2,1064,11,50,51,0.01,0.01,-1,-1,-1.0,31.64789,-104.32093,6.671,texnet2021arsy,1610297601000,,2021-01-10 16:53:21.096000,-11613.109767162756,3718.8358633230264,6.503
17971,2021,1,10,18,5,30.371,411156330,31.62434,-104.25941,6.363,1.6,17971,3689,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.62434,-104.25941,6.363,texnet2021arvi,1610301930000,,2021-01-10 18:05:30.370999,-11606.104431607135,3714.0998010473086,6.363
9054,2021,1,10,20,13,57.733,411164037,31.63982,-104.22645,6.085,2.04,9054,5,592,35,184,156,0.02,0.02,-1,-1,-1.0,31.64199,-104.22294,6.157,texnet2021arzo,1610309638000,,2021-01-10 20:13:57.732999,-11602.435341190589,3716.1237123550245,6.085
10474,2021,1,10,20,30,35.295,411165035,31.6402,-104.22717,6.092,1.51,10474,5,592,7,37,40,0.01,0.01,-1,-1,-1.0,31.6484,-104.22837,6.157,texnet2021asad,1610310635000,,2021-01-10 20:30:35.295000,-11602.51549122396,3716.1733991685537,6.092
5949,2021,1,10,21,32,43.854,411168763,31.66077,-104.32421,6.446,1.79,5949,2,1064,29,112,147,0.02,0.01,-1,-1,-1.0,31.66166,-104.32428,6.157,texnet2021asce,1610314364000,,2021-01-10 21:32:43.853999,-11613.317934610539,3718.8633279276496,6.446
3964,2021,1,11,15,37,18.105,411233837,31.59322,-104.24718,6.165,1.9,3964,6,501,92,532,462,0.03,0.06,-1,-1,-1.0,31.59682,-104.24844,6.157,texnet2021atlv,1610379438000,,2021-01-11 15:37:18.105000,-11604.742994234732,3710.0320779893805,6.165
10372,2021,1,11,19,30,24.141,411247824,31.63745,-104.21445,6.275,2.09,10372,5,592,35,180,173,0.02,0.08,-1,-1,-1.0,31.64113,-104.21218,6.671,texnet2021attq,1610393424000,,2021-01-11 19:30:24.140999,-11601.099507301069,3715.813828126451,6.275
2001,2021,1,12,5,55,15.772,411285315,31.65308,-104.30463,7.356,1.66,2001,2,1064,22,96,139,0.03,0.08,-1,-1,-1.0,31.65624,-104.30701,6.671,texnet2021auog,1610430916000,,2021-01-12 05:55:15.772000,-11611.138298980806,3717.8576407415185,7.356
8607,2021,1,12,21,10,25.588,411340225,31.69826,-104.32419,5.587,1.68,8607,9,331,12,24,74,0.01,0.02,-1,-1,-1.0,31.6993,-104.33105,6.569,texnet2021avsj,1610485826000,,2021-01-12 21:10:25.588000,-11613.315708220722,3723.767409128198,5.587
11306,2021,1,13,1,12,11.83,411354731,31.5934,-104.24564,6.244,2.24,11306,6,501,126,767,657,0.03,0.06,-1,-1,-1.0,31.59569,-104.24494,6.646,texnet2021awak,1610500332000,,2021-01-13 01:12:11.830000,-11604.571562218911,3710.05560204202,6.244
455,2021,1,14,3,35,8.103,411449708,31.65498,-104.28883,6.685,1.8,455,2,1064,14,36,74,0.01,0.04,-1,-1,-1.0,31.66466,-104.28124,6.671,texnet2021ayaq,1610595308000,,2021-01-14 03:35:08.102999,-11609.379451026274,3718.1061122794445,6.685
9422,2021,1,14,12,3,58.313,411480238,31.63992,-104.21458,7.003,1.63,9422,5,592,6,14,28,0.02,0.02,-1,-1,-1.0,31.63651,-104.21752,6.157,texnet2021ayrk,1610625838000,,2021-01-14 12:03:58.313000,-11601.113978834872,3716.1367878125825,7.003
15919,2021,1,15,1,40,41.664,411529241,31.62387,-104.23533,5.656,1.76,15919,275,4,3,9,15,0.01,0.01,-1,-1,-1.0,31.61436,-104.23458,6.569,texnet2021azsj,1610674842000,,2021-01-15 01:40:41.664000,-11603.423858268832,3714.0383568116013,5.656
8716,2021,1,15,9,51,56.26,411558716,31.5951,-104.24538,6.112,2.11,8716,6,501,122,701,582,0.04,0.02,-1,-1,-1.0,31.58855,-104.24838,6.157,texnet2021baio,1610704316000,,2021-01-15 09:51:56.259999,-11604.542619151305,3710.277775892155,6.112
8787,2021,1,16,3,42,33.614,411622953,31.64603,-104.22237,7.324,1.55,8787,5,592,30,110,119,0.09,0.02,-1,-1,-1.0,31.6489,-104.2203,7.751,texnet2021bbrx,1610768554000,,2021-01-16 03:42:33.613999,-11601.981157668151,3716.935724948883,7.324
15759,2021,1,16,4,40,36.386,411626436,31.65137,-104.29667,7.012,2.5,15759,2,1064,53,190,294,0.03,0.03,-1,-1,-1.0,31.65609,-104.29274,7.417,texnet2021bbtu,1610772036000,,2021-01-16 04:40:36.386000,-11610.252195834093,3717.6340207003964,7.012
15687,2021,1,16,7,59,50.688,411638390,31.59652,-104.12043,7.288,1.79,15687,925,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.59652,-104.12043,7.288,texnet2021bcaj,1610783991000,,2021-01-16 07:59:50.688000,-11590.633248776683,3710.4633595102055,7.288
16875,2021,1,16,8,37,39.18,411640658,31.64589,-104.22382,7.257,1.42,16875,5,592,18,77,81,0.03,0.03,-1,-1,-1.0,31.64382,-104.22511,7.597,texnet2021bcbq,1610786259000,,2021-01-16 08:37:39.179999,-11602.142570929804,3716.9174181092403,7.257
9161,2021,1,16,8,49,2.465,411641342,31.64542,-104.22346,7.285,1.85,9161,5,592,42,139,189,0.03,0.06,-1,-1,-1.0,31.64015,-104.22401,6.98,texnet2021bcbz,1610786942000,,2021-01-16 08:49:02.464999,-11602.102495913115,3716.8559596349246,7.285
7257,2021,1,16,9,35,23.367,411644123,31.64579,-104.22489,7.285,1.4,7257,5,592,15,46,69,0.12,0.09,-1,-1,-1.0,31.64752,-104.21975,6.157,texnet2021bcdo,1610789723000,,2021-01-16 09:35:23.367000,-11602.26168278495,3716.9043418120878,7.285
11995,2021,1,16,22,51,1.665,411691861,31.64709,-104.22723,6.961,1.68,11995,5,592,53,169,288,0.02,0.02,-1,-1,-1.0,31.64657,-104.22621,8.522,texnet2021bddu,1610837462000,,2021-01-16 22:51:01.665000,-11602.522170393408,3717.074334772208,6.961
16282,2021,1,17,2,16,13.942,411704173,31.58801,-104.20776,6.497,1.75,16282,6,501,79,450,340,0.04,0.02,-1,-1,-1.0,31.57772,-104.20851,6.157,texnet2021bdkn,1610849774000,,2021-01-17 02:16:13.942000,-11600.35477990766,3709.3512070507945,6.497
11326,2021,1,17,7,12,12.343,411721932,31.61428,-104.10948,7.135,1.98,11326,4,706,44,105,261,0.01,0.03,-1,-1,-1.0,31.61407,-104.10116,7.494,texnet2021bduh,1610867532000,,2021-01-17 07:12:12.343000,-11589.414300352499,3712.7847007032733,7.135
17277,2021,1,17,15,54,21.21,411753260,31.64864,-104.22834,7.187,1.7,17277,5,592,80,241,437,0.01,0.04,-1,-1,-1.0,31.64472,-104.22835,7.597,texnet2021beln,1610898861000,,2021-01-17 15:54:21.210000,-11602.645735028189,3717.2770217931543,7.187
18624,2021,1,17,19,3,35.178,411764615,31.64698,-104.22488,6.924,2.89,18624,5,592,168,690,990,0.03,0.04,-1,-1,-1.0,31.64475,-104.22296,6.26,texnet2021beru,1610910215000,,2021-01-17 19:03:35.177999,-11602.260569590044,3717.059950660443,6.924
18750,2021,1,17,19,20,6.88,411765606,31.64693,-104.22417,7.001,2.11,18750,5,592,105,371,586,0.02,0.04,-1,-1,-1.0,31.64382,-104.22511,7.083,texnet2021besi,1610911207000,,2021-01-17 19:20:06.879999,-11602.181532751581,3717.053412433449,7.001
13646,2021,1,17,19,28,41.586,411766121,31.64704,-104.22411,6.985,1.55,13646,5,592,84,215,477,0.01,0.01,-1,-1,-1.0,31.64477,-104.21866,6.671,texnet2021besp,1610911722000,,2021-01-17 19:28:41.585999,-11602.174853582132,3717.067796537478,6.985
14338,2021,1,17,19,47,25.007,411767244,31.64696,-104.22594,6.974,1.72,14338,5,592,65,207,335,0.01,0.03,-1,-1,-1.0,31.64886,-104.22891,7.751,texnet2021betf,1610912845000,,2021-01-17 19:47:25.007000,-11602.378568250284,3717.057335369223,6.974
3995,2021,1,18,7,20,42.57,411808842,31.64293,-104.23186,5.992,1.56,3995,5,592,11,59,39,0.01,0.01,-1,-1,-1.0,31.64655,-104.23051,6.774,texnet2021bfqc,1610954443000,,2021-01-18 07:20:42.570000,-11603.037579635778,3716.5303656669535,5.992
18602,2021,1,18,11,32,39.752,411823959,31.60336,-104.22144,7.179,1.47,18602,6,501,16,70,54,0.04,0.05,-1,-1,-1.0,31.60711,-104.21409,6.671,texnet2021bfyk,1610969560000,,2021-01-18 11:32:39.752000,-11601.877630541714,3711.3573371417174,7.179
15635,2021,1,19,0,35,17.755,411870917,31.61487,-104.10306,6.806,1.59,15635,4,706,163,488,829,0.01,0.01,-1,-1,-1.0,31.61037,-104.10545,8.214,texnet2021bgyf,1611016518000,,2021-01-19 00:35:17.754999,-11588.699629221604,3712.8618249306955,6.806
17558,2021,1,19,2,48,5.974,411878886,31.64639,-104.23343,6.462,1.72,17558,5,592,30,87,123,0.08,0.03,-1,-1,-1.0,31.64423,-104.23426,6.414,texnet2021bhcp,1611024486000,,2021-01-19 02:48:05.974000,-11603.212351236325,3716.9827998059873,6.462
9315,2021,1,19,16,32,36.868,411928356,31.58045,-104.2139,6.157,1.64,9315,3012,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.58045,-104.2139,6.157,texnet2021bidu,1611073957000,,2021-01-19 16:32:36.868000,-11601.038281581132,3708.3632931177913,6.157
5355,2021,1,19,18,43,51.762,411936231,31.5944,-104.20817,6.359,2.04,5355,6,501,33,121,149,0.03,0.02,-1,-1,-1.0,31.597,-104.21294,7.597,texnet2021biid,1611081832000,,2021-01-19 18:43:51.762000,-11600.400420898886,3710.186292051065,6.359
1580,2021,1,19,19,18,51.268,411938330,31.65,-104.23515,6.995,1.75,1580,5,592,100,254,571,0.02,0.02,-1,-1,-1.0,31.64561,-104.23373,7.186,texnet2021bijh,1611083931000,,2021-01-19 19:18:51.268000,-11603.40382076049,3717.4548660919954,6.995
