ev_id,origin_time,eq_latitude,eq_longitude,magnitude,v_ij
texnet2021qljy,2021-08-22 22:05:20.635999,31.49706,-103.98761,1.78,1.496901445896109
texnet2021qmfj,2021-08-23 08:55:08.708000,31.61598,-104.10155,1.76,1.4843371618576235
texnet2021qmte,2021-08-23 15:54:09.414999,31.49448,-103.9812,1.64,1.595358900505658
texnet2021qoss,2021-08-24 17:55:41.728999,31.69729,-104.13673,2.66,1.8310912700178106
texnet2021qpzy,2021-08-25 10:42:21.597999,31.61571,-103.96695,1.73,1.1330530431347874
texnet2021qryv,2021-08-26 12:25:42.581000,31.49978,-104.00029,1.93,1.5857161783327514
texnet2021qsrc,2021-08-26 21:39:40.978999,31.69609,-104.13432,1.64,1.709091324934391
texnet2021qviv,2021-08-28 08:52:07.676999,31.61391,-103.96174,1.58,1.3598302147699886
texnet2021qvnf,2021-08-28 11:05:49.140000,31.63289,-103.98397,2.05,3.05019830429259
texnet2021rcvk,2021-09-01 11:10:33.700000,31.59813,-104.00178,2.11,1.7594953996864644
texnet2021renu,2021-09-02 09:37:01.006000,31.70891,-104.02112,2.36,1.6894886419581514
texnet2021rfeu,2021-09-02 18:12:12.125999,31.59882,-104.0024,2.28,1.7624423112538579
texnet2021rijj,2021-09-04 11:56:06.325999,31.71071,-104.01953,2.69,1.7586850468357114
texnet2021rijw,2021-09-04 12:11:03.415999,31.7105,-104.01937,1.84,1.7432729075370905
texnet2021rkpi,2021-09-05 17:12:38.972999,31.50075,-103.99411,1.86,1.6742409671908243
texnet2021rkvs,2021-09-05 20:26:14.345000,31.71195,-104.01807,2.25,1.7326369427208557
texnet2021rkyc,2021-09-05 21:38:46.375999,31.71179,-104.01864,2.18,1.7091646731059147
texnet2021rlvl,2021-09-06 09:27:48.039000,31.71013,-104.02009,2.24,1.6221437501860592
texnet2021rmim,2021-09-06 16:00:51.725000,31.70837,-104.02215,2.0,1.6699684135494517
texnet2021rrrq,2021-09-09 14:20:00.312000,31.61739,-104.10137,1.82,1.3544812788029845
texnet2021rson,2021-09-10 01:53:44.482999,31.6158,-104.09969,1.84,1.7214244018621283
texnet2021rtii,2021-09-10 11:54:25.172999,31.61578,-104.09872,2.1,1.828826810242757
texnet2021sakr,2021-09-14 09:01:27.121999,31.70065,-104.14804,1.89,1.5095362845046278
texnet2021sdia,2021-09-15 23:05:49.996999,31.59842,-103.99316,1.92,1.4136283055898682
texnet2021sfbq,2021-09-16 22:09:05.133000,31.59742,-104.00217,2.31,2.1268281114986154
texnet2021sive,2021-09-18 23:26:15.634000,31.59931,-103.9998,1.68,1.6423576399569364
texnet2021sizm,2021-09-19 01:36:57.255000,31.59725,-104.00042,2.17,1.7123786861614043
texnet2021sjcw,2021-09-19 03:18:51.328000,31.61736,-104.10125,1.68,1.4628234184928242
texnet2021sjtk,2021-09-19 11:40:46.396999,31.59798,-103.99866,2.0,1.6049435522427689
texnet2021skje,2021-09-19 19:36:38.161999,31.6133,-104.0969,1.56,1.8768994069347162
texnet2021skmk,2021-09-19 21:16:34.905999,31.61234,-103.95923,2.16,1.536587577098437
texnet2021skmp,2021-09-19 21:20:51.295000,31.61207,-103.95911,1.79,1.8099167399606038
texnet2021sknv,2021-09-19 21:59:03.092000,31.61181,-103.95839,2.18,1.8494469027564193
texnet2021skof,2021-09-19 22:10:32.734000,31.61164,-103.95755,2.46,1.6627139317064774
texnet2021skom,2021-09-19 22:18:48.570999,31.6132,-103.96011,2.21,1.6927721546292052
texnet2021skoo,2021-09-19 22:21:04.246000,31.61038,-103.95532,1.95,1.4798499033697778
texnet2021skon,2021-09-19 22:23:08.326999,31.6118,-103.95738,1.9,1.5732703460686799
texnet2021skox,2021-09-19 22:31:31.594000,31.61088,-103.95659,2.08,1.8738128502078517
texnet2021skpb,2021-09-19 22:36:23.455999,31.60978,-103.95502,1.91,1.9355215401571273
texnet2021skph,2021-09-19 22:43:34.118999,31.61159,-103.95755,2.21,1.7118659727852503
texnet2021skqe,2021-09-19 23:10:49.119999,31.61105,-103.95718,1.75,3.3157952943839177
texnet2021sksv,2021-09-20 00:31:09.555999,31.61351,-103.96091,2.04,1.8268798699457185
texnet2021skzy,2021-09-20 04:06:13.874000,31.69886,-104.14287,1.82,1.84166980723495
texnet2021sldi,2021-09-20 05:49:24.629000,31.69919,-104.14391,1.66,1.7008683357301448
texnet2021snhw,2021-09-21 10:22:58.118999,31.59672,-103.99922,1.78,1.7151048070876487
texnet2021sphd,2021-09-22 12:17:13.057999,31.6182,-104.10442,1.68,1.5811912398393706
texnet2021sqhc,2021-09-23 01:24:04.315999,31.59726,-103.99848,1.62,1.6649264553962537
texnet2021sqnu,2021-09-23 04:47:17.254000,31.59752,-104.00263,1.7,1.9702382180055689
texnet2021sqpj,2021-09-23 05:35:14.146000,31.70086,-104.14846,1.55,1.715646762089414
texnet2021squv,2021-09-23 08:19:31.437000,31.59033,-103.99803,2.27,1.5767055200380276
texnet2021srrc,2021-09-23 19:35:15.811999,31.59793,-103.99134,1.57,1.6359845345230863
texnet2021sruy,2021-09-23 21:32:03.717000,31.61608,-104.09755,1.75,1.85134049369575
texnet2021ssnn,2021-09-24 06:55:34.322000,31.6145,-104.10128,1.62,1.671087461089947
texnet2021tdej,2021-09-30 02:48:01.724000,31.70087,-104.05832,2.31,1.746273177518479
texnet2021tgjq,2021-10-01 20:50:53.505000,31.59754,-103.99412,2.37,1.605780447574908
texnet2021tibh,2021-10-02 18:54:57.787999,31.71006,-104.02135,3.38,1.7451400605308267
texnet2021tibk,2021-10-02 18:55:43.408999,31.70935,-104.00074,3.56,1.8301539844758314
texnet2021tibj,2021-10-02 18:57:45.752000,31.70753,-104.02912,2.96,1.7318253015091387
texnet2021tibn,2021-10-02 19:02:10.569000,31.71233,-104.02461,2.2,1.5715907296272897
texnet2021tiow,2021-10-03 01:46:57.566000,31.71076,-104.01777,2.74,1.412058144018434
texnet2021tiox,2021-10-03 01:48:10.646000,31.70708,-104.02874,3.28,1.7780012242299783
texnet2021tipv,2021-10-03 02:15:45.295000,31.70438,-104.02995,1.9,1.7166093254180756
texnet2021tivz,2021-10-03 05:23:15.432999,31.71001,-104.01909,2.51,1.7321813254569047
texnet2021tiyg,2021-10-03 06:35:53.066000,31.70542,-104.02794,2.43,1.722701717901054
texnet2021tjmk,2021-10-03 13:40:27.940000,31.70229,-104.14306,2.35,1.7331956860267863
texnet2021tjyn,2021-10-03 19:47:34.899000,31.70146,-104.14293,2.03,1.6489093465043052
texnet2021tkss,2021-10-04 05:58:33.789000,31.71352,-104.01389,2.11,1.7246460859570816
texnet2021tlov,2021-10-04 17:10:14.446999,31.71669,-104.00989,2.09,1.7531914474624744
texnet2021tlpf,2021-10-04 17:21:28.471000,31.71697,-104.00941,2.03,1.7975424122279506
texnet2021tlqq,2021-10-04 18:05:05.217999,31.71625,-104.01142,2.52,1.7048033340058557
texnet2021ttzy,2021-10-09 07:52:16.757000,31.61397,-104.10108,1.97,1.7813785261172619
texnet2021tvdv,2021-10-09 22:58:23.565999,31.71143,-104.02102,2.49,1.7560463141114333
texnet2021twgw,2021-10-10 13:38:23.689000,31.59656,-104.00264,1.99,1.8635425045015375
texnet2021udaa,2021-10-14 06:07:53.527000,31.70274,-104.15058,2.09,1.635114260574376
texnet2021uhqz,2021-10-16 19:15:07.480000,31.71116,-104.01615,2.12,1.729712440138084
texnet2021ujhz,2021-10-17 16:58:41.347000,31.71269,-104.01604,2.88,1.7528546126736675
texnet2021ujlz,2021-10-17 19:00:11.144999,31.71107,-104.02006,3.36,1.736391509242832
texnet2021uloe,2021-10-18 22:22:48.100999,31.70739,-104.02721,2.27,1.5188088332671494
texnet2021uodi,2021-10-20 08:18:05.775000,31.71414,-104.01587,2.32,1.8314330762958675
texnet2021uohv,2021-10-20 10:34:12.041999,31.71644,-104.01117,1.98,1.69586583788922
texnet2021uoim,2021-10-20 10:54:19.411999,31.7167,-104.00974,1.97,1.8195111951365224
texnet2021upne,2021-10-21 02:24:29.452999,31.60989,-103.9846,1.93,1.8147551942614135
texnet2021uuxz,2021-10-24 01:32:59.298000,31.71979,-103.99716,2.27,1.7842835590892543
texnet2021vaom,2021-10-27 03:34:43.587000,31.70115,-104.15063,2.92,1.5491143072043072
texnet2021vfge,2021-10-29 17:00:58.255000,31.74434,-104.15903,2.28,1.7872754029428641
texnet2021vkgv,2021-11-01 11:03:31.943999,31.71435,-104.0082,1.89,1.7506074415845574
texnet2021vlng,2021-11-02 03:26:36.656999,31.59754,-103.99401,2.15,1.6598361019809895
texnet2021vmeb,2021-11-02 11:55:38.719999,31.70035,-104.14038,1.9,0.9270370707294256
texnet2021vmee,2021-11-02 11:56:51.551999,31.70064,-104.14027,2.02,1.7150706590652842
texnet2021vmjv,2021-11-02 14:50:27.986000,31.69808,-104.13958,2.43,1.7490647359999305
texnet2021vmkn,2021-11-02 15:12:37.365000,31.69782,-104.14023,2.21,1.708464297742386
texnet2021vpsk,2021-11-04 10:35:26.871999,31.59711,-104.00346,2.29,1.7579393879381002
texnet2021vrjh,2021-11-05 08:16:10.102999,31.62663,-103.97337,2.19,1.7643288824084968
texnet2021vwwv,2021-11-08 08:46:33.887000,31.61539,-104.09941,1.98,1.6364852130373209
texnet2021wbug,2021-11-11 01:09:50.987999,31.54753,-104.04629,2.21,1.6792950117281311
texnet2021wlgj,2021-11-16 05:29:58.088000,31.5994,-103.99964,2.17,1.7186300278933577
texnet2021wqsc,2021-11-19 05:06:28.481999,31.61787,-104.09319,2.19,1.613836204664262
texnet2021wtzx,2021-11-21 00:31:44.185999,31.58526,-103.92782,2.03,1.592143384391873
texnet2021wuvz,2021-11-21 11:35:12.170999,31.61683,-104.09492,2.03,1.823172218039207
texnet2021wxuk,2021-11-23 02:14:07.831999,31.61054,-103.98805,2.18,1.6676354997379004
texnet2021xcis,2021-11-25 13:59:30.379000,31.64309,-104.01703,2.62,1.7494146058148745
texnet2021xcrp,2021-11-25 18:29:11.323000,31.60793,-103.98392,1.91,1.6077214204867007
texnet2021xdnn,2021-11-26 05:34:13.250999,31.49649,-103.98509,2.26,1.4657433723725974
texnet2021xhvq,2021-11-28 14:12:33.341000,31.59711,-104.00456,2.27,1.7241905301388276
texnet2021xsru,2021-12-04 12:45:44.838000,31.73111,-104.08796,2.54,1.7297279339945075
texnet2021yafw,2021-12-08 15:49:27.954000,31.60782,-103.98315,2.09,1.5492967065406038
texnet2021yagd,2021-12-08 15:57:02.282000,31.60851,-103.9841,2.23,1.7201666561151743
texnet2021yope,2021-12-16 12:25:25.420999,31.56344,-104.0265,4.38,1.6481346024507832
texnet2021yopr,2021-12-16 12:40:52.036999,31.56334,-104.02762,2.22,1.6488407031256997
texnet2021yzsk,2021-12-22 14:34:06.190000,31.59677,-104.0042,2.27,1.7662322059361828
texnet2021zjar,2021-12-27 16:56:55.075000,31.73549,-104.10879,2.66,1.7347332651815817
texnet2021zmip,2021-12-29 12:22:24.972999,31.73629,-104.11021,2.64,1.7414307781655152
texnet2021zmkf,2021-12-29 13:11:16.437999,31.73584,-104.10447,2.57,1.724895250421066
texnet2022adoj,2022-01-02 22:39:57.726999,31.61739,-104.01268,2.66,1.8147406161495636
texnet2022adxi,2022-01-03 03:11:57.003999,31.6211,-104.00974,2.56,1.8388901708461451
texnet2022aepq,2022-01-03 12:24:45.774999,31.62024,-104.00894,3.23,1.7389077426938115
texnet2022ahie,2022-01-05 00:05:08.266999,31.5728,-103.93126,2.01,1.6815290828301601
texnet2022ahje,2022-01-05 00:35:47.493999,31.57372,-103.93182,2.41,1.7088964240796773
texnet2022ajeg,2022-01-06 00:21:14.820999,31.59693,-104.0053,2.13,1.680910651820713
texnet2022aykm,2022-01-14 08:33:14.191000,31.56756,-104.02334,2.36,1.6112662549996872
texnet2022bapy,2022-01-15 13:35:11.714000,31.62051,-104.09797,2.18,1.5389694788165527
texnet2022bctn,2022-01-16 17:40:37.210000,31.62079,-104.1019,2.28,1.7160707867167126
texnet2022bewq,2022-01-17 21:33:25.623000,31.60728,-103.98068,1.86,1.7184615514391892
texnet2022bgaj,2022-01-18 12:31:47.936999,31.59677,-104.00027,2.76,1.7402233554431354
texnet2022bmjf,2022-01-21 23:49:07.649000,31.60824,-103.98117,2.3,1.613359677738552
texnet2022byde,2022-01-28 10:23:37.097999,31.71089,-104.0007,2.55,1.6808090440211119
texnet2022byef,2022-01-28 10:55:48.515999,31.71073,-104.00017,2.09,1.6938494482049515
texnet2022cdsp,2022-01-31 11:52:06.261999,31.64287,-104.01684,2.33,1.9150408925698765
texnet2022dkug,2022-02-18 14:11:37.917999,31.69831,-104.14523,2.53,1.7793523323361133
texnet2022dsva,2022-02-22 23:41:05.578000,31.61961,-104.10249,1.85,1.5081404930358548
texnet2022ejzg,2022-03-04 09:07:22.422000,31.59172,-104.00905,3.09,1.4686050179065604
texnet2022ekbo,2022-03-04 10:16:42.854999,31.59253,-104.00962,2.4,1.3732810773347102
texnet2022etax,2022-03-09 08:11:37.521000,31.59149,-103.99562,2.11,1.7024559889722517
texnet2022faar,2022-03-13 04:00:54.533999,31.53588,-104.07161,3.38,1.2977829438086588
texnet2022facv,2022-03-13 05:06:06.719000,31.5351,-104.07094,2.6,1.6402559009283153
texnet2022fajn,2022-03-13 08:29:21.730000,31.53672,-104.07239,2.44,1.638534471736611
texnet2022fkby,2022-03-18 16:00:39.322000,31.61597,-104.09891,1.85,1.4079852681148135
texnet2022fkim,2022-03-18 19:18:55.743999,31.61697,-104.10017,1.8,1.7126393859283846
texnet2022fkqk,2022-03-18 23:19:39.500999,31.60661,-103.96155,3.07,1.2830196269314165
texnet2022fkrd,2022-03-18 23:41:59.911999,31.60692,-103.96205,2.53,1.4522056838879644
texnet2022fkwe,2022-03-19 02:13:34.371999,31.58641,-104.00151,2.23,0.5054973251055211
texnet2022fplw,2022-03-21 14:42:25.821000,31.61336,-103.97347,2.11,1.3279626356746954
texnet2022fpvv,2022-03-21 19:45:07.964999,31.61362,-103.97265,2.79,1.434247556270103
texnet2022fqwj,2022-03-22 09:07:49.115999,31.53817,-104.07348,2.1,1.6574383269820117
texnet2022frno,2022-03-22 17:49:56.249000,31.6014,-103.98464,2.46,1.461991872961438
texnet2022fugw,2022-03-24 05:52:08.801999,31.53589,-104.07098,1.72,0.2405799880167765
texnet2022fuim,2022-03-24 06:41:19.670000,31.53446,-104.07075,1.99,1.9261565748220082
texnet2022fzug,2022-03-27 06:18:43.969999,31.61462,-103.97373,3.75,1.7386363705619179
texnet2022fzuo,2022-03-27 06:28:33.631999,31.6082,-103.94298,2.44,1.495094492093519
texnet2022fzyq,2022-03-27 08:31:38.307999,31.61575,-103.97888,2.67,4.863187444175063
texnet2022gafq,2022-03-27 12:04:15.919000,31.6144,-103.96783,2.09,1.4387880087055678
texnet2022gapz,2022-03-27 17:17:15.377000,31.6145,-103.97058,1.89,1.4323166602155675
texnet2022gdfi,2022-03-29 03:18:54.210000,31.61291,-103.97118,2.66,1.5487418615780424
texnet2022graa,2022-04-05 16:32:17.528999,31.61249,-103.98097,2.13,1.6202408643961332
texnet2022gscb,2022-04-06 06:42:02.447999,31.61272,-103.98258,2.22,1.829471821789051
texnet2022gvrw,2022-04-08 06:05:55.156999,31.5859,-104.02155,2.01,1.8890825917795577
texnet2022gzqk,2022-04-10 09:54:37.442000,31.60727,-103.96317,2.19,1.492680463223736
texnet2022hiqg,2022-04-15 08:03:26.704999,31.60896,-103.97052,1.81,1.36533216552444
texnet2022hmfs,2022-04-17 07:15:45.143000,31.71152,-103.99669,2.18,1.8377259646004767
texnet2022hnyi,2022-04-18 05:48:30.660000,31.75163,-103.97859,2.18,2.114286335885692
texnet2022ifjt,2022-04-27 18:54:13.260999,31.61374,-103.96987,4.08,1.6796579935931415
texnet2022ifkg,2022-04-27 19:07:37.326999,31.61155,-103.97493,2.61,1.638484847700696
texnet2022ifnh,2022-04-27 20:41:25.667999,31.61147,-103.97575,3.67,1.6330941994861556
texnet2022igca,2022-04-28 04:07:35.942999,31.61249,-103.98394,2.91,1.6185407561236282
texnet2022igcc,2022-04-28 04:09:53.713000,31.59355,-104.00146,2.09,1.7938283969220608
texnet2022igcd,2022-04-28 04:10:58.262000,31.61144,-103.98092,3.65,1.7282337305368234
texnet2022igcn,2022-04-28 04:21:58.725000,31.61224,-103.98384,3.02,1.6314261057622326
texnet2022igfu,2022-04-28 06:02:19.343000,31.61139,-103.97464,2.07,2.077912688916763
texnet2022igkl,2022-04-28 08:22:39.064999,31.73245,-104.09183,2.8,1.645395308725076
texnet2022igtq,2022-04-28 13:01:42.826000,31.59693,-103.98589,2.1,0.9733332929808187
texnet2022ihbu,2022-04-28 17:08:58.427999,31.61114,-103.97198,3.97,1.6265466055973399
texnet2022ihcb,2022-04-28 17:16:00.686000,31.59412,-104.00478,2.14,1.8965511438624723
texnet2022ihgv,2022-04-28 19:40:32.485999,31.61127,-103.9837,2.17,1.5882345384167718
texnet2022ihla,2022-04-28 21:48:55.829000,31.61057,-103.98115,2.21,1.436900011414488
texnet2022ihmv,2022-04-28 22:43:11.744999,31.61119,-103.97958,2.04,1.689724236774033
texnet2022ihtj,2022-04-29 02:00:37.393000,31.62091,-103.9936,2.16,1.2885129817180538
texnet2022ikgk,2022-04-30 10:52:25.675000,31.61078,-103.97173,2.37,1.753020408752553
texnet2022ikgy,2022-04-30 11:08:56.746000,31.61335,-103.98093,2.13,1.5182978911948093
texnet2022iqwg,2022-05-04 01:42:38.207999,31.6124,-103.97379,2.13,1.311243536677479
texnet2022irqm,2022-05-04 11:58:53.829000,31.59604,-104.00456,2.45,1.6939024816152743
texnet2022irrg,2022-05-04 12:18:44.024000,31.59586,-104.00433,3.11,1.6664855298195094
texnet2022isec,2022-05-04 18:48:17.120999,31.61137,-103.97443,3.18,1.7155644638525345
texnet2022ised,2022-05-04 18:48:29.021000,31.61115,-103.97641,3.53,1.759497387686169
texnet2022ishl,2022-05-04 20:28:49.996999,31.51771,-104.00545,2.32,1.1256475850255003
texnet2022iurh,2022-05-06 03:44:01.171000,31.69911,-104.14365,2.61,2.1710329464514677
texnet2022iuww,2022-05-06 06:33:52.387000,31.69799,-104.14303,2.1,2.6666475506669562
texnet2022ivyj,2022-05-06 20:27:19.210000,31.70054,-104.13913,2.14,1.7313689141976345
texnet2022ivyy,2022-05-06 20:44:20.574999,31.69408,-104.14443,2.16,1.5353613385643892
texnet2022iwbz,2022-05-06 22:16:21.769999,31.6993,-104.13774,2.57,1.7121895106392255
texnet2022iwzk,2022-05-07 10:07:05.229000,31.70154,-104.14173,2.41,1.7526206338436654
texnet2022ixbv,2022-05-07 11:20:43.487999,31.70225,-104.14129,2.14,1.749722757334158
texnet2022iyht,2022-05-08 03:28:31.123000,31.69874,-104.1389,2.48,1.7410368098007243
texnet2022izbt,2022-05-08 13:34:08.038000,31.51504,-104.00366,2.36,1.581918678125796
texnet2022izpy,2022-05-08 20:44:21.599000,31.70039,-104.14682,2.28,1.8331983973236234
texnet2022jbbg,2022-05-09 15:35:09.343000,31.6113,-103.97846,2.95,1.8539193465511432
texnet2022jcag,2022-05-10 04:12:55.466000,31.57905,-104.00362,2.47,1.955123775338995
texnet2022jcia,2022-05-10 08:07:32.078000,31.51551,-104.00363,2.21,1.8179333319284643
texnet2022jcjl,2022-05-10 08:52:13.981999,31.51518,-104.00279,2.11,1.643514855222485
texnet2022jcxf,2022-05-10 15:49:15.433999,31.59557,-103.98398,2.24,2.027946423257195
texnet2022jfqp,2022-05-12 03:53:41.328000,31.60827,-103.96318,2.93,1.2811834401437143
texnet2022jjbe,2022-05-14 00:39:10.445000,31.69781,-104.13926,2.3,1.7904187478902656
texnet2022jjse,2022-05-14 09:15:22.591999,31.61083,-103.98657,2.73,1.6387777055794608
texnet2022jjsz,2022-05-14 09:38:02.883000,31.61349,-104.01078,1.99,1.5615983751803377
texnet2022jjun,2022-05-14 10:24:19.655999,31.61246,-103.99172,2.03,1.2930775477768057
texnet2022jjzf,2022-05-14 12:47:04.761000,31.61115,-103.97522,2.06,1.9487568371089288
texnet2022jwop,2022-05-21 10:11:05.280000,31.59253,-104.00219,2.01,1.4853365536706067
texnet2022jxkz,2022-05-21 21:30:12.112000,31.5968,-104.0007,2.56,1.723543629118263
texnet2022kcrc,2022-05-24 18:16:46.789000,31.70286,-104.15122,2.42,1.8848490147297277
texnet2022kdag,2022-05-24 22:53:17.998000,31.70255,-104.15016,2.23,1.6299627620924175
texnet2022kezr,2022-05-26 00:51:50.598999,31.56295,-104.03042,2.78,1.5450589109436366
texnet2022khfw,2022-05-27 06:16:19.980000,31.71883,-103.98656,2.51,1.7030175062206998
texnet2022khpq,2022-05-27 11:12:24.425999,31.60965,-103.9839,2.41,1.646798004522856
texnet2022kjmr,2022-05-28 11:59:38.520000,31.61144,-103.98093,2.29,1.4886581440880078
texnet2022kkwo,2022-05-29 06:07:27.379000,31.61333,-103.9873,2.19,1.991137186020962
texnet2022kkxt,2022-05-29 06:42:53.621000,31.61244,-103.98917,2.28,1.772005833144737
texnet2022klat,2022-05-29 08:17:01.304000,31.59306,-104.00483,2.02,1.702701862640563
texnet2022knkb,2022-05-30 15:12:20.417999,31.61292,-103.99125,2.09,1.7463266900702639
texnet2022komv,2022-05-31 05:44:18.637000,31.60998,-103.97828,2.07,1.8476405036889645
texnet2022kras,2022-06-01 15:01:50.229999,31.6112,-103.96996,4.35,1.7217141376639578
texnet2022krbb,2022-06-01 15:13:05.017000,31.59282,-104.00219,2.09,5.292235144514799
texnet2022krcj,2022-06-01 15:51:30.393000,31.60978,-103.98333,2.36,1.3978016026289157
texnet2022krcw,2022-06-01 16:06:13.596999,31.61011,-103.97744,3.26,1.6638764406337092
texnet2022krdh,2022-06-01 16:20:00.584000,31.61123,-103.98863,2.31,1.9979589683900862
texnet2022krfj,2022-06-01 17:23:00.838000,31.61119,-103.9893,2.89,2.012110872404061
texnet2022krgg,2022-06-01 17:49:26.911999,31.60064,-104.00749,2.51,2.261551229817413
texnet2022kryc,2022-06-02 02:50:31.428000,31.6099,-103.9815,2.0,1.2120120412177715
texnet2022kryr,2022-06-02 03:07:53.136000,31.60646,-104.04894,2.17,1.5085729315980174
texnet2022kspo,2022-06-02 11:39:33.634999,31.59328,-104.00833,1.91,1.7225902218752447
texnet2022ktdw,2022-06-02 18:52:49.561000,31.6144,-103.96758,2.23,1.6744014287433995
texnet2022ktml,2022-06-02 23:13:23.486999,31.61085,-103.97078,1.94,1.618841419808084
texnet2022kube,2022-06-03 06:37:29.222999,31.61059,-103.99064,2.36,1.603644419229782
texnet2022kubg,2022-06-03 06:40:57.356000,31.61029,-103.98733,2.15,1.454937517025567
texnet2022kueu,2022-06-03 08:29:11.159000,31.60942,-103.9839,2.28,1.4878048953388796
texnet2022kvel,2022-06-03 21:27:59.738999,31.61049,-103.98696,2.62,2.056841009641678
texnet2022kvff,2022-06-03 21:50:06.689000,31.59221,-104.00638,2.8,4.009290526894057
texnet2022kvgw,2022-06-03 22:41:30.292999,31.61079,-103.98772,2.62,1.4330356520418972
texnet2022kwcd,2022-06-04 09:24:47.744999,31.61115,-103.97582,2.24,1.7030446947618223
texnet2022kyqd,2022-06-05 18:46:01.610000,31.6001,-104.02847,2.62,1.7141093702583794
texnet2022kzzq,2022-06-06 12:42:34.703000,31.6108,-103.98941,2.31,1.846869198382576
texnet2022ldjy,2022-06-08 09:19:30.929999,31.60972,-103.98708,2.69,1.6862439420088091
texnet2022ldkv,2022-06-08 09:46:39.295000,31.60957,-103.98243,2.53,1.670555392485022
texnet2022ldky,2022-06-08 09:49:25.123000,31.59979,-103.9849,2.72,0.9996370190012751
texnet2022leec,2022-06-08 19:30:25.378000,31.60981,-103.98852,3.56,1.8102505380943401
texnet2022leep,2022-06-08 19:46:31.135999,31.61133,-103.98575,2.08,1.7028457276476716
texnet2022lfqw,2022-06-09 15:05:05.221000,31.6089,-103.96383,2.54,1.6567988423440347
texnet2022lglo,2022-06-10 01:32:46.981999,31.61076,-103.9933,2.43,1.5115511149389957
texnet2022lhdy,2022-06-10 10:50:04.450999,31.61161,-103.99282,2.21,1.662974741431268
texnet2022liic,2022-06-11 02:04:01.020999,31.71077,-104.01784,2.02,1.7529922778120997
texnet2022liip,2022-06-11 02:19:17.045999,31.71023,-104.01852,2.44,1.75417311045947
texnet2022limk,2022-06-11 04:14:48.777999,31.62822,-103.99883,2.26,1.5757598596178568
texnet2022ljhf,2022-06-11 14:46:02.294999,31.69779,-104.14187,2.07,1.5684070911966588
texnet2022lkry,2022-06-12 09:18:46.231000,31.56478,-104.02809,2.07,1.192085330959502
texnet2022llkg,2022-06-12 18:33:47.350999,31.6157,-104.10142,2.42,1.7750878060988202
texnet2022lmak,2022-06-13 02:44:06.870000,31.5659,-104.02765,2.76,1.5439482066465278
texnet2022loal,2022-06-14 05:01:43.155999,31.58823,-104.00797,2.01,1.4357780484025668
texnet2022luow,2022-06-17 19:09:15.865000,31.61643,-104.10082,2.21,1.6514813759895097
texnet2022lyah,2022-06-19 16:18:05.051999,31.73244,-104.10278,2.62,1.6695661253498169
texnet2022mbsa,2022-06-21 16:40:49.174999,31.73391,-104.10659,1.91,1.6789864378617112
texnet2022mbtn,2022-06-21 17:24:56.451999,31.59628,-104.00508,2.39,1.5673072073854883
texnet2022mbui,2022-06-21 17:50:05.059000,31.59674,-104.00378,2.28,1.9705888788568375
texnet2022mcwu,2022-06-22 08:12:57.593000,31.61174,-103.99075,2.84,1.763941193007067
texnet2022mdcz,2022-06-22 11:20:32.917000,31.61043,-103.99392,2.59,1.9326747077249746
texnet2022mein,2022-06-23 03:16:52.396999,31.611,-103.99318,2.37,1.9720162976153603
texnet2022mjfq,2022-06-25 19:29:37.344999,31.60995,-103.97203,2.56,1.6297422138354598
texnet2022mkas,2022-06-26 06:07:22.838999,31.61305,-103.9827,2.41,1.9411770526761953
texnet2022mkbm,2022-06-26 06:33:07.546000,31.61288,-103.98047,2.44,1.6620216985073675
texnet2022mkcn,2022-06-26 07:03:43.972999,31.61301,-103.97868,2.28,1.6810175438083128
texnet2022mkrb,2022-06-26 14:23:56.048000,31.61177,-103.97366,2.02,1.7468736036592707
texnet2022mqlw,2022-06-29 18:35:54.530000,31.61037,-103.9743,3.21,1.693791118118577
texnet2022mqlx,2022-06-29 18:36:01.663000,31.60899,-103.98494,3.28,1.35185114759966
texnet2022mrdd,2022-06-30 03:20:00.780000,31.42946,-103.83561,2.08,1.789424579558302
texnet2022mykb,2022-07-04 02:46:43.511000,31.6112,-103.99566,2.83,1.7314022179681257
texnet2022naom,2022-07-05 07:16:38.078000,31.61168,-103.98752,2.13,1.620579152431917
texnet2022nasu,2022-07-05 09:27:54.185000,31.60945,-103.9867,2.11,1.463780384271854
texnet2022ncpw,2022-07-06 10:15:18.036999,31.71286,-104.00011,2.14,1.6977918589053416
texnet2022nehg,2022-07-07 08:10:23.153999,31.61097,-103.99522,2.23,1.5496566999216168
texnet2022nekl,2022-07-07 09:47:09.433999,31.6105,-103.99393,2.55,1.7235211009120723
texnet2022neld,2022-07-07 10:09:00.885000,31.6107,-103.99321,2.02,1.5432097948037753
texnet2022ngxu,2022-07-08 18:48:22.003000,31.73515,-104.11109,2.25,1.7572071206113287
texnet2022nige,2022-07-09 12:09:58.954000,31.73468,-104.10834,2.47,1.811458384161776
texnet2022nlrw,2022-07-11 09:27:52.232999,31.60953,-103.98255,2.18,1.6611556000764742
texnet2022npcc,2022-07-13 06:04:00.359000,31.69526,-104.133,2.31,4.26228928065886
texnet2022npci,2022-07-13 06:10:42.051000,31.695,-104.13341,2.09,1.9737597345817173
texnet2022nqnd,2022-07-14 00:46:31.765999,31.73534,-104.11141,2.28,1.4388847858197933
