OBJECTID,yr,mon,day,hr,min_,sec,evid,latitude,longitude,depth,magnitude,qID,cID,nbranch,qnpair,qndiffP,qndiffS,rmsP,rmsS,eh,ez,et,latC,lonC,depC,ev_id,EventDate,Shape,origin_time,x[km],y[km],z[km]
19035,2020,9,26,21,35,5.319,402010505,31.66493,-104.34325,6.203,2.53,19035,2,1064,35,141,178,0.11,0.07,-1,-1,-1.0,31.66618,-104.33615,6.054,texnet2020szdb,1601156105000,,2020-09-26 21:35:05.318999,-11615.437457715243,3719.4074014623275,6.203
16020,2020,9,28,8,45,16.099,402137116,31.6684,-104.3666,6.591,1.86,16020,1,2279,84,237,405,0.02,0.03,-1,-1,-1.0,31.6715,-104.36742,6.98,texnet2020tbur,1601282716000,,2020-09-28 08:45:16.099000,-11618.036767825266,3719.8612506685945,6.591
18103,2020,9,29,6,12,28.525,402214348,31.68847,-104.44189,5.764,1.91,18103,11,313,3,9,11,0.07,0.02,-1,-1,-1.0,31.67661,-104.42991,6.671,texnet2020tdld,1601359949000,,2020-09-29 06:12:28.524999,-11626.41801228709,3722.486584426922,5.764
6786,2020,9,29,16,37,3.406,402251823,31.67186,-104.37202,5.803,1.52,6786,1,2279,78,171,400,0.03,0.02,-1,-1,-1.0,31.67696,-104.37716,7.391,texnet2020tefs,1601397423000,,2020-09-29 16:37:03.406000,-11618.640119465366,3720.3138088342007,5.803
18300,2020,9,30,5,50,52.372,402299452,31.69797,-104.39673,6.054,1.32,18300,3719,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.69797,-104.39673,6.054,texnet2020tffx,1601445052000,,2020-09-30 05:50:52.371999,-11621.390824082866,3723.729466515498,6.054
17815,2020,10,1,1,39,43.058,402370782,31.63197,-104.42206,6.887,1.13,17815,21,164,1,3,5,0.02,0.0,-1,-1,-1.0,31.64179,-104.41452,6.157,texnet2020tgtd,1601516383000,,2020-10-01 01:39:43.057999,-11624.210546784661,3715.0973328079813,6.887
18474,2020,10,1,19,7,12.697,402433632,31.68945,-104.36381,7.648,1.39,18474,1555,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.68945,-104.36381,7.648,texnet2020tibr,1601579233000,,2020-10-01 19:07:12.696999,-11617.72618644595,3722.614791640951,7.648
7691,2020,10,2,9,8,21.059,402484100,31.68621,-104.49417,5.992,1.37,7691,18,173,3,10,14,0.02,0.03,-1,-1,-1.0,31.68629,-104.49246,7.7,texnet2020tjdl,1601629701000,,2020-10-02 09:08:21.059000,-11632.237795265764,3722.190928053086,5.992
19394,2020,10,2,11,11,22.864,402491482,31.69006,-104.38029,6.441,2.02,19394,1,2279,29,116,115,0.03,0.01,-1,-1,-1.0,31.69069,-104.38589,6.774,texnet2020tjhm,1601637083000,,2020-10-02 11:11:22.864000,-11619.560731654226,3722.6945947740915,6.441
13866,2020,10,7,13,37,59.611,402932279,31.71949,-104.54573,5.05,1.76,13866,8,374,10,50,37,0.02,0.01,-1,-1,-1.0,31.71894,-104.55095,5.335,texnet2020tspv,1602077880000,,2020-10-07 13:37:59.610999,-11637.977428211065,3726.545392311642,5.05
13059,2020,10,7,13,43,47.372,402932627,31.71927,-104.54568,5.129,3.29,13059,8,374,8,53,34,0.01,0.01,-1,-1,-1.0,31.72172,-104.54883,5.335,texnet2020tspy,1602078227000,,2020-10-07 13:43:47.371999,-11637.971862236525,3726.5166016596404,5.129
16616,2020,10,7,13,52,54.863,402933174,31.71917,-104.54434,5.036,1.87,16616,8,374,8,37,26,0.04,0.01,-1,-1,-1.0,31.72167,-104.55529,5.335,texnet2020tsqi,1602078775000,,2020-10-07 13:52:54.862999,-11637.822694118862,3726.503515022227,5.036
3137,2020,10,7,14,5,7.525,402933907,31.71967,-104.54514,5.024,2.38,3137,8,374,10,51,38,0.02,0.02,-1,-1,-1.0,31.71517,-104.56384,4.923,texnet2020tsqt,1602079508000,,2020-10-07 14:05:07.525000,-11637.911749711497,3726.5689483504652,5.024
13088,2020,10,7,15,40,33.059,402939632,31.72223,-104.54721,4.93,2.75,13088,8,374,3,17,13,0.01,0.01,-1,-1,-1.0,31.72164,-104.55852,5.643,texnet2020tstw,1602085233000,,2020-10-07 15:40:33.058999,-11638.14218105744,3726.903972520766,4.93
14982,2020,10,8,9,27,39.682,403003659,31.65004,-104.43378,5.907,1.7,14982,21,164,9,25,32,0.03,0.02,-1,-1,-1.0,31.65955,-104.4389,6.62,texnet2020tuda,1602149260000,,2020-10-08 09:27:39.682000,-11625.515211216758,3717.4600968460595,5.907
15293,2020,10,9,3,35,31.348,403068930,31.71826,-104.5438,5.296,3.2,15293,8,374,6,40,15,0.01,0.02,-1,-1,-1.0,31.71785,-104.57356,4.512,texnet2020tvmz,1602214531000,,2020-10-09 03:35:31.347999,-11637.762581593834,3726.384427270513,5.296
8073,2020,10,9,3,39,39.821,403069180,31.71771,-104.54526,5.258,0.91,8073,8,374,6,21,19,0.05,0.01,-1,-1,-1.0,31.71936,-104.56198,5.429,texnet2020tvnc,1602214780000,,2020-10-09 03:39:39.820999,-11637.925108050391,3726.3124517236192,5.258
6830,2020,10,9,3,40,0.144,403069200,31.71691,-104.54486,5.369,3.16,6830,8,374,5,27,16,0.02,0.02,-1,-1,-1.0,31.72006,-104.52511,4.718,texnet2020tvnd,1602214800000,,2020-10-09 03:40:00.144000,-11637.880580254074,3726.207760781313,5.369
3891,2020,10,9,5,15,44.803,403074945,31.71654,-104.54568,5.574,1.72,3891,8,374,18,72,58,0.1,0.01,-1,-1,-1.0,31.72277,-104.5316,5.437,texnet2020tvqh,1602220545000,,2020-10-09 05:15:44.802999,-11637.971862236525,3726.1593415260295,5.574
13612,2020,10,10,1,6,2.973,403146362,31.64201,-104.41532,5.3,1.93,13612,426,2,1,5,5,0.0,0.01,-1,-1,-1.0,31.63718,-104.41555,6.054,texnet2020txdp,1602291963000,,2020-10-10 01:06:02.972999,-11623.460253416713,3716.410068093698,5.3
3573,2020,10,10,8,14,4.69,403172044,31.67603,-104.3782,5.631,2.54,3573,1,2279,190,694,978,0.03,0.04,-1,-1,-1.0,31.67144,-104.37819,6.054,texnet2020txrq,1602317645000,,2020-10-10 08:14:04.690000,-11619.328073918467,3720.8592553874614,5.631
4514,2020,10,10,20,10,33.237,403215033,31.71898,-104.54893,5.721,1.96,4514,8,374,14,46,47,0.02,0.03,-1,-1,-1.0,31.72353,-104.55208,5.643,texnet2020typh,1602360633000,,2020-10-10 20:10:33.237000,-11638.333650581604,3726.478650450035,5.721
3782,2020,10,11,6,44,12.697,403253052,31.62905,-104.39503,6.054,2.84,3782,1140,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.62905,-104.39503,6.054,texnet2020tzkf,1602398653000,,2020-10-11 06:44:12.696999,-11621.201580948518,3714.7155678699064,6.054
6632,2020,10,12,22,48,45.957,403397326,31.66838,-104.49334,6.846,1.6,6632,13,291,16,62,57,0.04,0.01,-1,-1,-1.0,31.67064,-104.49553,6.877,texnet2020ucln,1602542926000,,2020-10-12 22:48:45.957000,-11632.145400088406,3719.8586347744476,6.846
12745,2020,10,14,22,14,8.689,403568048,31.67726,-104.43681,6.086,1.87,12745,11,313,8,30,36,0.03,0.01,-1,-1,-1.0,31.67933,-104.43532,7.288,texnet2020ugbk,1602713649000,,2020-10-14 22:14:08.689000,-11625.85250927386,3721.0201471782975,6.086
17050,2020,10,16,12,28,45.125,403705725,31.72413,-104.33466,6.188,2.51,17050,32,91,21,129,114,0.01,0.02,-1,-1,-1.0,31.72682,-104.33989,6.671,texnet2020uizc,1602851325000,,2020-10-16 12:28:45.125000,-11614.481223289327,3727.152629254433,6.188
3072,2020,10,18,7,9,33.482,403859372,31.61533,-104.42939,6.204,1.51,3072,115,12,9,49,52,0.01,0.01,-1,-1,-1.0,31.60215,-104.43137,6.363,texnet2020umfo,1603004973000,,2020-10-18 07:09:33.481999,-11625.026518652174,3712.92195602344,6.204
1614,2020,10,18,10,38,56.206,403871936,31.61512,-104.42922,6.206,1.9,1614,115,12,9,44,48,0.01,0.0,-1,-1,-1.0,31.62516,-104.4262,5.849,texnet2020ummm,1603017536000,,2020-10-18 10:38:56.206000,-11625.00759433874,3712.8945048355395,6.206
1944,2020,10,18,13,18,22.695,403881502,31.72437,-104.33752,6.209,1.48,1944,32,91,20,98,91,0.01,0.02,-1,-1,-1.0,31.7204,-104.33768,6.774,texnet2020umrs,1603027103000,,2020-10-18 13:18:22.695000,-11614.799597032998,3727.1840388886635,6.209
18954,2020,10,18,14,9,31.15,403884570,31.72374,-104.337,6.34,2.03,18954,32,91,23,116,119,0.01,0.01,-1,-1,-1.0,31.71924,-104.3401,6.337,texnet2020umtl,1603030171000,,2020-10-18 14:09:31.149999,-11614.741710897784,3727.1015887722833,6.34
8552,2020,10,18,19,37,45.914,403904265,31.61537,-104.42942,6.214,1.4,8552,115,12,9,47,48,0.01,0.0,-1,-1,-1.0,31.6049,-104.43247,7.083,texnet2020uneh,1603049866000,,2020-10-18 19:37:45.914000,-11625.029858236898,3712.927184828158,6.214
15259,2020,10,19,15,41,41.265,403976501,31.66261,-104.54747,7.207,1.82,15259,16,192,4,11,21,0.01,0.01,-1,-1,-1.0,31.65642,-104.55352,7.597,texnet2020uory,1603122101000,,2020-10-19 15:41:41.265000,-11638.171124125045,3719.103972832514,7.207
11028,2020,10,19,19,24,55.152,403989894,31.67261,-104.45132,5.405,1.48,11028,11,313,13,43,59,0.02,0.01,-1,-1,-1.0,31.65985,-104.46098,6.774,texnet2020uozi,1603135495000,,2020-10-19 19:24:55.152000,-11627.46775508527,3720.411908925862,5.405
15334,2020,10,19,23,22,44.792,404004164,31.66954,-104.36597,6.017,2.07,15334,1,2279,55,129,334,0.02,0.02,-1,-1,-1.0,31.6788,-104.3761,6.466,texnet2020uphe,1603149765000,,2020-10-19 23:22:44.792000,-11617.966636546065,3720.0103575660855,6.017
18640,2020,10,20,3,41,43.864,404019703,31.66642,-104.36481,6.914,1.77,18640,1,2279,81,366,394,0.03,0.02,-1,-1,-1.0,31.66554,-104.36575,7.031,texnet2020upps,1603165304000,,2020-10-20 03:41:43.863999,-11617.837505936746,3719.6022798802696,6.914
17743,2020,10,20,9,15,27.478,404039727,31.61547,-104.42934,6.242,2.18,17743,115,12,9,58,56,0.01,0.01,-1,-1,-1.0,31.60763,-104.43573,6.157,texnet2020uqas,1603185327000,,2020-10-20 09:15:27.478000,-11625.020952677636,3712.9402568497826,6.242
2389,2020,10,20,17,47,50.396,404070470,31.6543,-104.52815,5.795,2.13,2389,120,11,6,28,26,0.02,0.01,-1,-1,-1.0,31.6502,-104.52546,5.849,texnet2020uqrq,1603216070000,,2020-10-20 17:47:50.396000,-11636.02043156292,3718.017185040083,5.795
10736,2020,10,20,19,34,25.745,404076865,31.63734,-104.40532,6.067,2.0,10736,21,164,3,13,13,0.04,0.01,-1,-1,-1.0,31.63264,-104.40798,6.26,texnet2020uqvd,1603222466000,,2020-10-20 19:34:25.745000,-11622.347058508782,3715.7994455059365,6.067
14372,2020,10,21,0,54,7.35,404096047,31.66793,-104.4845,6.113,1.45,14372,13,291,5,13,19,0.01,0.0,-1,-1,-1.0,31.67032,-104.47561,5.797,texnet2020urfr,1603241647000,,2020-10-21 00:54:07.349999,-11631.161335789791,3719.7997773050383,6.113
2728,2020,10,21,15,18,0.507,404147880,31.67257,-104.45342,5.446,1.33,2728,11,313,10,24,47,0.02,0.01,-1,-1,-1.0,31.67086,-104.46431,5.335,texnet2020usif,1603293481000,,2020-10-21 15:18:00.507000,-11627.701526015935,3720.406676900974,5.446
17787,2020,10,21,21,5,30.871,404168730,31.61526,-104.42918,6.213,1.49,17787,115,12,9,40,40,0.01,0.01,-1,-1,-1.0,31.61091,-104.42661,6.106,texnet2020ustp,1603314331000,,2020-10-21 21:05:30.870999,-11625.00314155911,3712.912805620592,6.213
18112,2020,10,21,22,48,45.782,404174925,31.72839,-104.383,4.203,1.14,18112,3101,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.72839,-104.383,4.203,texnet2020usxb,1603320526000,,2020-10-21 22:48:45.781999,-11619.862407474277,3727.710162353812,4.203
13726,2020,10,23,8,27,15.241,404296035,31.63399,-104.47902,5.746,1.43,13726,1999,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.63399,-104.47902,5.746,texnet2020uvlq,1603441635000,,2020-10-23 08:27:15.240999,-11630.551304980247,3715.361437483581,5.746
3617,2020,10,23,8,35,57.986,404296557,31.74144,-104.35402,5.232,1.12,3617,3510,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.74144,-104.35402,5.232,texnet2020uvly,1603442158000,,2020-10-23 08:35:57.985999,-11616.636368631085,3729.4182578031355,5.232
19,2020,10,23,11,50,2.652,404308202,31.68187,-104.41526,5.708,1.53,19,1,2279,14,42,47,0.03,0.01,-1,-1,-1.0,31.66712,-104.40668,6.62,texnet2020uvsi,1603453803000,,2020-10-23 11:50:02.652000,-11623.453574247267,3721.6231833428737,5.708
17452,2020,10,23,15,39,43.316,404321983,31.63425,-104.39335,6.726,1.59,17452,19,171,4,8,18,0.01,0.01,-1,-1,-1.0,31.64102,-104.39084,7.597,texnet2020uvzx,1603467583000,,2020-10-23 15:39:43.316000,-11621.014564203984,3715.3954315713454,6.726
8068,2020,10,24,10,26,18.021,404389577,31.68843,-104.47293,5.637,1.61,8068,18,173,7,34,36,0.01,0.02,-1,-1,-1.0,31.69476,-104.46454,6.157,texnet2020uxlb,1603535178000,,2020-10-24 10:26:18.021000,-11629.873369281315,3722.481351508166,5.637
12267,2020,10,24,18,7,5.05,404417225,31.72402,-104.55577,5.308,2.55,12267,8,374,6,32,29,0.02,0.01,-1,-1,-1.0,31.72265,-104.54668,5.129,texnet2020uyah,1603562825000,,2020-10-24 18:07:05.049999,-11639.09507589863,3727.138233199262,5.308
7510,2020,10,24,23,22,51.089,404436170,31.68182,-104.40827,5.475,1.64,7510,1,2279,23,80,101,0.02,0.01,-1,-1,-1.0,31.68868,-104.41172,6.466,texnet2020uykr,1603581771000,,2020-10-24 23:22:51.088999,-11622.67545100662,3721.616642659857,5.475
10010,2020,10,25,5,51,38.489,404459498,31.7242,-104.55577,5.301,1.81,10010,8,374,7,33,33,0.02,0.02,-1,-1,-1.0,31.71817,-104.53156,5.54,texnet2020uyxn,1603605098000,,2020-10-25 05:51:38.488999,-11639.09507589863,3727.16179038935,5.301
4708,2020,10,25,6,33,4.525,404461984,31.68049,-104.40514,5.658,1.79,4708,1,2279,56,233,249,0.03,0.01,-1,-1,-1.0,31.67635,-104.4003,6.62,texnet2020uyyw,1603607585000,,2020-10-25 06:33:04.525000,-11622.327021000438,3721.442661784713,5.658
17805,2020,10,25,8,24,45.858,404468685,31.72458,-104.55634,5.202,1.61,17805,8,374,5,26,19,0.01,0.02,-1,-1,-1.0,31.7289,-104.57045,4.718,texnet2020uzco,1603614286000,,2020-10-25 08:24:45.857999,-11639.15852800838,3727.2115223853334,5.202
4531,2020,10,25,14,47,40.304,404491660,31.72862,-104.36883,5.743,1.8,4531,32,91,4,14,20,0.01,0.01,-1,-1,-1.0,31.72754,-104.37222,6.877,texnet2020uzpf,1603637260000,,2020-10-25 14:47:40.304000,-11618.285010289734,3727.74026463535,5.743
4476,2020,10,25,17,40,1.785,404502001,31.72941,-104.37044,5.676,1.61,4476,32,91,3,11,18,0.01,0.0,-1,-1,-1.0,31.72069,-104.36623,6.003,texnet2020uzuw,1603647602000,,2020-10-25 17:40:01.784999,-11618.464234669913,3727.8436599975103,5.676
13076,2020,10,25,19,20,4.972,404508004,31.72949,-104.37123,5.663,1.63,13076,32,91,3,9,14,0.01,0.0,-1,-1,-1.0,31.72203,-104.37217,5.849,texnet2020uzye,1603653605000,,2020-10-25 19:20:04.972000,-11618.552177067637,3727.8541304630826,5.663
6604,2020,10,25,19,31,29.784,404508689,31.72892,-104.37049,5.702,1.72,6604,32,91,2,7,6,0.01,0.0,-1,-1,-1.0,31.72479,-104.37112,6.569,texnet2020uzyo,1603654290000,,2020-10-25 19:31:29.783999,-11618.469800644452,3727.7795285931174,5.702
9208,2020,10,25,19,32,42.033,404508761,31.6784,-104.43624,6.04,1.69,9208,11,313,12,33,45,0.04,0.01,-1,-1,-1.0,31.68165,-104.43265,6.209,texnet2020uzyp,1603654362000,,2020-10-25 19:32:42.033000,-11625.78905716411,3721.1692683021747,6.04
16172,2020,10,26,21,24,46.367,404601886,31.70982,-104.34029,3.741,1.4,16172,4476,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.70982,-104.34029,3.741,texnet2020vbxu,1603747486000,,2020-10-26 21:24:46.366999,-11615.107952022494,3725.2799767822294,3.741
6484,2020,10,27,6,13,14.2,404633594,31.69167,-104.38015,6.335,2.04,6484,1,2279,32,131,170,0.02,0.01,-1,-1,-1.0,31.70447,-104.38709,7.288,texnet2020vcpg,1603779194000,,2020-10-27 06:13:14.199999,-11619.545146925515,3722.9052252349184,6.335
2090,2020,10,27,11,9,35.159,404651374,31.67333,-104.44899,5.264,1.64,2090,11,313,3,11,10,0.02,0.01,-1,-1,-1.0,31.66074,-104.46529,6.363,texnet2020vcza,1603796975000,,2020-10-27 11:09:35.158999,-11627.208380671724,3720.5060857592052,5.264
2945,2020,10,27,12,44,56.134,404657096,31.69294,-104.38011,6.215,2.66,2945,1,2279,27,110,126,0.03,0.02,-1,-1,-1.0,31.69482,-104.38755,5.797,texnet2020vdcd,1603802696000,,2020-10-27 12:44:56.134000,-11619.540694145882,3723.071377307054,6.215
2975,2020,10,27,23,22,30.536,404695350,31.68118,-104.41026,5.526,2.06,2975,1,2279,71,251,261,0.03,0.01,-1,-1,-1.0,31.68409,-104.4106,5.335,texnet2020vdxe,1603840951000,,2020-10-27 23:22:30.536000,-11622.896976793298,3721.5329222283713,5.526
15571,2020,10,30,4,23,25.823,404886205,31.69247,-104.37886,6.148,1.71,15571,1,2279,27,103,143,0.03,0.01,-1,-1,-1.0,31.69438,-104.38377,6.877,texnet2020vhyd,1604031806000,,2020-10-30 04:23:25.823000,-11619.401544782391,3723.0098876924753,6.148
17257,2020,10,30,4,33,34.521,404886814,31.69443,-104.37972,6.034,1.8,17257,1,2279,16,58,79,0.02,0.01,-1,-1,-1.0,31.69438,-104.38377,6.157,texnet2020vhyl,1604032415000,,2020-10-30 04:33:34.521000,-11619.497279544474,3723.2663145268875,6.034
2218,2020,10,30,5,34,14.815,404890455,31.61547,-104.42951,6.27,2.0,2218,115,12,9,53,60,0.01,0.01,-1,-1,-1.0,31.63895,-104.42633,5.54,texnet2020vial,1604036055000,,2020-10-30 05:34:14.814999,-11625.03987699107,3712.9402568497826,6.27
1756,2020,10,30,15,36,50.082,404926610,31.71569,-104.54341,5.905,1.52,1756,8,374,35,125,104,0.09,0.04,-1,-1,-1.0,31.70806,-104.53145,6.054,texnet2020viui,1604072210000,,2020-10-30 15:36:50.082000,-11637.719166992423,3726.048108833599,5.905
15376,2020,10,31,21,35,46.239,405034545,31.66765,-104.48422,6.342,1.32,15376,13,291,28,61,120,0.08,0.01,-1,-1,-1.0,31.65783,-104.48679,7.391,texnet2020vlbr,1604180146000,,2020-10-31 21:35:46.238999,-11631.13016633237,3719.763155023538,6.342
3240,2020,11,1,0,32,41.676,405045161,31.65783,-104.4539,5.357,1.26,3240,11,313,8,29,31,0.03,0.02,-1,-1,-1.0,31.65892,-104.46312,6.157,texnet2020vlhn,1604190762000,,2020-11-01 00:32:41.676000,-11627.754959371518,3718.478829111504,5.357
17679,2020,11,1,1,8,47.42,405047327,31.65849,-104.43497,5.781,2.14,17679,21,164,15,51,66,0.05,0.02,-1,-1,-1.0,31.65636,-104.43511,6.054,texnet2020vlis,1604192927000,,2020-11-01 01:08:47.420000,-11625.647681410803,3718.565144113276,5.781
9556,2020,11,1,1,50,57.198,405049856,31.65683,-104.4544,5.411,2.66,9556,11,313,18,78,82,0.02,0.02,-1,-1,-1.0,31.6479,-104.46194,6.671,texnet2020vlkc,1604195457000,,2020-11-01 01:50:57.198000,-11627.810619116915,3718.3480499739267,5.411
2393,2020,11,1,3,16,35.023,405054994,31.65798,-104.45695,5.425,1.13,2393,11,313,15,48,54,0.02,0.02,-1,-1,-1.0,31.65525,-104.46201,5.849,texnet2020vlmx,1604200595000,,2020-11-01 03:16:35.023000,-11628.094483818439,3718.498446103527,5.425
7757,2020,11,3,22,23,41.159,405296620,31.69428,-104.3818,6.715,1.21,7757,1,2279,1,4,4,0.0,0.0,-1,-1,-1.0,31.67972,-104.37611,6.98,texnet2020vqpu,1604442221000,,2020-11-03 22:23:41.158999,-11619.728824085323,3723.246689832856,6.715
11210,2020,11,4,10,38,6.62,405340686,31.6622,-104.53573,6.821,2.4,11210,16,192,13,53,51,0.05,0.01,-1,-1,-1.0,31.65099,-104.54162,6.26,texnet2020vroa,1604486287000,,2020-11-04 10:38:06.620000,-11636.864233303131,3719.050350457354,6.821
7474,2020,11,7,3,35,15.947,405574516,31.7187,-104.52349,6.187,2.57,7474,8,374,37,112,199,0.09,0.05,-1,-1,-1.0,31.72325,-104.52784,6.209,texnet2020vwmo,1604720116000,,2020-11-07 03:35:15.946999,-11635.501682735821,3726.4420080154837,6.187
3742,2020,11,7,23,6,29.809,405644789,31.71843,-104.52657,6.092,2.45,3742,8,374,25,77,138,0.13,0.03,-1,-1,-1.0,31.71332,-104.5649,5.643,texnet2020vxzf,1604790390000,,2020-11-07 23:06:29.809000,-11635.844546767466,3726.4066743441267,6.092
18421,2020,11,8,11,23,46.645,405689026,31.71733,-104.52592,6.337,1.4,18421,8,374,8,22,28,0.03,0.01,-1,-1,-1.0,31.71921,-104.51541,7.288,texnet2020vyxn,1604834627000,,2020-11-08 11:23:46.645000,-11635.77218909845,3726.262723413379,6.337
4717,2020,11,9,18,11,3.142,405799863,31.66413,-104.50515,6.466,1.61,4717,3246,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.66413,-104.50515,6.466,texnet2020wbgl,1604945463000,,2020-11-09 18:11:03.141999,-11633.460083274673,3719.3027700443627,6.466
15264,2020,11,10,7,47,23.652,405848843,31.65622,-104.45445,5.726,1.81,15264,11,313,29,96,144,0.03,0.01,-1,-1,-1.0,31.6571,-104.46095,5.437,texnet2020wchj,1604994444000,,2020-11-10 07:47:23.652000,-11627.816185091453,3718.2682753910813,5.726
5402,2020,11,11,1,1,54.713,405910914,31.65748,-104.41801,5.148,1.61,5402,21,164,2,7,6,0.0,0.01,-1,-1,-1.0,31.65785,-104.41736,4.152,texnet2020wdpn,1605056515000,,2020-11-11 01:01:54.713000,-11623.759702846948,3718.433056253263,5.148
15756,2020,11,11,1,17,24.702,405911844,31.72371,-104.5531,6.255,1.99,15756,8,374,64,280,183,0.05,0.08,-1,-1,-1.0,31.72992,-104.55753,6.26,texnet2020wdqa,1605057445000,,2020-11-11 01:17:24.702000,-11638.797852858212,3727.097662590245,6.255
1958,2020,11,11,3,53,8.13,405921188,31.67889,-104.49884,6.054,2.06,1958,3162,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.67889,-104.49884,6.054,texnet2020wdve,1605066788000,,2020-11-11 03:53:08.130000,-11632.75765728777,3721.233364786459,6.054
12684,2020,11,12,20,11,42.349,406066302,31.71805,-104.52811,6.041,3.34,12684,8,374,30,82,144,0.08,0.04,-1,-1,-1.0,31.70701,-104.54867,5.232,texnet2020wgwy,1605211902000,,2020-11-12 20:11:42.348999,-11636.015978783287,3726.3569456476675,6.041
14799,2020,11,12,23,54,8.667,406079648,31.67649,-104.43712,6.177,1.53,14799,11,313,10,38,43,0.03,0.01,-1,-1,-1.0,31.68577,-104.43538,6.671,texnet2020wheh,1605225249000,,2020-11-12 23:54:08.666999,-11625.887018316007,3720.919426051623,6.177
10313,2020,11,13,0,32,52.144,406081972,31.71753,-104.53044,6.099,1.72,10313,8,374,39,134,182,0.08,0.05,-1,-1,-1.0,31.71953,-104.53426,6.826,texnet2020whfo,1605227572000,,2020-11-13 00:32:52.143999,-11636.275353196836,3726.2888961828344,6.099
5798,2020,11,13,16,28,33.159,406139313,31.72003,-104.52834,5.849,2.12,5798,765,1,0,0,0,0.0,0.0,-1,-1,-1.0,31.72003,-104.52834,5.849,texnet2020wilc,1605284913000,,2020-11-13 16:28:33.158999,-11636.041582266169,3726.6160605653354,5.849
6743,2020,11,13,16,49,36.384,406140576,31.70987,-104.46625,5.48,1.84,6743,18,173,5,21,25,0.03,0.01,-1,-1,-1.0,31.71777,-104.45938,6.363,texnet2020wilu,1605286176000,,2020-11-13 16:49:36.384000,-11629.129755082817,3725.286519439349,5.48
16123,2020,11,13,23,53,3.842,406165983,31.71648,-104.53171,6.341,1.66,16123,8,374,21,76,89,0.03,0.04,-1,-1,-1.0,31.71733,-104.52078,7.186,texnet2020wizt,1605311584000,,2020-11-13 23:53:03.842000,-11636.416728950142,3726.151489773111,6.341
5364,2020,11,14,1,13,24.366,406170804,31.69006,-104.38047,6.44,2.41,5364,1,2279,46,182,194,0.04,0.01,-1,-1,-1.0,31.68452,-104.37965,6.749,texnet2020wjck,1605316404000,,2020-11-14 01:13:24.365999,-11619.580769162569,3722.6945947740915,6.44
11014,2020,11,15,9,3,58.935,406285439,31.72577,-104.35168,6.106,1.72,11014,32,91,5,16,28,0.0,0.01,-1,-1,-1.0,31.73178,-104.35555,7.031,texnet2020wlnk,1605431039000,,2020-11-15 09:03:58.935000,-11616.37588102263,3727.3672633760934,6.106
10194,2020,11,16,10,50,37.851,406378237,31.67554,-104.37867,6.491,1.66,10194,1,2279,129,453,558,0.04,0.03,-1,-1,-1.0,31.67303,-104.38062,6.851,texnet2020wnml,1605523838000,,2020-11-16 10:50:37.850999,-11619.380394079142,3720.79516087742,6.491
15716,2020,11,16,11,41,58.324,406381318,31.66371,-104.48757,6.077,1.31,15716,13,291,6,16,23,0.04,0.02,-1,-1,-1.0,31.66889,-104.48367,5.643,texnet2020wnod,1605526918000,,2020-11-16 11:41:58.323999,-11631.50308662653,3719.2478389106227,6.077
734,2020,11,16,18,39,6.085,406406346,31.71706,-104.53516,6.487,2.28,734,8,374,25,95,78,0.08,0.11,-1,-1,-1.0,31.72096,-104.52728,6.157,texnet2020wobx,1605551946000,,2020-11-16 18:39:06.084999,-11636.80078119338,3726.2273902641814,6.487
760,2020,11,16,20,54,33.054,406414472,31.7113,-104.4641,5.44,2.34,760,18,173,4,20,21,0.02,0.01,-1,-1,-1.0,31.71896,-104.45374,6.234,texnet2020wogj,1605560073000,,2020-11-16 20:54:33.054000,-11628.89041817761,3725.473640926171,5.44
8899,2020,11,16,21,5,53.895,406415153,31.71743,-104.5347,6.432,1.37,8899,8,374,24,97,72,0.09,0.05,-1,-1,-1.0,31.71819,-104.5294,6.466,texnet2020wogt,1605560754000,,2020-11-16 21:05:53.895000,-11636.749574227617,3726.2758097910496,6.432
12911,2020,11,17,4,57,11.851,406443431,31.6524,-104.53102,5.973,2.42,12911,120,11,9,43,40,0.02,0.01,-1,-1,-1.0,31.66016,-104.54495,5.643,texnet2020wowh,1605589032000,,2020-11-17 04:57:11.851000,-11636.339918501495,3717.768715320149,5.973
2215,2020,11,17,5,3,52.076,406443831,31.65176,-104.53136,5.994,1.53,2215,120,11,4,17,19,0.01,0.0,-1,-1,-1.0,31.64741,-104.52867,5.849,texnet2020wown,1605589432000,,2020-11-17 05:03:52.076000,-11636.377767128364,3717.6850214002443,5.994
17036,2020,11,18,11,50,45.698,406554645,31.65445,-104.39233,5.099,2.22,17036,19,171,14,46,62,0.03,0.02,-1,-1,-1.0,31.65135,-104.39335,6.749,texnet2020wrfl,1605700246000,,2020-11-18 11:50:45.698000,-11620.901018323375,3718.0368012869485,5.099
